caress,freedom,health,love,peace,cheer,friend,heaven,loyal,pleasure,diamond,gentle,honest,lucky,rainbow,diploma,gift,honor,miracle,sunrise,family,happy,laughter,paradise,vacation,abuse,crash,filth,murder,sickness,accident,death,grief,poison,stink,assault,disaster,hatred,pollute,tragedy,bomb,divorce,jail,poverty,ugly,cancer,evil,kill,rotten,vomit,agony,name
0.23158244269,0.0742280525821,0.128847397693,0.208250101462,0.137389051668,0.184617054077,0.334198300129,0.285787718107,0.137516426342,0.124164084335,0.192478191918,0.192304957495,0.242155649206,0.258203886606,0.117741139419,0.105894996312,0.225673337252,0.247032542085,0.212011392006,0.144011375455,0.17574009457,0.164213351024,0.142852815485,0.178732902989,0.175870992315,0.139814690001,0.142320219504,0.239318822671,0.262613106345,0.15322189747,0.129772599792,0.21939692433,0.20832198254,0.132517888035,0.156522887688,0.154318337779,0.105575754048,0.178191316842,0.0388149844858,0.142740246491,0.109959182577,0.225118058591,0.166842981459,0.0821093322759,0.200883524761,0.140933535096,0.23377415306,0.177466611022,0.183135783709,0.159037135316,0.17176731388,Aaron
0.162667333652,0.164450014149,0.147138983337,0.0873358332825,0.231087100078,0.136077111091,0.158259806129,0.190923434844,0.150880126953,0.151712066474,0.113418137754,0.165331079673,0.0953604285714,0.0577631857678,0.108774215241,0.115359719946,0.244808041322,0.13694373379,0.24939123398,0.165211867651,0.172830407456,0.12398028667,0.151267213863,0.156501036863,0.146039705499,0.138571480084,0.171919089885,0.193066254042,0.165727239468,0.174972552393,0.107019267158,0.218738548108,0.140913083006,0.0896696112521,0.137869623566,0.114768251808,0.130086088648,0.0898461019018,0.104664123124,0.13946616762,0.12169643632,0.174580114976,0.156645281958,0.153842827344,0.174229891787,0.0912817823409,0.176551494157,0.0694713045129,0.204780163761,0.09264486282,0.208802011991,Abbey
0.257633862156,0.195506631392,0.136411495571,0.256263653524,0.19756566085,0.250661015943,0.325398173716,0.194284596488,0.169252699219,0.148147737745,0.197906683094,0.226354286778,0.192015709858,0.296580758047,0.195136712858,0.137599358549,0.22918589035,0.163631602156,0.251796267751,0.134203182295,0.205302423182,0.232107769518,0.24883311626,0.208620924064,0.182709811306,0.157365253856,0.227430262112,0.178893958781,0.304715538366,0.134359966853,0.191572742058,0.243792270609,0.258736692606,0.213091228263,0.187103643,0.188038394971,0.190110511237,0.168343649935,0.0989577131415,0.282316552221,0.210215826625,0.237316992129,0.272701681165,0.179399783797,0.229958205214,0.180225768172,0.251837855568,0.256499128934,0.155453580391,0.179161309953,0.280648831697,Abbie
0.294462613753,0.12477114208,0.191596086518,0.329701323463,0.159143734494,0.334858902815,0.42671524684,0.179535915416,0.186826924303,0.133185084898,0.153260157512,0.260117048197,0.240913326486,0.279312921929,0.163263108497,0.0981975132917,0.26351539149,0.176524282246,0.186163852717,0.170691188776,0.259296307206,0.272068524901,0.217125979711,0.135080989739,0.2559325212,0.180929291564,0.212919574581,0.152977213703,0.263804387423,0.198069109762,0.244997696952,0.230311680425,0.2785519689,0.186581133234,0.180769074384,0.157027590202,0.148372918506,0.152873329923,0.079765172881,0.177422015131,0.159900983313,0.31860610588,0.237009876091,0.101437215446,0.273635563072,0.235005089948,0.265711942242,0.261667873204,0.131100796371,0.24884229481,0.235295537043,Abby
0.193573571342,0.235636851759,0.186203191636,0.187039184103,0.193637882914,0.13224242394,0.217405666084,0.0911920169368,0.186367379623,0.127952592407,0.12095322477,0.143554150965,0.188375558683,0.168693430538,0.0869829956269,0.180655842566,0.161252654551,0.173731816875,0.115328627913,0.0883288987307,0.11667687411,0.166856181352,0.12121900281,0.0821468122362,0.070564617098,0.144156214131,0.149122438762,0.0644006201506,0.165570190428,0.14676204619,0.163300261374,0.186550680752,0.153889629715,0.128251069758,0.169091354259,0.128086912876,0.0818806702947,0.13299986488,0.0709809530134,0.129114161123,0.272141730428,0.150991330772,0.233926243341,0.159612617743,0.0978174416241,0.140768224488,0.186207223078,0.132166235124,0.067092533075,0.138600097282,0.166435607494,Abdul
0.146649428313,0.11660181073,0.138864592153,0.2096862566,0.149256918639,0.231845898849,0.290198704336,0.185226707813,0.211968164941,0.127366390118,0.166165100049,0.225031644936,0.256185067844,0.271400196879,0.224381084085,0.111812055269,0.114856885191,0.218694941635,0.187464281613,0.224381831245,0.157826029017,0.18497420414,0.235979291178,0.163655627355,0.163328475375,0.158933813991,0.197029460897,0.111760182996,0.196589899112,0.120150259022,0.133184395721,0.16716356956,0.210180791714,0.104676519253,0.16742256451,0.0996948465567,0.139477373117,0.224527926607,0.0942994344507,0.138773915455,0.207074173771,0.16919574959,0.121986838637,0.0933418764646,0.144386664461,0.111632710263,0.199312776862,0.197348201463,0.169831248795,0.182428051693,0.211348429041,Abe
0.196924276394,0.152440000403,0.0712566105227,0.240367906259,0.184916645354,0.0886341570962,0.293035570042,0.238289840028,0.141702231821,0.159566687435,0.186608039973,0.118561136714,0.209857752619,0.175744617513,0.133520340431,0.169746004353,0.245150141148,0.247632100436,0.205687541467,0.185189169837,0.145868016684,0.159167554272,0.209361039164,0.262439367665,0.134705793931,0.104204242039,0.121336885885,0.167495020252,0.265987856538,0.181421994418,0.185407799898,0.289274378378,0.248833056789,0.132715416833,0.104241183816,0.119011022148,0.177700127425,0.153001015537,0.0802020755412,0.262091219435,0.153159979482,0.174516159499,0.172808476705,0.137832544096,0.203560671884,0.151348581681,0.169453515384,0.182185879047,0.166360586753,0.126030798731,0.301049561592,Abel
0.297198701911,0.123184117876,0.174623280268,0.318436893905,0.174588058326,0.247335348404,0.364867467616,0.205270805833,0.200675652012,0.11172890315,0.160897934668,0.225919789088,0.210573429354,0.312819717704,0.166977038054,0.100974000265,0.259747708872,0.172119138381,0.178009445226,0.134808788039,0.238019657431,0.220377323001,0.223144525606,0.157785933248,0.230702957291,0.182938419633,0.136286977331,0.21196235148,0.276915643179,0.197419962679,0.135019525739,0.24521934508,0.286425928024,0.218225566496,0.127507090488,0.129078088145,0.104719770662,0.204187413294,0.0623521875521,0.224110337899,0.113992149792,0.309664860512,0.217816793735,0.157000166469,0.23161892615,0.171686424538,0.257314611108,0.255428692318,0.13111356042,0.189851099238,0.243477201451,Abigail
0.209301019761,0.193399810316,0.0947936885864,0.159709241274,0.152130237153,0.106211831409,0.310204144198,0.279723348194,0.168586375761,0.162734163051,0.133542476922,0.11454872196,0.205087652232,0.173864913296,0.0521631610996,0.148479525813,0.223567792515,0.278682588986,0.204922466334,0.16144490037,0.175310472605,0.149630904091,0.147415950005,0.117364179047,0.0920553323313,0.129101723499,0.151232434464,0.10151031074,0.191065780981,0.188439686555,0.146383577583,0.266032591271,0.239573486696,0.0771961584697,0.119862074334,0.103265831737,0.183077007536,0.153277446451,0.0284027917937,0.237019379696,0.161049752496,0.198317039782,0.165256391532,0.126535000855,0.0932451776028,0.159639207509,0.192746969057,0.188830007665,0.121008924361,0.131207659825,0.227026979936,Abraham
0.175987817603,0.152171729391,0.117092518288,0.150932219223,0.186770040124,0.0960985116768,0.232149257566,0.23689418402,0.102922149715,0.19616421167,0.108135461869,0.119109567526,0.0985954155762,0.167666825192,0.0533538391108,0.224537883099,0.203459305106,0.289888902767,0.164998848593,0.150816077863,0.184927919649,0.125178107185,0.208347306658,0.138969584585,0.128575213569,0.11562825947,0.159314802196,0.18712711681,0.203825200173,0.239891407912,0.173170516783,0.239673201631,0.207535739061,0.120122944166,0.136630592888,0.145240196737,0.122125489045,0.0997215840057,0.139146410125,0.169503426084,0.126741498013,0.175042386221,0.127647553514,0.169616230532,0.128490150913,0.0958698222523,0.200880380055,0.200019103047,0.117641559754,0.171078463742,0.219467817405,Abram
0.111493657028,0.127710604166,0.212155408039,0.256778519678,0.103284215256,0.157877952742,0.18153197789,0.0977213762153,0.136458317682,0.101499982877,0.118171356682,0.098784999963,0.13734654507,0.126507652463,0.164571813296,0.144786157459,0.156352501538,0.174991224931,0.104345070403,0.0881998139113,0.162032584021,0.137690973666,0.181377399874,0.0945072798794,0.114194378519,0.0935981664288,0.187945383425,0.128851061312,0.182911670375,0.121825812611,0.217271635443,0.157664749323,0.126895459247,0.131717251856,0.109841718073,0.15918838229,0.151076182743,0.141074651308,0.107192123778,0.153053001261,0.0943049949388,0.254922279388,0.148731464081,0.131633877442,0.212204161207,0.194001874673,0.0863196827076,0.102840472409,0.0697916616664,0.162514099386,0.104628353836,Ada
0.247222791154,0.178131680742,0.147059786105,0.207760887473,0.167904726438,0.130170828306,0.284153594037,0.181852581782,0.204838433156,0.0886225776474,0.112207869636,0.149910404608,0.15414517871,0.140388088208,0.061810359236,0.181327957752,0.161645970782,0.206528587284,0.205410790275,0.087961121449,0.163734087403,0.132834968558,0.141720674164,0.157747134232,0.133404051235,0.163697631189,0.165824058019,0.111488963041,0.211844688429,0.114192654584,0.138698984122,0.191760170069,0.165620525329,0.104535050695,0.133932339566,0.119953106192,0.114859882375,0.120695622234,0.070184439842,0.143528539075,0.138244233002,0.1495086444,0.200138433829,0.201087487753,0.165110571739,0.129372476214,0.161495468358,0.121481581647,0.147489809125,0.14038262628,0.212448736181,Adalberto
0.184671222923,0.0936337680903,0.131773771424,0.232952486414,0.103003735595,0.153227965037,0.331098654899,0.25811307675,0.115660501192,0.163488093766,0.123225831057,0.112609277028,0.175135010133,0.200699618051,0.103117151303,0.156998068102,0.216166215873,0.121020626312,0.210777242935,0.156001296288,0.188945778425,0.163854167409,0.161247339412,0.300812559633,0.163984021775,0.150116058827,0.229417658561,0.254735049332,0.174989860382,0.167520208303,0.181155698326,0.236961083171,0.184349020464,0.145050227412,0.192458532415,0.181791862057,0.101978809899,0.158312824035,0.07123861926,0.262954617951,0.153481942616,0.229453461988,0.114822545439,0.110871584902,0.188844968102,0.140930638375,0.282945849755,0.190077745052,0.184639466716,0.211854738956,0.245634016851,Adam
0.247146467506,0.118424187355,0.21947360609,0.149754270819,0.147756922089,0.122718771306,0.201779840165,0.142592608794,0.146280874169,0.0972050809223,0.148266312944,0.165017737265,0.1293099085,0.117689130754,0.149082044145,0.151839134686,0.114171919118,0.137224176939,0.0608912485252,0.185842737756,0.0853853839232,0.0795362382958,0.156019730894,0.111835191194,0.0835178173179,0.101727859997,0.118454671473,0.158625366084,0.142828219457,0.153745245909,0.127979953135,0.134063898479,0.197605394288,0.171815488361,0.0941731066913,0.253603783461,0.149899374976,0.148518974032,0.0921098564123,0.149717291654,0.135219864642,0.170456336988,0.197292259859,0.1335928825,0.0782874660202,0.193048447306,0.172335800282,0.236489390071,0.0969159932839,0.154464055353,0.204979011171,Adan
0.257761519862,0.132341814253,0.170500234733,0.285301027703,0.158166529294,0.303825478339,0.342042805174,0.225115600831,0.165856100873,0.139280539894,0.207913382373,0.26946910629,0.181727062684,0.234921054438,0.110252707078,0.109275833971,0.234604486695,0.17631103457,0.204663535563,0.197387498202,0.190916240913,0.286274200503,0.23424899015,0.12998733679,0.188869064799,0.176278933299,0.199693934918,0.143460122909,0.200945799632,0.172209858952,0.208645528361,0.258548171144,0.326587162514,0.137299652454,0.216316266602,0.0802459209736,0.152975724431,0.144295712925,0.119199254172,0.174423405103,0.0981219019496,0.349107510961,0.262141847054,0.199249128395,0.22440338865,0.22950458128,0.226747475607,0.201331572402,0.112764444298,0.190407911056,0.218625477976,Addie
0.234630523656,0.109024093995,0.165271519811,0.213035519937,0.188383579986,0.161864331838,0.283529019737,0.12732854494,0.194045736976,0.0849108656562,0.0950725289347,0.128540040496,0.132522515051,0.146550597931,0.128087589408,0.138403980361,0.187874924956,0.186967843543,0.144912123299,0.0784396826845,0.293666530554,0.14437460165,0.198888785028,0.0763158929558,0.103301108687,0.159601123646,0.0805078057397,0.199449814722,0.229793658575,0.136924725488,0.125976997164,0.201777811881,0.238160707541,0.153589831876,0.184846617671,0.196586368735,0.130293079466,0.161647626759,0.0378591177972,0.166363854057,0.106630283388,0.262130137752,0.151149416676,0.179452529143,0.239551927559,0.121938462101,0.161407929343,0.0996890301703,0.0609502654724,0.145161406742,0.192222986418,Adela
0.112534938011,0.100848543521,0.177530027812,0.122974537131,0.112694112641,0.156483202778,0.155860363435,0.138809722954,0.101210355547,0.155510736745,0.195611156456,0.171579423985,0.0748681265293,0.17581019475,0.134768445856,0.154998310441,0.196317432661,0.104782628769,0.145896461129,0.135162188053,0.112887699463,0.183299160861,0.183588526865,0.233912934913,0.0860015643713,0.114874541165,0.168519245875,0.201684236048,0.156681868137,0.0827667998887,0.165544550297,0.179847668609,0.162592001597,0.11676939301,0.126773912007,0.133315836724,0.110621382,0.0823695102012,0.0712278697989,0.12092917324,0.119609991268,0.151566380238,0.0743096644302,0.134426682491,0.214446286488,0.0996427276642,0.138528221869,0.0897168784013,0.128243688024,0.121032723579,0.225967227437,Adelaide
0.274222513806,0.0945219745025,0.129249026299,0.375733512259,0.12941263758,0.205613085986,0.318861434954,0.245537519014,0.0951968141997,0.202723581455,0.245780592772,0.238725603132,0.148807250384,0.275877891718,0.246323239495,0.176700510935,0.26323914503,0.158103440404,0.151121167761,0.173128391827,0.212286248384,0.240589765719,0.275689460533,0.218225698143,0.196409228181,0.112100366141,0.165628726662,0.163555957448,0.225655330645,0.160255524366,0.192959618704,0.249016322679,0.256186047973,0.191298530537,0.0919423012551,0.115259404552,0.11939213473,0.131476423502,0.0522668183891,0.228332475728,0.134564544958,0.251759416178,0.11628450826,0.0973508320593,0.233972681999,0.172016734498,0.137933403176,0.207492168874,0.124785095442,0.201446256905,0.239993701707,Adele
0.254361245136,0.154767675226,0.164432615935,0.254697574463,0.166161634637,0.159540598137,0.270482164096,0.117597326017,0.15731292875,0.117242218343,0.151748012911,0.170920983569,0.0884036457347,0.198843321008,0.103739629129,0.180166150143,0.203839804201,0.232969240699,0.168501520391,0.0831883392875,0.257734283268,0.152628509924,0.183535853439,0.142940093117,0.211891789691,0.13964943618,0.148501850503,0.140058206451,0.16189661158,0.121576843108,0.169047907542,0.220274306732,0.202227535671,0.141640746223,0.131146975842,0.0971682837298,0.133102026971,0.122619226899,0.0201033407044,0.215417085813,0.112999756909,0.280425501034,0.171335136067,0.208182084758,0.183273258982,0.189089120763,0.123644001391,0.139943352356,0.0768410585291,0.136431792042,0.187678998747,Adelina
