ar,WEAT_1,flowers-insects-attitude,0.6744670560767666
fa,WEAT_1,flowers-insects-attitude,0.8723778737107987
de,WEAT_1,flowers-insects-attitude,1.3634067454877667
en,WEAT_1,flowers-insects-attitude,1.6586191163543842
nl,WEAT_1,flowers-insects-attitude,1.190439166222263
pt,WEAT_1,flowers-insects-attitude,1.239517650801133
zh,WEAT_1,flowers-insects-attitude,1.3344211255846545
es,WEAT_1,flowers-insects-attitude,1.4896122936426017
da,WEAT_1,flowers-insects-attitude,1.2275777602558398
fi,WEAT_1,flowers-insects-attitude,1.3756098650537156
fr,WEAT_1,flowers-insects-attitude,1.1215333056616075
id,WEAT_1,flowers-insects-attitude,1.1915189488181752
it,WEAT_1,flowers-insects-attitude,1.3698897306520028
ja,WEAT_1,flowers-insects-attitude,1.2139343517663141
ko,WEAT_1,flowers-insects-attitude,1.4342308719816
ms,WEAT_1,flowers-insects-attitude,1.228018510866538
no,WEAT_1,flowers-insects-attitude,1.4283646500107214
tl,WEAT_1,flowers-insects-attitude,0.9027295692241478
pl,WEAT_1,flowers-insects-attitude,1.2400314172576017
ru,WEAT_1,flowers-insects-attitude,0.953945226332963
sv,WEAT_1,flowers-insects-attitude,1.2398380207282675
tr,WEAT_1,flowers-insects-attitude,1.206992930477983
zu,WEAT_1,flowers-insects-attitude,NaN
he,WEAT_1,flowers-insects-attitude,0.4168739462683203
hr,WEAT_1,flowers-insects-attitude,1.1872754501463598
ro,WEAT_1,flowers-insects-attitude,0.8417711360642259
el,WEAT_1,flowers-insects-attitude,1.3220457997961534
th,WEAT_1,flowers-insects-attitude,1.2751219987108706
vi,WEAT_1,flowers-insects-attitude,0.7962353554143701
ga,WEAT_1,flowers-insects-attitude,0.41704423122513856
hu,WEAT_1,flowers-insects-attitude,1.3812169150974034
hi,WEAT_1,flowers-insects-attitude,0.898169171640949
zh_yue
ps,WEAT_1,flowers-insects-attitude,0.25766006050722046
