translation,language_code,language,word,gender,word_id,translation_id,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250,V251,V252,V253,V254,V255,V256,V257,V258,V259,V260,V261,V262,V263,V264,V265,V266,V267,V268,V269,V270,V271,V272,V273,V274,V275,V276,V277,V278,V279,V280,V281,V282,V283,V284,V285,V286,V287,V288,V289,V290,V291,V292,V293,V294,V295,V296,V297,V298,V299,V300,V301
آدمی,ur,urdu,man,N,w1,t1,-0.091738,0.16056,0.064554,-9.3918e-4,-0.031494,-0.055126,0.25182,-0.022958,0.074247,0.23391,0.14524,0.14685,-0.106,0.32791,-0.10653,-0.12397,0.037164,0.045621,0.0072182,-0.14618,0.21812,0.17319,-0.032994,-0.049068,-0.096746,-0.044447,0.36323,0.23682,-0.19526,0.079271,-0.13582,0.0049923,-0.36949,-0.070583,-0.22444,-0.062157,0.23435,-0.040015,0.045296,0.082522,0.26067,0.42159,-0.025204,0.2329,0.032147,0.10834,-0.29383,0.046226,3.0824e-4,0.15477,-0.24223,-0.19847,0.086844,0.0082125,0.12834,-0.18726,-0.084553,0.13265,0.0096983,0.0069089,-0.12539,0.20116,0.0037259,-0.12322,-0.18314,0.1211,0.19416,0.20075,0.0093386,0.26575,0.18439,-0.21152,0.058979,0.14965,0.064444,0.067362,0.18282,0.12601,0.17475,-0.089132,-0.15901,0.1522,0.24252,-0.18598,0.042007,-0.15433,0.1829,0.13384,-0.026316,-0.064832,0.14416,0.012705,0.02267,0.12997,-0.038308,-0.32049,0.13323,0.047413,-0.16477,-0.042729,-0.18978,0.0036137,-0.038721,-0.029112,-0.088065,0.037428,0.058705,-0.024684,0.091357,-0.15567,-0.064019,3.8361e-4,0.0063029,0.14172,-0.12621,0.056181,0.074913,-0.0010958,-0.069951,-0.028677,0.12893,-0.029919,0.087079,-0.079463,-0.081792,-0.16129,-0.088068,0.16698,-0.141,-0.053654,0.038526,-0.19979,0.037332,-0.051798,1.3452e-6,0.012127,-0.11158,0.015715,-0.07165,0.020236,-0.064116,0.11699,0.092308,-0.091932,-0.01285,0.022965,-0.019884,-0.016418,0.052086,0.066885,0.071217,0.013488,0.13891,0.13237,0.13505,-0.060078,-0.17525,0.19137,-0.029215,-0.026314,0.081936,0.12798,0.1279,0.12852,0.16936,-0.030748,-0.031214,0.020036,-0.082653,0.06128,-0.028125,0.011521,-0.099249,-0.11484,0.033714,-0.16417,-0.18507,-0.24659,-0.10076,0.048434,0.029276,-0.1522,-0.085296,-0.072538,0.043866,0.11577,0.19624,-0.069463,-0.22735,0.089182,0.10639,0.15114,0.1072,-0.1205,0.17181,0.0068597,0.0333,-0.080486,-0.24325,-0.26801,0.3817,0.028441,-0.097558,-0.048214,-0.057861,-0.02803,-0.035254,-0.20365,0.061139,0.12941,0.029817,0.11864,-0.063233,-0.040295,-0.024917,0.1541,-0.033794,-0.0023546,0.12741,0.2019,0.004724,0.013002,0.046128,0.14555,-0.036524,0.154,-0.020426,-0.23264,0.18432,0.33364,-0.117,0.25991,-0.090462,0.14508,-0.022676,-0.16839,-0.037488,0.24326,0.17387,-0.111,-0.11836,0.040117,0.32708,-0.020806,0.11594,-0.024587,0.0048112,0.19717,0.27042,0.10138,0.06386,0.0058641,0.15041,-0.14853,-0.030612,-0.041944,0.095615,-0.16221,-0.03246,0.035953,0.056134,-0.11256,0.067973,0.054824,0.029461,0.081213,-0.063067,0.126,0.025648,-0.12287,-0.0088184,0.10891,0.069484,0.0065261,0.026903,0.020173,0.082714,-0.17748,-0.19165,-0.0094081,0.081449,-0.159,-0.22975,-0.20224,-0.006806,-0.020233,0.049947,0.20973,0.018098,0.12894,-0.20517,-0.043597,0.17163,0.11469,0.093582,-0.0017944,0.08444,-0.10378,0.15199,0.2145
آفسرعلی,ur,urdu,executive,M,w1,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
آفسرعلی,ur,urdu,executive,F,w1,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ازدواج,ur,urdu,marriage,N,w1,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
اس,ur,urdu,hers,N,w1,t1,-0.10566,0.12625,0.11594,-0.11493,-0.0065238,-0.044369,0.19716,-0.036465,0.077611,0.21413,0.064894,0.02525,0.021821,0.29823,-0.17396,-0.16681000000000001,-0.03497,0.039632,-0.04173,-0.099703,0.11571,0.19695,0.037727,-0.13827,-0.09185,-0.0025977,0.34402,0.24091,-0.15794,-0.0055056,-0.098897,0.027188,-0.37523,-0.071933,-0.19655,-0.00616,0.18411,-0.037761,0.050702,0.0663,0.23023,0.33899,0.05306,0.1909,-0.0051529,0.050298,-0.20672,-0.020092,-0.03308,0.11538,-0.25335,-0.19192,0.011415,-0.011952,0.094073,-0.15801,-0.07572,0.06485,0.062135,0.086258,-0.099732,0.21003,0.037903,-0.057363,-0.19775,0.098812,0.15993,0.12184,-0.01992,0.23398,0.086221,-0.23047,0.062385,0.13221,0.027383,0.084105,0.29939,0.2603,0.1737,-0.15293,-0.14571,0.16082,0.1574,-0.25079,0.1244,-0.16099,0.083809,0.12259,-0.036851,-0.12776,0.21743,0.045708,0.073935,0.078214,-0.067629,-0.37261,0.15651,0.13161,-0.22784,-0.035249,-0.10197,0.0016578,-0.056299,-0.031421,-0.14107,0.087182,-0.046848,0.038224,-0.021104,-0.11658,-0.1204,0.033651,0.077443,0.11249,-0.15219,0.12656,0.11769,-0.030091,-0.083184,-0.099416,0.21029,0.045165,0.15631,-0.14102,-0.12926,-0.29202,-0.08668,0.27596,-0.25094,-0.070345,0.065943,-0.37875,0.051049,-0.039731,-0.081128,-0.056116,-0.27231,-0.02142,-0.041106,0.081116,-0.13837,0.28827,-0.031181,-0.18473,0.0068141,0.16588,-0.090293,-0.009117,-0.010873,0.029918,0.14378,-0.1198,0.14129,0.20513,0.13606,-0.083146,-0.16465,0.22119,-0.0015586,0.050764,0.044561,0.16248,0.1371,0.17958,0.20977,-0.046179,-0.13157,-0.11794,-0.092516,-0.0019301,-0.1123,0.12644,-0.070386,-0.14642,-0.017252,-0.22857,-0.1399,-0.25008,-0.026544,-5.9229e-5,0.042796,-0.20024,-0.0090349,-0.14329,0.055213,0.095776,0.15199,-0.078725,-0.18924,0.031456,0.11256,0.12389,0.10448,-0.12179,0.24628,-0.015442000000000001,0.049213,-0.11073,-0.29606,-0.24844,0.40762,0.022305,-0.025249,-0.11169,-0.0041467,-0.015864,-0.0020673,-0.11111,0.13717,0.10742,-0.077223,0.047465,-0.076973,-0.13184,-0.064722,0.19312000000000001,-0.037234,0.011293,0.18005,0.19547,0.064851,-0.086246,-0.047972,0.14307,-0.044166,0.05383,-0.021669,-0.18552,0.08931,0.25009,-0.13372,0.13683,-0.05929,0.075373,-0.049619,-0.10211,-0.019174,0.18517,0.16283,0.0043279,-0.083655,0.13418,0.23508,-0.038891,0.051801,-0.042142,-0.089,0.19412,0.1508,0.018648,0.08883,0.047915,0.1151,-0.077095,0.0033536,-0.0083701,0.0768,-0.15509,-0.041324,0.045976,0.017063,-0.016074,0.023905,0.055258,-0.059057,0.17197,-0.057222,0.1165,0.073983,-0.058618,-0.061731,9.3966e-4,0.0048927,-0.032262,-0.065161,-0.051988,0.091028,-0.16071,-0.095772,-0.069481,0.077031,-0.14724,-0.11669,-0.17226,0.062565,-0.077624,0.089653,0.17677,0.044832,0.023973,-0.04955,0.013216,0.11452,0.032623,0.062566,-0.074963,0.01177,-0.12624,0.21191,0.1872
اس,ur,urdu,his,N,w1,t1,-0.10566,0.12625,0.11594,-0.11493,-0.0065238,-0.044369,0.19716,-0.036465,0.077611,0.21413,0.064894,0.02525,0.021821,0.29823,-0.17396,-0.16681000000000001,-0.03497,0.039632,-0.04173,-0.099703,0.11571,0.19695,0.037727,-0.13827,-0.09185,-0.0025977,0.34402,0.24091,-0.15794,-0.0055056,-0.098897,0.027188,-0.37523,-0.071933,-0.19655,-0.00616,0.18411,-0.037761,0.050702,0.0663,0.23023,0.33899,0.05306,0.1909,-0.0051529,0.050298,-0.20672,-0.020092,-0.03308,0.11538,-0.25335,-0.19192,0.011415,-0.011952,0.094073,-0.15801,-0.07572,0.06485,0.062135,0.086258,-0.099732,0.21003,0.037903,-0.057363,-0.19775,0.098812,0.15993,0.12184,-0.01992,0.23398,0.086221,-0.23047,0.062385,0.13221,0.027383,0.084105,0.29939,0.2603,0.1737,-0.15293,-0.14571,0.16082,0.1574,-0.25079,0.1244,-0.16099,0.083809,0.12259,-0.036851,-0.12776,0.21743,0.045708,0.073935,0.078214,-0.067629,-0.37261,0.15651,0.13161,-0.22784,-0.035249,-0.10197,0.0016578,-0.056299,-0.031421,-0.14107,0.087182,-0.046848,0.038224,-0.021104,-0.11658,-0.1204,0.033651,0.077443,0.11249,-0.15219,0.12656,0.11769,-0.030091,-0.083184,-0.099416,0.21029,0.045165,0.15631,-0.14102,-0.12926,-0.29202,-0.08668,0.27596,-0.25094,-0.070345,0.065943,-0.37875,0.051049,-0.039731,-0.081128,-0.056116,-0.27231,-0.02142,-0.041106,0.081116,-0.13837,0.28827,-0.031181,-0.18473,0.0068141,0.16588,-0.090293,-0.009117,-0.010873,0.029918,0.14378,-0.1198,0.14129,0.20513,0.13606,-0.083146,-0.16465,0.22119,-0.0015586,0.050764,0.044561,0.16248,0.1371,0.17958,0.20977,-0.046179,-0.13157,-0.11794,-0.092516,-0.0019301,-0.1123,0.12644,-0.070386,-0.14642,-0.017252,-0.22857,-0.1399,-0.25008,-0.026544,-5.9229e-5,0.042796,-0.20024,-0.0090349,-0.14329,0.055213,0.095776,0.15199,-0.078725,-0.18924,0.031456,0.11256,0.12389,0.10448,-0.12179,0.24628,-0.015442000000000001,0.049213,-0.11073,-0.29606,-0.24844,0.40762,0.022305,-0.025249,-0.11169,-0.0041467,-0.015864,-0.0020673,-0.11111,0.13717,0.10742,-0.077223,0.047465,-0.076973,-0.13184,-0.064722,0.19312000000000001,-0.037234,0.011293,0.18005,0.19547,0.064851,-0.086246,-0.047972,0.14307,-0.044166,0.05383,-0.021669,-0.18552,0.08931,0.25009,-0.13372,0.13683,-0.05929,0.075373,-0.049619,-0.10211,-0.019174,0.18517,0.16283,0.0043279,-0.083655,0.13418,0.23508,-0.038891,0.051801,-0.042142,-0.089,0.19412,0.1508,0.018648,0.08883,0.047915,0.1151,-0.077095,0.0033536,-0.0083701,0.0768,-0.15509,-0.041324,0.045976,0.017063,-0.016074,0.023905,0.055258,-0.059057,0.17197,-0.057222,0.1165,0.073983,-0.058618,-0.061731,9.3966e-4,0.0048927,-0.032262,-0.065161,-0.051988,0.091028,-0.16071,-0.095772,-0.069481,0.077031,-0.14724,-0.11669,-0.17226,0.062565,-0.077624,0.089653,0.17677,0.044832,0.023973,-0.04955,0.013216,0.11452,0.032623,0.062566,-0.074963,0.01177,-0.12624,0.21191,0.1872
انتظامیہ,ur,urdu,management,M,w1,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
انتظامیہ,ur,urdu,management,F,w1,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
بچہ,ur,urdu,children,M,w1,t1,-0.11945,0.11763,0.088591,-0.03923,-0.0055644,-0.064941,0.23112,-0.021386,0.086592,0.20103,0.12099,0.093184,-0.049306,0.28878,-0.10918,-0.12782,0.029269,0.031694,0.0067947,-0.13273,0.1563,0.15421,-0.045286,-0.07925,-0.087545,-0.056644,0.37769,0.19954,-0.21702,0.062374,-0.091004,0.011254,-0.33615,-0.03154,-0.18845,-0.051931,0.22389,-0.05811,0.030392,0.093948,0.23548,0.33273,0.00163,0.19603,-0.0055479,0.10791,-0.27252,0.022045,-0.034595,0.11199,-0.22114,-0.22519,0.048594,0.0068337,0.15689,-0.21679,-0.084835,0.10695,0.030222,0.023614,-0.14444,0.20292,-0.0035221,-0.080579,-0.17572,0.10414,0.16928,0.16149,0.022161,0.26602,0.09529,-0.23832,0.04729,0.12799,0.054784,0.083984,0.19423,0.1399,0.18638,-0.055983,-0.16311,0.10935,0.19043,-0.208,0.034986,-0.12237,0.19493,0.102,-0.039953,-0.081991,0.19231,0.028023,0.045987,0.13621,-0.041229,-0.3004,0.14893,0.051765,-0.16623,-0.062409,-0.16846,2.6817e-4,-0.035153,-0.033079,-0.068469,0.015778,0.054851,0.028148,0.062553,-0.16274,-0.051615,-0.01337,-0.01157,0.092318,-0.13923,0.054198,0.083938,0.032743,-0.066025,-0.040041,0.090934,-0.0098769,0.10682,-0.073084,-0.074741,-0.15735,-0.07911,0.1663,-0.10645,-0.057284,0.039973,-0.19806000000000001,0.032316,-0.040752,-0.042826,-0.031884,-0.15814,-0.02549,-0.051701,0.038872,-0.055605,0.13952,0.076526,-0.11489,-0.015971,0.0082903,-7.2525e-5,-0.05082,0.0066551,0.10342,0.095808,-0.042282,0.11777,0.12235,0.15265,-0.07132,-0.16868,0.18837,0.042639,0.030477,0.080565,0.090246,0.12257,0.1254,0.13995,-0.0089018,-0.052262,0.034526,-0.12733,0.0035224,-0.012347,0.028495,-0.11914,-0.14553,-0.014871,-0.16853,-0.18488,-0.27285,-0.11896,0.054745,0.032169,-0.14093,-0.035021,-0.098743,0.023788,0.1144,0.18371,-0.087131,-0.20145,0.10247,0.1412,0.10074,0.14946,-0.14759,0.24095,0.0070623,0.01185,-0.11155,-0.29315,-0.30716,0.43215,0.028334,-0.073306,-0.044528,-0.043304,-0.028336,-0.050336,-0.21069,0.12744,0.13537,-0.02446,0.10056,-0.10552,-0.025659,-0.013964,0.22599,-0.016503,-0.022324,0.16258,0.20701,0.068844,0.021334,0.043835,0.19749,-0.035132,0.17071,-0.01803,-0.29049,0.18224,0.40156,-0.12602,0.33052,-0.12121,0.17628,-0.032702,-0.20202,-0.021592,0.27267,0.19829,-0.10102,-0.16269,0.061636,0.33486,0.02616,0.14988,-0.017903,0.080932,0.24854,0.31791,0.16595,0.0018374,-0.012534,0.21255,-0.18851,-0.021173,-0.008886,0.14849,-0.19639,-0.06903,0.074043,0.060517,-0.10367,0.065731,0.09985,0.0033988,0.11376,-0.058791,0.16439,0.033865,-0.21076,0.022184,0.17483,0.07178,-0.027629,0.024564,0.01456,0.11835,-0.26649,-0.19007,-0.040794,0.087937,-0.1997,-0.25731,-0.24334,0.019201,-0.067465,0.018902,0.28722,0.048729,0.1637,-0.26515,-0.049237,0.20051,0.14858,0.073187,-0.0012509,0.068483,-0.092975,0.20295,0.2487
