translation,language_code,language,word,gender,translation_id,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250,V251,V252,V253,V254,V255,V256,V257,V258,V259,V260,V261,V262,V263,V264,V265,V266,V267,V268,V269,V270,V271,V272,V273,V274,V275,V276,V277,V278,V279,V280,V281,V282,V283,V284,V285,V286,V287,V288,V289,V290,V291,V292,V293,V294,V295,V296,V297,V298,V299,V300,V301
pojke,sv,swedish,boy,N,t1,-0.37727,-0.044589,0.041476,0.112,-0.19449,0.071022,-0.17259,-0.25978,0.22214,-0.10203,-0.048517,0.33656,0.58898,-0.10167,0.32061,0.34572,-0.23191,-0.33014,0.17962,-0.24044,0.39424,-0.2336,0.18761,-0.17346,0.029376,-0.15857,-0.12509,-0.4114,-0.058769,0.20922,-0.45102,0.018611,-0.31002999999999997,0.2211,-0.21792,0.092183,-0.11336,-0.15729,0.54079,-0.19009,-0.23994,-0.61858,0.092745,0.51418,0.026077,-0.048588,0.38329,0.081353,0.095996,0.31934,-0.24458,-0.42584,-0.56835,0.28229,-0.34209,-0.59355,-0.29404,-0.20254,0.46997,0.17122,-0.28732,0.37527,-0.27257,-0.15437,0.11166,0.16731,-0.33951,0.059697,0.2231,0.060336,-0.38752,-0.15982,0.1358,0.24396,-0.39195,-0.28061,0.27498,0.059493,-0.39194,-0.31982,-0.31533,0.27413,0.38369,0.2783,0.0055582,-0.15794,-0.20578,0.10121,0.44964,0.29236,0.37851,-0.29436,0.13963,0.50742,0.1709,-0.025455,-0.40916,0.23012,0.24302,0.25887,0.31171,0.46569,-0.059735,-0.2481,-0.50614,-0.41584,0.13893,0.075051,0.17583,-0.20238,0.074045,-0.19451,-0.08424,-0.45735,-0.011096,-0.053125,-0.42348,-0.12766,-0.43228,0.12112,-0.10417,-0.61002,-0.066236,0.01017,0.23672,-0.27062,-0.18912,-0.010568,-0.018118,-0.079853,-0.32295,-0.045696,0.28577,-0.23509,-0.35107,0.020769,0.38063,0.22493,0.16969,0.18862,-0.38461,0.44661,0.21817,-0.16142,0.15355,0.08539,0.22182,-0.31156,0.16603,-0.3366,-0.35568,-0.17671,0.19954,0.068949,-0.45063,0.036636,-0.5482,0.13755,0.29804,0.57385,0.26304,0.12182,-0.042777,0.76294,0.31855,-0.15548,0.36094,-0.22619,-0.19136,0.016825,0.098065,0.27265,-0.22143,-0.30737,0.24447,0.053595,0.20637,-0.2086,-0.65875,-0.28876,-0.16969,-0.44596,-0.17318,-0.041165,-0.57954,0.29524,-0.16905,0.016809,-0.037145,0.18022,0.27118,0.23059,-0.072004,0.52276,-0.14146,0.35904,0.18228,-0.19846,-0.47534,0.093976,0.50718,0.0069541,-0.083958,-0.37659,0.34156,-0.01895,-0.41674,0.24704,-0.10311,0.19878,-0.058466,-0.01592,-0.14208,-0.03221,0.15644,-0.28823,-0.184,0.014599000000000001,-0.025917,0.14307,0.17792,-0.073718,-0.19849,-0.074547,-0.52754,0.26335,0.50652,0.11226,-0.17008,-0.60722,-0.098469,0.32171,0.56002,-0.5069,-0.069785,-0.12238,0.16097,0.01244,-0.052744,0.2982,-0.3311,0.25637,0.09525,0.15276,0.13469,0.11884,0.72452,-0.45304,0.32108,-0.018003,-0.34755,-0.40851,-0.19872,-0.057373,0.0098986,0.22152,-0.30002,-0.15377,0.3684,-0.010995,-0.11337,-0.046254,0.093387,-0.24404,0.15265,0.1806,-0.34874,0.46093,0.028991,0.1613,0.40305,0.13759,-0.013812,0.15328,-0.36734,0.11355,-0.17408,-0.082733,-0.31737,-0.19806000000000001,0.032449,0.16695,-0.89176,0.13535,-0.034686,0.047721,0.324,0.2218,-0.2576,-0.093624,-0.17116,-0.42195,-0.30528,0.16647,-0.038917,-0.0016706,0.27217,-0.49417,-0.20364,0.2802
bror,sv,swedish,brother,N,t1,-0.22961,-0.01212,-0.14595,-0.13631,-0.14864,0.26957,-0.1075,-0.46383,0.43638,0.062931,-0.27005,0.10161,-0.32713,0.009112,-0.50114,0.52614,0.055549,-0.10546,0.46344,-0.37938,-0.2101,0.48452,-0.013142,-0.057316,0.43475,0.1619,0.14626,-0.89159,0.26218,0.043028,-0.50011,-0.094833,-0.15616,-0.18098,-0.27685,0.0042804,0.071935,-0.41366000000000003,0.1987,-0.27339,0.001931,-0.15085,-0.067044,0.14865,0.1426,-0.043797,0.1566,0.25919,0.081187,-0.40565,0.20359,-0.016945000000000002,-0.47844,0.47635,-0.12121,0.017568,-0.11135,0.30766,0.18102,0.11641,0.10842,-0.19049,0.03119,0.26458,0.28791,0.10921,-0.14632,0.002846,0.12067,0.13035,-0.21835,-0.10412,-0.11624,-0.0060586,0.22183,-0.50643,0.24948,0.28771,-0.2262,-0.061484,0.0061207,0.017306,0.18018,0.059307,-0.11644,-0.22164,-0.33357,-0.098685,0.25902,0.046494,0.2577,-0.069983,0.091628,0.14826,-0.2685,-0.0055133,0.21087,-0.39017,-0.34446,-0.11283,0.19914,0.18238,-0.18276,-0.28898,-0.13135,-0.0046249,0.52731,-0.080169,0.23406,0.23948,0.09624,-0.16895,-0.29052,-0.079075,0.12091,0.10842,-0.077905,0.048074,-0.39674,-0.044458,-0.063117,0.18868,-0.25875,-0.32403,-0.29671,0.18007,-0.1637,-0.10981,-0.39273,-0.077471,0.050755,0.34592,0.19901,0.30847,-0.0084568,0.3565,-0.049205,-0.1317,-0.0058802,0.27828,-0.31505,0.49288,-0.039049,-0.046438,0.0027429,0.16124,0.11896,0.091989,0.34983,-0.029703,-0.36914,-0.25683,-0.12501,-0.14498,-0.40176,-0.28923,-0.33832,-0.25915,-0.023413,0.31384,0.3257,-0.042777,-0.28197,0.34757,0.077674000000000007,-0.24009,-0.057273,0.17549,-0.024654,-0.034682,-0.02719,-0.15523,0.017881,-0.30133,0.097025,0.10166,-0.27196,-0.1378,-0.18922,-0.26627,-0.44205,-0.31042,0.076759,0.16391,0.31806,0.11842,-0.097126,-0.12808,-0.054887,-7.8835e-4,0.065529,-0.042715,-0.089013,0.21734,-0.030046,-0.043588,0.16687,0.57654,-0.087871,-0.1835,0.3236,0.14848,-0.098202,0.40406,-0.22056,-0.33762,-0.07829,0.057302,0.17091,0.060987,-0.23043,0.10278,-0.39276,-0.077445,0.0044708,-0.4934,-0.069935,-0.096284,0.22877,0.068312,0.19388,-0.14044,-0.59497,0.035064,0.14577,0.28696,0.28728,-0.0050546,0.026583,-0.048211,0.038203,0.64957,-0.24619,-0.20372,0.50081,-0.09677,0.17843,-0.037248,0.032719,0.20441,-0.41796,0.093187999999999993,-0.2646,-0.23844,-0.1436,0.13331,0.45773,0.0050389,0.3393,0.31454,-0.29513,-0.61856,-0.096893,0.10091,-0.10834,-0.33996,0.24926,-0.059731,0.27694,-0.23538,-0.058973,0.0037674,0.15846,-0.037805,-0.22732,0.29518,-0.17899,0.12503,-0.066913,-0.016806,0.10292,0.17241,0.023102,-0.1316,-0.47694,0.10819,0.24919,-4.0246e-4,-0.13646,0.41669,0.14034,0.22236,-0.49361,0.2403,-0.080801,0.11068,0.20872,0.11153,-0.32803,0.2483,0.061487,-0.24461,0.008274,0.61917,-0.34961,-0.065673,0.34547,0.011369,-0.0011039,0.2191
företag,sv,swedish,business,N,t1,-0.50792,0.72453,-0.29679,0.046766,0.089031,0.27711,0.056566,-0.46425,-0.36071,-0.058412,-0.40048,-0.23474,-0.11881,0.039647,-0.45898,-0.15333,-0.20187,0.0049577,0.33205,-0.38089,0.12151,-0.048565,0.1082,-0.28705,-0.26921,-0.13021,-0.036635,-0.33373,-0.15524,0.39599,0.48622,0.16971,-0.40318,-0.24963,-0.30732,0.05062,-0.39392,-0.24738,-0.15026,-0.23301,-0.21913,-0.34833,0.2055,0.16961,0.063923,-0.38968,0.27107,-0.057507,-0.041229,-0.023439,-0.29581,0.12703,-0.05826,-0.50855,0.21939,-0.23495,-0.14704,0.14955,0.14414,0.07647,0.13428,0.15437,-0.089165,-0.10799,0.37956,-0.32873,0.41875,-0.15764,0.35315,-0.38924,0.31303,-0.03246,-0.052903,2.2721e-4,0.39973,-0.11262,-0.080932,-0.068126,-0.0053206,-0.092049,-0.045305,0.34242,0.37079,0.13294,-0.04888,0.14478,0.062218,0.16372,0.098768,-0.18288,0.06177,0.15372,0.5249,0.43646,-0.19817,-0.13027,-0.012842,0.27267,-0.2763,-0.25185,-0.64192,-0.14651,-0.16694,-0.070413,-0.6033,-0.11031,-0.021836,0.1799,-0.3959,0.43392,-0.26766,-0.22978,0.11872,0.0041805,-0.21491,-0.24867,-0.030148,0.077276,-0.023289,0.53116,-0.21774,0.15893,0.37767,-0.26452,0.11368,0.21806,-0.034609,-0.13664,-0.58247,0.25917,-0.24776,0.30115,-0.55533,-0.242,-0.3032,-0.13254,0.17077,-0.16356,-0.046451,-0.090783,-0.37988,0.032395,0.73905,0.14022,0.087951,-0.35757,0.13119,-0.013077,-0.18533,-0.61291,-0.24311,-0.305,0.093792,-0.0072925,-0.19296,-0.46947,-0.49472,0.27207,0.39545,0.12461,-0.18055,-0.4723,0.24282,-0.27681,-0.060896,0.30853,0.17297,0.2496,-0.082768,0.1998,0.5166,-0.1174,0.045767,-0.51077,0.51524,-0.13985,0.18729,-0.22162,0.34144,-0.012876,-0.02245,-0.35694,0.075771,-0.078734,0.35059,0.012459,-0.27671,-0.43933,-0.43331,0.0047009,-0.077193,0.14425,0.018598,-0.034937,0.18655,0.055416,-0.31965,-0.18043,0.16383,-0.5041,0.35706,-0.16164,-0.31644,-0.43885,0.16262,-0.26048,0.03126,0.26068,0.40248,0.39106,-0.0154,-0.21083,-0.10065,-0.7598,-0.50802,-1.0374,-0.018885,0.14896,-0.10982,0.22831,0.1087,-0.063182,-0.6675,0.43285,0.25996,-0.25795,0.0010508,-0.065161,-0.46134,0.10608,-0.057978,0.20967,-0.014788,0.29615,-0.038682,-0.38498,0.016277,-0.083564,0.095393,0.034109,0.69937,-0.22289,-0.13207,-0.14343,-0.25997,0.1988,0.049043,-0.33929,0.27238,0.20528,-0.4666,-0.029462,0.33969,0.81808,-0.71692,-0.14736,0.1235,0.17634,-0.17073,-0.099068,-0.26492,0.46434,-0.15536,0.283,0.26334,0.42981,-0.22375,-0.057439,-0.092963,-0.2185,0.17904,0.72704,1.113,-0.18313,-0.0034869,0.2295,-0.17652,0.11288,0.25573,-0.41588,-0.20264,-0.064602,-0.30918,-0.39755,0.21396,0.010779,0.29564,-0.10913,0.015964,-0.41257,-0.48543,0.0094303,0.19087,0.52333,0.30947,-0.11798,-0.44861,0.17811,-0.2203,0.35152
karriär,sv,swedish,career,N,t1,0.16691,0.51878,-0.15783,-0.021515,-0.39548,0.51505,0.74092,-0.25086,-0.30833,-0.40173,-0.15171,0.088072,-0.45622,0.42272,0.0038771,-0.20191,-0.44998,-0.50604,-0.023923,-0.035377,-0.023345,0.093059,-0.019826,0.043682,-0.27197,-0.12202,-0.021785,-0.71847,-0.078745,-0.26089,-0.0012056,0.36205,0.40199,-0.019961,-0.069752,-0.30107,-0.082869,-0.086778,-0.064429,-0.33987,0.19079,-0.025436,0.1951,-0.077022,-0.49481,-0.063287,0.09043,0.27679,0.10952,-0.40818,-0.088927,0.035104,-0.84239,0.42931,-0.66363,-0.33,-0.0050312,-0.12079,-0.041715,0.085123,0.18699,-0.097896,-0.56407,-0.45444,0.25345,0.34585,-0.16309,0.01796,0.023896,-0.10125,-0.19383,-0.20477,-0.18747,0.14118,0.30148,-0.4473,0.025519,0.46274,0.018528,-0.0595,0.023872,-0.45893,-0.38037,-0.034953,-0.19601,-0.29624,0.64184,0.25448,0.41665,-0.21218,-0.019807,0.31459,0.63942,0.36348,-0.37292,-0.043783,-0.28334,0.11227,-0.22436,-0.33782,-0.16446,-0.65343,0.056677,0.34881,-0.023637,0.33728,-0.74449,0.282,0.39869,0.76406,-0.67758,0.092675,-0.1449,0.054431,-0.16252,0.010659,0.040845,0.10188,-0.11999,0.25981,-0.14475,-0.18368,0.04936,0.2279,-0.58542,-0.45271,0.20549,0.35633,-0.3582,0.32429,-0.43071,-0.36183,-0.56244,0.21873,-0.23456,-0.56161,0.033344,-0.43376,0.0041536,0.15769,-0.71445,0.22958,0.0073889,0.13813,-0.082794,0.20864,0.034638,-0.11035,0.011209,-0.47216,0.5215,-0.48563,-0.46314,0.13588,0.47155,0.15406,-0.53589,-0.47252,-0.047495,0.56491,0.4592,0.089396,-0.62121,0.27529,0.038651,0.20887,-0.50735,-0.26551,-0.44836,-0.18254,0.084771,-0.21354,-0.028549,0.13559,0.44108,-0.35719,-0.57105,-0.92039,-0.31809,-0.082529,-0.21802,-0.46078,-0.097709,-0.36496,0.1948,0.056414,-0.27646,-0.071886,-0.47863,-0.070012,-0.15225,-0.29639,-0.29257,0.089517,0.052141,-0.082462,0.074867,-0.041355,-0.18784,-0.43482,0.42955,-0.050444,-0.38464,0.15132,-0.091283,-0.44402,0.10875,0.12739,0.0090012000000000009,0.098223,-0.083418,0.21771,-5.1604e-4,-0.080183,-0.67889,-0.51283,0.38427,-0.30079,-0.48628,0.10872,0.063881,-0.20311,-0.13245,0.13842,-0.10218000000000001,0.57414,0.022853,-0.13135,-0.11994,-0.79338,-0.0035441,0.43593,-0.02921,-0.14468,0.18875,0.086888,-0.21487,0.17247,-0.078012,-0.1813,0.044566,-0.16343,0.54239,-0.27042,-0.24705,-0.34551,0.43676,-0.40875,0.76453,0.17816,-0.057827,-0.047602,0.17302,0.15768,-0.29649,-0.018979,0.10831,0.085297,0.086666000000000007,-0.094867,0.36375999999999997,0.44268,-0.013139,-0.17354,0.040494,0.16168,0.021501,0.56928,0.3753,-0.1444,-0.038845,0.35588,0.75238,-0.28316,-0.54211,-0.095381,0.94167,3.4531e-5,-0.14357,-0.14885,-0.31425,0.36103,0.34592,0.25176,-0.54859,-0.59676,0.33388,0.29933,0.47075,0.15239,0.22325,0.17404,0.10796,-0.0090334,0.43121,0.053753,0.051592,0.17499,-0.072323,0.0074923
barn,sv,swedish,children,N,t1,-0.074815,-0.21667,0.037521,0.1892,-0.10467,0.2373,-0.012679,-0.063163,-0.15102,0.37975,0.015102,0.35549,0.13828,-0.18896,-0.18922,0.24175,-0.34337,0.046996,0.21607,-0.12788,0.49943,0.11556,-0.040092,-0.47155,0.4115,-0.1366,-0.064433,-0.45871,0.085633,-0.0071226,-0.066194,0.10215,-0.24756,0.2437,-0.13749,-0.36586,0.032688,0.081475,0.46103,-0.24765,-0.13593,-0.33926,0.047719,0.38479,0.10713,0.14783,-0.23092,0.24206,0.24591,0.18791,0.044862,-0.21379,-0.31204,0.16964,-0.16805,-0.25043,0.15767,-0.27631,0.43025,0.18727,-0.1596,0.13408,-0.36754,-0.29894,0.32364,0.55211,-0.20834,0.028659,-0.2595,0.0078039,-0.16684,-0.16902,-0.16123,0.0040363,0.12877,-0.11392,-0.12444,0.12247,-0.25052,0.069292,0.046067,0.3815,0.22523,0.0040976,0.21792,-0.17781,-0.087696,0.18217,-0.18602,0.22923,-0.079716,-0.17302,0.25271,0.44072,-0.091484,0.15248,0.19088,0.24781,-0.058498,-0.022865,-0.0035799,-0.034224,-0.30891,-0.22194,-0.1477,-0.036786,0.057604,0.097342,0.060858,-0.10528,-0.06203,-0.1139,-0.12928,-0.054774,-0.51534,0.11338,-0.035331,0.15156,-0.12926,-0.15471,0.071431,0.0099712,-0.057615,-0.13852,0.02529,0.22581,0.10181,-0.055063,0.20104,-0.041581,0.10149,0.26543,0.2576,-0.24777,-0.14038,-0.27323,-0.27086,0.087007,-0.17641,-0.068635,0.029851,0.041568,0.13833,-0.30605,-0.23626,0.13729,0.48027,-0.06899,-0.037451,-0.099352,-0.15849,-0.17069,-0.32395,0.0064305,-0.67153,-0.23741,-0.42052,0.027343,0.33173,0.13296,-0.30882,0.067135,0.15376,0.68506,0.20737,-0.13403,0.20287,-0.0059027,-0.16714,0.060074,0.067414,-0.11749,0.15065,-0.21918,0.056816,0.063092,0.26248,0.13853,0.075913,-0.093037,-0.5075,-0.27271,-0.20726,-0.21269,0.017875,-0.045701,-0.2638,-0.18275,-0.16926,0.42097,0.3136,-0.2793,-0.083499,0.081614,0.2332,-0.11622,-0.087487,-0.18435000000000001,-0.53305,-0.08444,0.55027,-0.32096,0.051321,-0.27665,-0.062011,-0.1582,-0.085762,0.21607,0.30038,0.41707,-0.090346,0.051822,-0.083141,-0.26892,-0.15017,-0.21457,-0.20743,0.14809,0.029349,0.17523,-0.054447,-0.26568,-0.24436,0.33437,-0.41169,0.01629,0.12283,0.13569,-0.71579,-0.12034,-0.20074,0.034626,0.20829,-0.21491,-0.14477,-0.44501,-0.35716,0.034756,-0.24274,0.24657,0.071731,0.22166,-0.039095,0.22836,0.059172,-0.1539,-0.14061,-0.44356,0.2599,-0.046296,-0.01159,-0.23703,0.10994,-0.0080444,-0.12246,0.066767,-0.099026,-0.10114,0.19851,0.12951,-0.061486,0.16663,0.34956,-0.030814,0.43521,0.27145,-0.067569,0.07937,-0.014393,-0.31606,-0.098427,0.32947,0.31216,0.1287,0.14982,-0.34819,-0.062516,0.075357,-0.29242,-0.0031945,0.05562,0.025808,-0.16136,-0.067167,0.022986,0.211,-0.20604,0.31006,0.4039,-0.091179,-0.28256,-0.2615,-0.36519,0.40998,-0.39406,-0.18061,-0.5,-0.24439,-0.058334,0.55199
företag,sv,swedish,corporation,N,t1,-0.50792,0.72453,-0.29679,0.046766,0.089031,0.27711,0.056566,-0.46425,-0.36071,-0.058412,-0.40048,-0.23474,-0.11881,0.039647,-0.45898,-0.15333,-0.20187,0.0049577,0.33205,-0.38089,0.12151,-0.048565,0.1082,-0.28705,-0.26921,-0.13021,-0.036635,-0.33373,-0.15524,0.39599,0.48622,0.16971,-0.40318,-0.24963,-0.30732,0.05062,-0.39392,-0.24738,-0.15026,-0.23301,-0.21913,-0.34833,0.2055,0.16961,0.063923,-0.38968,0.27107,-0.057507,-0.041229,-0.023439,-0.29581,0.12703,-0.05826,-0.50855,0.21939,-0.23495,-0.14704,0.14955,0.14414,0.07647,0.13428,0.15437,-0.089165,-0.10799,0.37956,-0.32873,0.41875,-0.15764,0.35315,-0.38924,0.31303,-0.03246,-0.052903,2.2721e-4,0.39973,-0.11262,-0.080932,-0.068126,-0.0053206,-0.092049,-0.045305,0.34242,0.37079,0.13294,-0.04888,0.14478,0.062218,0.16372,0.098768,-0.18288,0.06177,0.15372,0.5249,0.43646,-0.19817,-0.13027,-0.012842,0.27267,-0.2763,-0.25185,-0.64192,-0.14651,-0.16694,-0.070413,-0.6033,-0.11031,-0.021836,0.1799,-0.3959,0.43392,-0.26766,-0.22978,0.11872,0.0041805,-0.21491,-0.24867,-0.030148,0.077276,-0.023289,0.53116,-0.21774,0.15893,0.37767,-0.26452,0.11368,0.21806,-0.034609,-0.13664,-0.58247,0.25917,-0.24776,0.30115,-0.55533,-0.242,-0.3032,-0.13254,0.17077,-0.16356,-0.046451,-0.090783,-0.37988,0.032395,0.73905,0.14022,0.087951,-0.35757,0.13119,-0.013077,-0.18533,-0.61291,-0.24311,-0.305,0.093792,-0.0072925,-0.19296,-0.46947,-0.49472,0.27207,0.39545,0.12461,-0.18055,-0.4723,0.24282,-0.27681,-0.060896,0.30853,0.17297,0.2496,-0.082768,0.1998,0.5166,-0.1174,0.045767,-0.51077,0.51524,-0.13985,0.18729,-0.22162,0.34144,-0.012876,-0.02245,-0.35694,0.075771,-0.078734,0.35059,0.012459,-0.27671,-0.43933,-0.43331,0.0047009,-0.077193,0.14425,0.018598,-0.034937,0.18655,0.055416,-0.31965,-0.18043,0.16383,-0.5041,0.35706,-0.16164,-0.31644,-0.43885,0.16262,-0.26048,0.03126,0.26068,0.40248,0.39106,-0.0154,-0.21083,-0.10065,-0.7598,-0.50802,-1.0374,-0.018885,0.14896,-0.10982,0.22831,0.1087,-0.063182,-0.6675,0.43285,0.25996,-0.25795,0.0010508,-0.065161,-0.46134,0.10608,-0.057978,0.20967,-0.014788,0.29615,-0.038682,-0.38498,0.016277,-0.083564,0.095393,0.034109,0.69937,-0.22289,-0.13207,-0.14343,-0.25997,0.1988,0.049043,-0.33929,0.27238,0.20528,-0.4666,-0.029462,0.33969,0.81808,-0.71692,-0.14736,0.1235,0.17634,-0.17073,-0.099068,-0.26492,0.46434,-0.15536,0.283,0.26334,0.42981,-0.22375,-0.057439,-0.092963,-0.2185,0.17904,0.72704,1.113,-0.18313,-0.0034869,0.2295,-0.17652,0.11288,0.25573,-0.41588,-0.20264,-0.064602,-0.30918,-0.39755,0.21396,0.010779,0.29564,-0.10913,0.015964,-0.41257,-0.48543,0.0094303,0.19087,0.52333,0.30947,-0.11798,-0.44861,0.17811,-0.2203,0.35152
kusiner,sv,swedish,cousins,N,t1,-0.21198,-0.37469,-0.33117,0.23167,0.2744,-0.039218,-0.4802,-0.27438,0.62306,0.49628,-0.27784,-0.055705,-0.10069,-0.20028,-0.66769,0.24495,0.17928,-0.33196,0.30254,-0.41651,0.17364,0.58386,0.36979,-0.28171,0.45529,0.14412,0.20959,-1.0859,0.050107,0.14316,-0.31407,-0.26587,-0.16472,0.64592,-0.33395,-0.20718,-0.46775,0.12348,0.48991,-0.090636,-0.25353,-0.61441,-0.21604,0.052043,0.085782,0.1019,-0.28601,0.40472,-0.22629,-0.30873,0.3937,-0.04732,0.12091,0.29829,0.070741,0.21297,0.57113,-0.1689,0.034388,-0.033111,0.26926,0.14636,0.044442,-0.49528,-0.11606,0.33465,0.68587,0.20056,-0.11341,0.42506,-0.49128,-0.010342,0.10186,-0.32767,0.97815,-0.18427,0.6542,0.12174,0.24942,-0.39289,0.41431,0.35228,0.35168,-0.47281,-0.087751,-0.49496,-0.47834,0.31284,-0.075277,0.42157,0.58084,-0.21656,0.082073,0.26532,-0.18703,-0.14778,0.69576,-0.029732,-0.29916,-0.11182,-0.20583,0.038464,-0.19314,-0.83851,0.28523,-0.86453,0.26763,0.34244,0.089225,0.26169,0.17219,0.19616,-0.44209,-0.75242,-0.039147,-0.45163,0.14589,0.25816,-0.19386,0.043966,-0.52224,0.21992,0.068798,-0.36862,-0.21482,-0.27949,-0.29929,0.38483,-0.23911,0.33348,0.3537,0.43382,-0.25047,-0.39365,-0.024923,-0.080612,-0.486,0.090174,-0.6372,0.37739,-0.48835,-0.1205,-0.10026,-0.11706,-0.0012199,-0.11223,0.15045,-0.28152,0.11757,-0.12734,0.19194,-0.28269,-0.48977,0.17132,-0.36705,0.10181,-0.71025,-0.17615,0.16823,0.15829,0.14206,-0.095248,0.2173,0.6827,-0.51376,-0.27387,-0.023385,-0.22334,0.06639,-0.2715,-0.11864,-0.092367,0.26568,-0.13979,-0.48015,0.18949,-0.43765,0.1573,0.65744,-0.060887,-0.36015,-0.0043554,0.078848,-0.28351,-0.018883,-0.25035,-0.090663,-0.48818,-0.16077,0.16661,0.12417,-0.23168,-0.24742,-0.12339,-0.3749,-0.53366,-0.090246,0.33101,-0.14738,-0.48931,0.31827,-0.55698,0.29628,-0.34891,0.38635,0.010915,-0.17536,0.23964,0.070689,0.42508,-0.33135,-0.33878,-0.039004,-0.031203,-0.27104,-0.39879,0.11917,0.079761,-0.049558,0.41526,-0.11628,0.047822,-0.53592,-0.34083,-0.10663,0.2087,0.60255,0.38579,-0.33722,0.21975,0.16353,0.56891,-0.28915,-0.3727,0.14295,-0.44757,0.32869,-0.0092944,0.12604,-0.30846,-0.27195,0.39704,-0.25519,-0.31213,-0.13238,0.3095,0.031869,0.11177,-0.17255,0.43529,0.21577,-0.54217,0.36947,0.24791,-0.39463,-0.028925,-0.11189,-0.4423,-0.55788,-0.17665,-0.01332,-0.14369,-0.045162,0.081399,0.07408,0.36458,-0.51645,0.21327,-0.060013,0.33739,-0.02704,-0.18272,0.36779,-0.075779,-0.098839,-0.22755,-0.018771,0.19678,0.22257,0.11782,0.60887,-0.27093,-0.27583,0.53031,-0.39008,0.073823,0.10191,0.12592,0.091602,0.090016,-0.13222,-0.4982,0.54382,-0.076347,0.13365,0.045242,0.11315,0.32504,0.20573,0.42818
