language_code,word,gender,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201
zh,athlete,F,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
zh,athlete,M,2.1738,-2.8749,-0.6274,-2.8553,2.151,1.2879,2.0994,-3.9097,-2.7475,0.73419,4.0725,4.095,-0.40729,1.7845,6.9533e-4,0.18667,0.37276,0.73634,-1.4652,-4.3926,-1.5312,1.1009,2.7306,-3.2666,2.9768,0.82149,-2.9131,0.33521,-1.5671,-0.66056,0.11504,2.5521,4.9947,-0.53544,-3.2481,-0.27702,-0.49599,-7.0131,-1.3484,-2.1399,-3.8153,1.3121,1.7348,-2.189,1.0786,0.87371,-0.95954,-0.9517,-2.6915,1.4335,0.65679,-1.7704,0.92461,1.0292,-2.6028,0.91423,1.08,-3.5638,-1.0937,2.6128,3.006,-2.3,0.16741,-1.7266,-0.5275,2.021,-0.029497,2.0507,0.67939,2.0897,-4.8493,-0.82097,5.156,-1.4655,0.043758,0.81122,0.65162,-3.9554,-0.98724,-0.078189,2.3223,2.644,-2.6672,-1.0246,0.74613,-0.94661,-1.4691,3.0257,-0.10486,4.1403,2.1989,-1.2752,0.96755,-0.33049,1.9088,-0.68555,0.38774,-1.5631,-1.7921,0.82162,2.9094,-0.68053,0.12918,-3.105,2.2265,0.34332,5.8536,1.9712,-3.7687,-0.14093,0.73789,2.5534,-0.63381,0.14575,-1.8185,0.10368,4.1889,-0.93274,-0.28839,-0.94913,0.68022,-2.0083,-1.2143,-2.6733,2.0515,1.4428,-3.4008,-0.47486,-2.5904,-2.2491,-0.94368,5.0216,4.0064,0.013842,-0.25326,3.6308,3.7532,-3.2491,-1.7367,-2.2421,-3.728,-0.32568,-1.0849,9.9497,2.3469,-1.0509,0.63021,0.63339,-3.3778,-0.089927000000000007,4.6197,3.3278,1.0561,-1.7116,-1.8938,1.2576,2.4594,2.625,-0.17592,0.95308,1.4641,-0.80508,2.069,0.70195,-0.41821,0.71048,2.156,0.51289,2.4285,0.80597,-1.8193,1.3527,-1.4009,4.0309,-2.872,4.8394,-0.76435,-1.3158,1.881,-3.1442,0.41197,2.2787,-2.6494,-1.0766,0.2954,-1.1976,5.2206,-1.1561,-3.8961,0.50421,0.077178,2.7192,1.4495,-3.7388,3.4865,0.65408,3.4634,-1.7571,-0.40234,0.53386
zh,author,F,0.69716,0.964795,-1.9766,-0.94258,-0.956195,-1.49115,1.02229,1.0270000000000001,0.42739999999999995,0.049086000000000005,1.76555,-0.450625,-0.17603999999999997,-0.4544,-0.36686,0.09738,0.21465,1.09039,-1.0063900000000001,-0.164862,0.81155,1.09579,1.29409,-0.48138499999999995,1.285165,0.16996000000000003,-1.6913,-1.08945,0.580945,0.733335,-0.92028,2.63795,-2.2098500000000003,0.427855,-2.6990499999999997,0.20553,-0.394235,-2.3976,1.16662,-0.00548499999999999,-1.6593499999999999,0.24430000000000002,-0.55995,-0.4525699999999999,1.8974,-0.55588,1.94245,1.262,-2.9055,0.68908,-0.6009895000000001,-2.06746,1.052928,0.5094650000000001,1.28878,0.1279,-0.289485,-0.054875,0.47324999999999995,0.228875,0.63229,-1.663165,-0.5847,-0.9179999999999999,-2.1629899999999997,3.46915,2.36745,-0.4284,0.201205,1.3247,-0.3955218,0.7015100000000001,2.26375,-2.3407,-0.382695,0.749205,0.5755755,2.44835,0.388175,2.9010999999999996,-0.31864,-1.04263,-2.4414,-0.10903999999999997,-0.6399349999999999,-1.58894,1.6146,-2.0344,-3.1003499999999997,2.6707,2.29445,-0.06353000000000003,-3.4556500000000003,1.3029549999999999,3.0705,1.00142,-1.8585500000000001,-3.3059,2.9924500000000003,2.24675,3.0652,0.818365,-3.0979,1.0670250000000001,0.07596449999999999,0.05909999999999993,1.135,-0.83486,-2.0049,-2.6023,1.3596499999999998,3.8914999999999997,1.23597,0.41106,-0.110095,0.651795,-0.21244000000000002,-1.05348,0.167425,-1.23677,1.74145,-2.8126499999999997,0.610735,-0.618925,2.34717,1.34185,0.32294999999999996,-0.7149300000000001,-0.021724999999999994,-0.9739899999999999,-1.1220435,-0.04914500000000001,1.99955,3.7676,-2.06018,2.35655,0.17945,-2.51315,-0.533705,1.59863,4.0739,-0.895355,0.38893599999999995,2.1667,0.42375599999999997,-2.9055,-2.47815,0.659525,-2.3745000000000003,-0.976675,-0.7657365,-2.4589499999999997,0.17435000000000003,1.76305,-0.08775,-0.93137,0.32060500000000003,0.66071,-2.5983,-3.0771,3.5438,-0.0525000000000001,0.6562,3.07425,2.1571499999999997,1.719335,0.749545,1.5358100000000001,1.43874,0.9789,-1.2315,2.35815,-1.026715,0.40379,-0.551245,1.53775,2.0513,-3.501,-0.01820312,-4.9731000000000005,-1.10398,3.8408499999999997,-1.561755,-1.88945,1.8428,-1.0894700000000002,0.07665,-1.5796999999999999,-2.85855,2.5864,-0.35975,-0.8436049999999999,0.408655,-0.344805,-0.7312700000000001,1.331665,1.28567,0.21573499999999995,0.851405,1.3378999999999999
zh,author,M,0.69716,0.964795,-1.9766,-0.94258,-0.956195,-1.49115,1.02229,1.0270000000000001,0.42739999999999995,0.049086000000000005,1.76555,-0.450625,-0.17603999999999997,-0.4544,-0.36686,0.09738,0.21465,1.09039,-1.0063900000000001,-0.164862,0.81155,1.09579,1.29409,-0.48138499999999995,1.285165,0.16996000000000003,-1.6913,-1.08945,0.580945,0.733335,-0.92028,2.63795,-2.2098500000000003,0.427855,-2.6990499999999997,0.20553,-0.394235,-2.3976,1.16662,-0.00548499999999999,-1.6593499999999999,0.24430000000000002,-0.55995,-0.4525699999999999,1.8974,-0.55588,1.94245,1.262,-2.9055,0.68908,-0.6009895000000001,-2.06746,1.052928,0.5094650000000001,1.28878,0.1279,-0.289485,-0.054875,0.47324999999999995,0.228875,0.63229,-1.663165,-0.5847,-0.9179999999999999,-2.1629899999999997,3.46915,2.36745,-0.4284,0.201205,1.3247,-0.3955218,0.7015100000000001,2.26375,-2.3407,-0.382695,0.749205,0.5755755,2.44835,0.388175,2.9010999999999996,-0.31864,-1.04263,-2.4414,-0.10903999999999997,-0.6399349999999999,-1.58894,1.6146,-2.0344,-3.1003499999999997,2.6707,2.29445,-0.06353000000000003,-3.4556500000000003,1.3029549999999999,3.0705,1.00142,-1.8585500000000001,-3.3059,2.9924500000000003,2.24675,3.0652,0.818365,-3.0979,1.0670250000000001,0.07596449999999999,0.05909999999999993,1.135,-0.83486,-2.0049,-2.6023,1.3596499999999998,3.8914999999999997,1.23597,0.41106,-0.110095,0.651795,-0.21244000000000002,-1.05348,0.167425,-1.23677,1.74145,-2.8126499999999997,0.610735,-0.618925,2.34717,1.34185,0.32294999999999996,-0.7149300000000001,-0.021724999999999994,-0.9739899999999999,-1.1220435,-0.04914500000000001,1.99955,3.7676,-2.06018,2.35655,0.17945,-2.51315,-0.533705,1.59863,4.0739,-0.895355,0.38893599999999995,2.1667,0.42375599999999997,-2.9055,-2.47815,0.659525,-2.3745000000000003,-0.976675,-0.7657365,-2.4589499999999997,0.17435000000000003,1.76305,-0.08775,-0.93137,0.32060500000000003,0.66071,-2.5983,-3.0771,3.5438,-0.0525000000000001,0.6562,3.07425,2.1571499999999997,1.719335,0.749545,1.5358100000000001,1.43874,0.9789,-1.2315,2.35815,-1.026715,0.40379,-0.551245,1.53775,2.0513,-3.501,-0.01820312,-4.9731000000000005,-1.10398,3.8408499999999997,-1.561755,-1.88945,1.8428,-1.0894700000000002,0.07665,-1.5796999999999999,-2.85855,2.5864,-0.35975,-0.8436049999999999,0.408655,-0.344805,-0.7312700000000001,1.331665,1.28567,0.21573499999999995,0.851405,1.3378999999999999
zh,baker,F,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
zh,baker,M,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
zh,cleaner,F,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
zh,cleaner,M,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
zh,dancer,F,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
zh,dancer,M,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
