translation,word,language,gender,translation_id,word_id,language_code,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250,V251,V252,V253,V254,V255,V256,V257,V258,V259,V260,V261,V262,V263,V264,V265,V266,V267,V268,V269,V270,V271,V272,V273,V274,V275,V276,V277,V278,V279,V280,V281,V282,V283,V284,V285,V286,V287,V288,V289,V290,V291,V292,V293,V294,V295,V296,V297,V298,V299,V300,V301
atleta,athlete,portuguese,female_form,t1,w1,pt,0.17392,-0.21461,-0.028173,-0.22186,0.48675,-0.074752,-0.61739,0.22231,-0.13358,-0.22716,0.045574,0.17211,-0.0026768,-0.3718,-0.63447,0.46411,0.24679,-0.084015,-0.1144,0.18537,0.017222,-0.44219,-0.15421,0.055421,-0.30951,0.078225,0.34901,-0.096234,0.36508,-0.53222,-0.40696,-0.14425,-0.2534,-0.76558,-0.032575,-0.2629,0.47459,-0.29063,-0.15145,-0.61819,0.32216,0.25186,0.23366,0.017581,0.32255,-0.20899,0.037765,0.18112,0.38282,-0.14262,0.013489,-0.24022,0.051448,0.29672,0.18126,-0.27261,0.046519,-0.054499,0.014682,-0.085685,0.11449,-0.2652,0.18207,0.4025,0.43522,0.038135,-0.1671,0.034259,0.20652,-0.34035,-0.20228,0.64862,-0.13385,-0.28001,0.046365,-0.37642,0.04774,0.068795,-0.18725,-0.20916,-0.0059871,0.62178,-0.011064,0.21165,-0.66531,0.32525,0.18633,0.34926,-0.28287,0.14601,-0.62441,0.074132,-0.015548,-0.60242,-0.46833,0.28843,0.16617,0.08721,-0.14685,-0.22919,0.038241,0.21352,-0.59327,0.41724,0.031346,-0.16941,-0.046555,0.087884,0.44932,-0.44699,-0.12145,0.52471,0.46199,-0.25405,-0.4714,-0.091369,-0.26109,0.14857,-0.32168,0.01634,0.0030776,0.030312,-0.19792,-0.15176,-0.06646,-0.33828,-0.26206,0.16976,0.12252,0.12303,0.64367,-0.14828,-0.15624,-0.026871,-0.013132,-0.074322,-0.023932,0.18626,-0.1612,-0.16783,-0.08165,-0.23183,-0.19248,-0.52473,-0.34729,-0.10268,-0.080345,-0.16876,0.0095848,-0.0062284,-0.54978,0.31711,0.0022928,0.22985,-0.3036,-0.044942,0.40223,-0.4021,0.29738,-4.8675e-5,0.11832,-0.15055,0.086078,-0.32328,-0.20748,0.10343,0.38551,0.0042071,0.44011,0.16296,0.25537,-0.16358,-0.12528,0.13461,-0.53187,0.14835,0.34917,0.072209,-0.0033347,-0.066215,0.31921,-0.19886,-0.40705,0.20207,0.20154,0.18675,-0.44085,-0.096459,-0.44076,0.046935,0.21948,-0.048456,-0.44651,0.0099442,-0.17459,0.14552,-0.22982,-0.044565,-0.037203,0.25542,-0.21248,-0.24583,0.20041,0.10978,-0.49502,-0.31587,0.23916,0.47004,0.10789,0.11297,0.11509,-0.22561,0.61837,0.165,-0.078775,0.064901,0.07261,-0.014159,-0.27699,0.098395,0.55293,-0.044465,0.13643,0.4817,0.13384,-0.26654,0.2562,-1.0335,-0.082383,-0.33009,-0.24632,-0.20883,-0.097019,0.17634,0.043227,-0.070863,0.40696,-0.18241,0.20493,0.10746,-0.62966,0.1505,-0.3449,0.43287,-0.35769,0.010387,0.37932,0.13413,0.052328,0.30394,-0.2586,-0.20119,0.025045,-0.21053,0.0094649,0.036756,0.41784,-0.28133,0.13038,0.40165,-0.21412,-0.09589,0.30679,-0.11546,0.15695,0.30804,-0.22508,-0.052774,0.084676,0.0089135,-0.12787,0.22443,0.077799,-0.28474,0.13959,0.39326,0.23806,0.046514,0.94493,-0.23672,0.11652,-0.44698,-0.2819,-0.30017,0.13167,0.077148,0.088982,0.47427,0.2731,-0.18132,-0.019222,0.29323,-0.33364,-0.33013,-0.15562,0.034497,-0.36073,0.19284,0.2001,-0.24483
atleta,athlete,portuguese,male_form,t1,w1,pt,0.17392,-0.21461,-0.028173,-0.22186,0.48675,-0.074752,-0.61739,0.22231,-0.13358,-0.22716,0.045574,0.17211,-0.0026768,-0.3718,-0.63447,0.46411,0.24679,-0.084015,-0.1144,0.18537,0.017222,-0.44219,-0.15421,0.055421,-0.30951,0.078225,0.34901,-0.096234,0.36508,-0.53222,-0.40696,-0.14425,-0.2534,-0.76558,-0.032575,-0.2629,0.47459,-0.29063,-0.15145,-0.61819,0.32216,0.25186,0.23366,0.017581,0.32255,-0.20899,0.037765,0.18112,0.38282,-0.14262,0.013489,-0.24022,0.051448,0.29672,0.18126,-0.27261,0.046519,-0.054499,0.014682,-0.085685,0.11449,-0.2652,0.18207,0.4025,0.43522,0.038135,-0.1671,0.034259,0.20652,-0.34035,-0.20228,0.64862,-0.13385,-0.28001,0.046365,-0.37642,0.04774,0.068795,-0.18725,-0.20916,-0.0059871,0.62178,-0.011064,0.21165,-0.66531,0.32525,0.18633,0.34926,-0.28287,0.14601,-0.62441,0.074132,-0.015548,-0.60242,-0.46833,0.28843,0.16617,0.08721,-0.14685,-0.22919,0.038241,0.21352,-0.59327,0.41724,0.031346,-0.16941,-0.046555,0.087884,0.44932,-0.44699,-0.12145,0.52471,0.46199,-0.25405,-0.4714,-0.091369,-0.26109,0.14857,-0.32168,0.01634,0.0030776,0.030312,-0.19792,-0.15176,-0.06646,-0.33828,-0.26206,0.16976,0.12252,0.12303,0.64367,-0.14828,-0.15624,-0.026871,-0.013132,-0.074322,-0.023932,0.18626,-0.1612,-0.16783,-0.08165,-0.23183,-0.19248,-0.52473,-0.34729,-0.10268,-0.080345,-0.16876,0.0095848,-0.0062284,-0.54978,0.31711,0.0022928,0.22985,-0.3036,-0.044942,0.40223,-0.4021,0.29738,-4.8675e-5,0.11832,-0.15055,0.086078,-0.32328,-0.20748,0.10343,0.38551,0.0042071,0.44011,0.16296,0.25537,-0.16358,-0.12528,0.13461,-0.53187,0.14835,0.34917,0.072209,-0.0033347,-0.066215,0.31921,-0.19886,-0.40705,0.20207,0.20154,0.18675,-0.44085,-0.096459,-0.44076,0.046935,0.21948,-0.048456,-0.44651,0.0099442,-0.17459,0.14552,-0.22982,-0.044565,-0.037203,0.25542,-0.21248,-0.24583,0.20041,0.10978,-0.49502,-0.31587,0.23916,0.47004,0.10789,0.11297,0.11509,-0.22561,0.61837,0.165,-0.078775,0.064901,0.07261,-0.014159,-0.27699,0.098395,0.55293,-0.044465,0.13643,0.4817,0.13384,-0.26654,0.2562,-1.0335,-0.082383,-0.33009,-0.24632,-0.20883,-0.097019,0.17634,0.043227,-0.070863,0.40696,-0.18241,0.20493,0.10746,-0.62966,0.1505,-0.3449,0.43287,-0.35769,0.010387,0.37932,0.13413,0.052328,0.30394,-0.2586,-0.20119,0.025045,-0.21053,0.0094649,0.036756,0.41784,-0.28133,0.13038,0.40165,-0.21412,-0.09589,0.30679,-0.11546,0.15695,0.30804,-0.22508,-0.052774,0.084676,0.0089135,-0.12787,0.22443,0.077799,-0.28474,0.13959,0.39326,0.23806,0.046514,0.94493,-0.23672,0.11652,-0.44698,-0.2819,-0.30017,0.13167,0.077148,0.088982,0.47427,0.2731,-0.18132,-0.019222,0.29323,-0.33364,-0.33013,-0.15562,0.034497,-0.36073,0.19284,0.2001,-0.24483
autor,author,portuguese,male_form,t1,w1,pt,-0.13537,-0.18245,-0.064653,0.30615,-0.12335,-0.048052,-0.081754,0.3143,-0.39141,0.2373,0.27797,0.20299,0.31067,-0.2363,-0.31565,0.064518,-0.17884,0.045907,0.50488,-0.19881,-0.048605,0.21043,-0.10021,-0.50776,-0.32444,-0.27539,0.13443,-0.067527,0.35618,-0.084439,-0.20334,-0.1497,-0.352,-0.17488,-0.1807,0.39375,0.49318,-0.66197,0.45314,-0.10706,0.77176,0.24903,0.22259,-0.082139,-0.15211,-0.14801,-0.19789,-1.6391e-7,0.20439,0.055491,-0.26982,0.073376,-0.091662,0.48823,0.043311,0.32566,-0.46026,0.2472,0.16838,-0.5506,0.16535,0.05691,-0.23408,-0.17716,0.57879,-0.32137,-0.37818,0.018112,0.16393,-0.41003,0.18586,0.15269,0.2261,-0.27953,-0.093668,-0.5305,0.036728,-0.11852,-0.18992,-0.20231,-0.30341,-0.08356,0.089535,-0.14238,-0.25347,0.13451,0.15924,0.27938,-0.037893,0.20485,0.17072,0.22986,0.21389,0.15158,0.078273,0.26892,-0.030539,-0.30597,-0.08246,-8.2074e-4,-0.12943,0.61524,0.070992,0.66045,-0.34082,0.3627,-0.22582,-0.061945,0.20185,-0.15763,-0.15282,-0.12133,0.23521,0.27428,-0.054851,0.04472,-0.05496,-0.27295,0.019656,-0.2289,-0.41985,0.1659,-0.49679,0.12334,-0.073063,0.048387,0.32216,0.64683,-0.2448,-0.16067,-0.043223,0.5684,-0.022022,-0.14957,0.47705,-0.35205,0.50088,-0.20428,0.14203,0.37071,-0.42855,-0.081735,0.14866,0.091704,-0.24204,-0.17812,-0.018554,-0.30465,-0.32728,-0.36155,-0.48506,-0.11156,-0.082979,0.5809,-0.0082848,-7.5888e-4,-0.29583,0.24763,0.97737,4.0791e-4,0.049439,0.13572,0.1975,0.3474,-0.45431,0.1334,-0.018393,-0.10828,0.3765,0.18269,0.25993,-0.44892,0.21373,-0.14917,-0.40283,-0.54461,0.49428,-0.035933,0.27965,-0.48115,0.3799,-0.066451,-0.17801,0.31068,-0.18703,0.30827,-0.13741,0.17347,-0.36975,-0.13975,-0.39003,0.26486,-0.077189,0.086145,-0.52238,0.069002,0.0040459,-0.014428,0.52366,-0.51509,-0.0071473,-0.26025,-0.31542,0.084488,-0.0057369,-0.12965,-0.20653,-0.52987,0.21553,0.030563,0.18388,-0.15781,-0.48751,-0.15652,0.15062,0.30522,-0.10614,0.021969,-0.098188,-0.079627,0.29402,-0.10702,0.26169,-0.58321,-0.57299,0.47346,-0.37335,-0.57462,0.15119,0.17716,-0.40741,0.62994000000000006,-0.035251,0.032403,0.36349,0.2113,0.11539,-0.0018765,-0.10188,0.21775,-0.5651,0.52384,-0.052499,0.13187,0.06892,-0.62626,0.07561,0.23602,-0.028796,0.62759,0.084068,-0.19272,-0.16741,0.12688,0.41055,0.2133,-0.44782,0.28144,0.012338,-0.23651,0.18633,-0.056633,-0.086795,0.0024653,0.34473,0.93928,-0.32006,-0.16535,0.11928,-0.26851,-0.27745,0.64275,0.48663,0.16432,-0.12753,-0.70621,-0.043013,-0.091934,0.45053,-0.14115,-0.19179,-0.013879,-0.30188,0.15591,0.4901,0.30601,-0.068445,0.10904,0.09204,0.12956,0.14597,-0.20657,0.40568,-0.34023,0.37347,-0.22556,-0.2128,-0.014571,-0.37294,-0.32144
autora,author,portuguese,female_form,t1,w1,pt,-0.25347,-0.13289,0.37832,0.26586,-0.60419,-0.27054,-0.39508,-0.10014,0.12595,1.1336,0.39209,0.22513,0.44687,-0.22172,-0.27966,0.14171,0.28227,0.050764,0.56429,-0.022213,-0.35277,0.39722,-0.27631,-0.36998,-0.38065,0.23774,0.16862,-0.26251,0.27194,-0.13955,-0.043306,0.19224,-0.068112,0.17724,-0.11682,0.13268,0.43354,-1.046,0.34516,-0.3218,0.5526,0.44707,-0.18997,-0.1292,-0.16163,0.063313,0.085471,0.014652,0.35805,0.15617,-0.28192,-0.046423,0.41347,0.4178,-0.22868,0.47623,0.30263,0.49673,-0.087296,-0.28584,0.27373,0.26988,0.022935,-0.028339,0.53434,-0.045615,-0.25724,-0.021567,0.095517,-0.39112,-0.091855,0.0069558,-0.099916,-0.049714,-0.018341,-0.56455,-0.21992,0.028459,-0.17652,-0.36532,-0.024081,-0.12326,0.061105,-0.034947,-0.017897,0.10801,0.073595,0.50578,-0.21111,0.32199,-0.11184,0.20512,0.063288,-0.30435,0.21121,0.16657,-0.23727,-0.071728,0.3128,-0.1872,-0.15878,0.41629,0.023192,0.78333,-0.16455,0.86766,0.0022181,-0.15098,0.12308,-0.47326,-0.092251,0.041214,0.27542,0.10439,0.18134,0.040563,-0.069741,-0.42753,-0.086248,-0.36741,-0.24093,-0.17748,-0.071338,0.38502,0.34028,0.22628,0.2229,0.58846,-0.22881,-0.31974,0.020856,-0.12716,-0.30844,-0.21805,-0.018912,-0.57166,0.26902,-0.39937,-0.17381,0.084592,-0.79282,-0.13715,0.18658,-0.060493,-0.12344,-0.14372,0.14603,0.12884,-0.45778,-0.42568,-0.097427,-0.37782,0.10156,0.29856,-0.20918,0.1033,-0.25967,0.10776,0.42094,0.39844,0.2037,-0.35003,0.22851,-0.11444,-0.2381,-0.11388,-0.47036,-0.010702,0.35529,-0.29245,-0.015198,-0.30588,-0.1721,-0.0039194,-0.35956,-0.13452,0.1826,0.024893,0.59067,0.15151,0.071943000000000007,-0.3824,-0.24324,0.61975,-0.56516,0.21164,-0.48743,0.10328,-0.18903,-0.087058,-0.080197,0.26302,0.10252,0.138,-0.3077,0.20661,-0.30587,-0.34889,0.42033,-0.45394,0.26743,0.012868,-0.2753,-0.28434,0.06544,-0.24353,-0.25333,-0.34149,-0.18798,0.17995,0.042113,0.18194,-0.20256,-0.070594,0.28438,0.059284,0.1799,-0.020542,0.042103,-0.30912,0.4104,-0.036225,0.030201,-0.186,-0.54737,0.69448,-0.37837,-0.52681,0.048746,-0.30481,-0.17416,0.23079,0.34675,-0.13315,-0.29981,0.091634,0.070617,0.11708,-0.15719,0.40838,-0.51017,0.391,0.36793,0.082198,-0.45767,-0.57462,0.32724,0.27276,-0.28654,1.0261,-0.37612,-0.60697,0.097531,0.097972,0.12394,0.40713,-0.093539,0.18829,-0.15295,-0.3706,0.064592,0.10304,0.19216,0.80806,-0.30887,0.71822,-0.88597,0.010023,-0.24633,-0.050753,-0.2197,0.44501,0.143,0.2987,-0.43788,-0.4815,-0.33451,-0.82567,0.34131,-0.058924,-0.27159,-0.11298,-0.053732,0.37618,-0.31745,0.48885,-0.45407,0.18917,0.2017,0.13434,0.40275,-0.41639,0.20991,-0.48792,0.77579,0.31014,-0.36753,-0.090386,-0.23329,-0.28539
padeira,baker,portuguese,female_form,t1,w1,pt,0.060119,-0.37982,-0.0024313,-0.31311,-0.16255,-0.31801,0.18007,-0.59648,0.11921,-0.25366,-0.15838,0.17849,0.40647,-0.5064,-0.092721,0.090362,-0.15372,-0.072606,0.045541,-0.029857,-0.098207,-0.11526,-0.39787,0.16023,-0.48353,-0.051516,-0.19464,0.062559,-0.12408,-0.10819,0.19223,-0.074259,0.026481,-0.44996,0.014909,-0.16458,0.19883,-0.24868,0.162,-0.3014,-0.059006,0.15281,-0.36159,-0.12687,0.0045257,-0.24417,-0.35995,-0.077212,0.20694,-0.31877,-0.039267,0.076525,0.4133,0.44136,0.33129,0.42184,0.32591,0.37595,-0.50232,-0.16155,-0.056833,-0.28129,0.15723,-0.31898,-0.30973,-0.12639,-0.22877,0.20045,0.1804,0.14121,0.14689,0.11218,0.22792,-0.088831,0.14829,0.44049,0.03099,-0.2348,0.24092,0.20344,-0.071378,0.14797,-0.0096601,-0.37008,-0.42327,0.72998,-0.25065,0.18157,-0.19448,-0.1039,-0.20229,0.12243,0.37916,-0.52238,-0.77965,-0.70249,-0.17125,-0.14836,0.072334,0.096151,-0.001487,0.1435,0.09835,0.14519,-0.23811,-0.055294,-0.29358,0.42361,-0.31192,0.036668,-0.25275,0.20845,0.42759,-0.13997,0.040801,0.016313,0.35987,-0.10412,-0.065202,0.48519,0.24607,-0.39729,-0.10924,0.051962,0.36076,-0.2475,-0.053835,0.091295,-0.049235,-0.13272,-0.30475,-0.56024,-0.2384,-0.10504,0.30951,-0.30497,-0.53949,0.48695,-0.040697,-0.14621,-0.17919,0.44572,0.055458,0.20489,0.51347,-0.10937,-0.058601,0.097383,-0.070255,-0.32833,-0.044484,0.49251,0.14384,0.096521,0.030332,0.037657,-0.15604,0.32408,-0.24319,-0.19112,0.63489,0.037103,-0.26958,-0.29024,0.14362,-0.39819,-0.026191,-0.15406,0.30891,0.43584,-0.49338,-0.058974,0.071776,-0.34593,-0.36513,0.13361,0.039043,-0.013041,0.6445,0.32166,0.15826,-0.18679,-0.22122,0.41254,-0.046729,-0.010035,0.055412,-0.12733,0.18059,-0.44672,0.0073236,-0.35641,0.38572,-0.14644,-0.07836,-0.083666,-0.18955,-0.043593,-0.19607,0.20871,-0.0073735,-0.24286,-0.2565,0.16039,-0.07373,-0.37344,0.018467,-0.191,-0.19547,0.043379,-0.28707,0.042268,0.2324,-0.011889,0.15441,-0.014438,0.010734,-0.35744,0.11321,-0.36196,0.90137,0.28182,0.018417,0.062738,-0.25519,0.36077,0.15003,-0.81498,-0.19566,0.32494,0.14875,0.36397,-0.25413,0.15316,0.13053,-0.089294,-0.38329,0.098034,-0.18316,0.035008,-0.1096,0.19614,0.17384,-0.031011,-0.075383,-0.45192,0.098677,0.25217,0.09231,0.6654,-0.40205,-0.70914,0.72607,-0.10855,-0.32101,-0.34474,-0.10707,0.4379,-0.40865,-0.057668,0.41115,0.30237000000000003,0.11705,0.28637,-0.31108,-0.060565,0.093609,-0.0010055,0.20151,-0.07517,-0.36079,0.061299,0.38443,-0.023988,0.073941,0.039165,0.14592,-0.37196,0.30785,-0.1272,0.44635,-0.1538,-0.0081956,0.17666,-0.5102,-0.02097,0.48714,0.15909,-0.012743,0.15308,0.163,-0.033847,0.32091,0.18884,-0.31658,0.35475,-0.28078,0.029885,-0.36615,-0.1408
padeiro,baker,portuguese,male_form,t1,w1,pt,-0.13207,-0.010622,-0.34134,-0.034866,-0.083574,-0.34431,-4.0329e-4,-0.10204,0.22603,-0.10765,-0.12911,0.16404,0.2231,0.013919,-0.078995,0.15724,-0.63741,-0.0083997,0.21542,0.046842,-0.19797,-0.083211,-0.42753,-0.028163,-0.35206,-0.40526,-0.092494,0.13055,-0.030753,-0.42831,0.015104,-0.62204,0.20721,-0.57572,0.2456,-0.05046,0.13713,-0.56712,-0.029826,-0.38972,0.5282,0.34669,-0.37802,-0.24916,0.26183,-0.24814,-0.30908,-0.20484,0.036561,-0.49035,0.29829,-0.089099,0.11612,0.70493,0.69303,0.14288,0.01889,0.52199,-0.63855,0.019547,0.13242,0.0051459,0.17113,-0.11806,-0.07997,-0.42463,-0.2181,0.065792,0.039868,-0.034963,-0.29021,0.52688,0.18161,-0.317,0.005196,0.49678,0.12708,-0.40343,0.25296,0.31121,0.12065,0.14365,-0.17259,-0.23775,-0.47741,0.57138,-0.27178,-0.20773,-0.37606,0.10348,0.030806,-0.13953,0.15941,-0.46051,-0.13711,-0.8024,0.088318,-0.1925,0.20606,0.12697,-0.054444,0.26727,-0.089525,0.36995,-0.13173,-0.082089,-0.012166,0.41948,-0.41907,0.10024,-0.38681,0.25916,0.3857,-0.082377,0.2091,0.49419,0.65436,-7.9035e-4,-0.3923,0.43767,0.19056,-0.2835,0.11683,0.10276,0.17587,-0.55169,0.30302,0.13366,-0.080986,0.13747,-0.35535,-0.042843,0.11156,-0.30584,0.39478,-0.3386,-0.23271,0.40251,0.072217,-0.20786,0.076611,0.34866,-0.11719,0.48487,0.27616,-0.21341,-0.077281,-0.2307,-0.31512,-0.40587,-0.24051,0.42868,-0.074627,-0.011945,-0.26473,-0.087609,-0.16868,0.45583,-0.1819,-0.09391,0.65133,-0.14402,-0.18949,-0.06268,-0.020501,-0.57258,0.047436,-0.53682,0.45523,0.41598,-0.28918,-0.0034372,0.10008,-0.49617,-0.18395,0.032339,-0.017568,0.095568,0.53009,-0.018543,0.011488,-0.3382,-0.33118,0.19373,0.079538,-0.19278,0.061758,0.40034,0.16176,-0.65455,0.10996,-0.38953,0.32816,-0.13473,0.16376,-0.2526,-0.22557,-0.073424,0.14664,0.46099,0.38248,0.024172,-0.58666,0.35191,-0.36182,-0.35031,0.0043296,-0.0024879,0.16941,-0.0027915,0.03243,0.059337,0.061655,0.60616,0.13313,-0.093277,0.070746,-0.44758,-0.060095,-0.24162,0.75023,0.37465,-0.046475,-0.065666,-0.16625,0.36173,-0.020864,-0.76128,-0.20865,0.28019,-0.2596,0.69411,-0.31418,0.0040724,0.22493,-0.30609,-0.40622,-0.21423,-0.030637,0.065488,0.13617,0.27742,0.093073,0.12098,-0.039193,0.043718,-0.0091587,0.01106,0.059077,0.24883,0.0064666,-0.47771,0.24371,-0.0019412,0.066775,-0.26731,-0.19263,0.0051462,0.04557,-0.28904,0.26538,0.095035,0.30582,0.11744,0.090224,-0.14246,-0.35958,0.091952,0.25211,-0.13314,-0.36324,0.37284,0.1826,-0.16304,0.18216,-0.013045,0.26274,-0.51011,0.75184,0.1326,0.4177,-0.35621,0.037003,-0.226,-0.10772,-0.028706,0.1926,0.47825,0.18309,0.2668,0.48839,-0.17656,0.11191,0.44474,-0.70337,-0.11511,-0.52241,0.15893,-0.29584,-0.22942
faxineira,cleaner,portuguese,female_form,t1,w1,pt,0.36984,-0.16827,0.33851,0.20272,0.012887,-0.067513,-0.0092977,-0.027286,-0.13812,-0.11466,-0.29896,0.094813,-0.12031,-0.49903,7.1633e-4,-0.15886,-0.010196,0.27142,0.17416,-0.39254,0.076773,0.11301,-0.012575,-0.35404,-0.083104,0.16302,-0.088525,0.0050414,-0.28528,-0.2116,0.32797,0.018786,0.035507,-0.25859,0.024233,5.5399e-4,0.63032,-0.47534,0.17754,-0.16043,-0.27243,0.18493,-0.24357,-0.39594,0.30527,-0.05194,-0.40542,0.055471,-0.37479,-0.050436,-0.36769,0.10924,-0.31513,0.31884,-0.03784,0.033726,0.075216,0.16965,0.22036,0.056816,0.17852,-0.088354,0.018811,0.22999,-0.033419,0.28363,0.024208,-0.046621,0.087846,-0.49683,0.2284,0.062452,-0.16233,-0.072773,0.44924,0.42298,0.24296,-0.1876,-0.065929,-0.34873,-0.16967,0.094732,-0.16757,0.10218000000000001,0.18385,0.46405,-0.28388,0.24686,2.766e-4,0.11222,-0.40836,0.4938,0.38307,-0.75245,-0.44803,-0.26096,0.33329,-0.021481,-0.089499,-0.034754,0.17148,0.071704,0.04072,0.294,0.57838,-0.031073,-0.21481,-0.0017794,-0.31105,-0.64317,-0.14642,0.19094,0.090737,-0.32089,-0.31104,0.068299,-0.11069,0.047146,0.23657,0.21412,0.11854,0.13498,0.05637,0.10585,0.032773,0.21701,0.058612,-0.25722,-0.23776,-0.12367,-0.022684,-0.30865,-0.060774,0.28185,0.25623,-0.50506,-0.16123,0.0051687,-0.14307,-6.9061e-4,-0.12848,-0.39411,0.23735,-0.20826,-0.27822,0.096753,-0.3127,-0.10449,0.31626,-0.46802,-0.22052,0.19957,0.047463,0.29721,-0.071484,0.15488,0.21766,0.26714,0.034982,-0.31273,0.32247,0.43704,-0.14245,-0.21455,0.41157,-0.066672,-0.23572,-0.087141,0.18352,-0.123,-0.35021,0.59006,-0.42588,0.073513,0.059726,-0.20709,-0.073796,0.029497,0.54912,-0.16602,0.10552,-0.63009,-0.16243,0.038009,0.03752,-0.11525,-0.34477,0.18476,0.0058698,0.21775,-0.19409,0.022223,0.27396,0.036339,0.44952,-0.17879,-0.0021682,0.097231,-0.17505,0.3582,0.11386,0.36164,0.10028,0.11135,-0.22242,-0.33677,-0.3146,-0.50918,-0.39058,-0.056981,-0.0050631,0.59722,0.29135,0.12712,-0.28285,-0.28577,0.20958,0.21765,0.11895,-0.40212,1.119,0.22025,-0.38241000000000003,0.011461,0.39555,0.79206,-0.11324,-0.17465,-0.13483,-0.040295,0.1878,0.42669,0.013189,-0.18266,-0.037093,-0.30674,-0.0149,0.21459,-0.54267,0.19424,-0.045942,0.11908,-0.21671,-0.1707,0.066161,-0.083572,0.40847,-9.3239e-4,-0.090134,-0.055512,0.22593,-0.10856,0.27317,0.18112,-0.25204,-0.32952,0.08602,-0.21855,-0.17305,0.019876,0.078505,0.45276,0.22318,0.47976,-0.10678,0.42298,-0.45646,-0.047888,-0.1122,0.36835,0.27737,0.22434,0.15038,-0.052586,0.45025,0.21054,-0.013319,-0.20981,0.36947,-0.09527,0.32084,-0.12392,0.064586,0.20422,-0.55428,-0.24951,-0.17431,0.12496,0.37317,0.043308,0.30107,-0.10958,0.10994,0.10548,-0.34358,-0.0013319,-0.024397,-0.231,-0.11594,0.0042313
