ar,WEAT_2,instruments-weapons-attitude,1.3519279761089935
fa,WEAT_2,instruments-weapons-attitude,1.036338534618127
de,WEAT_2,instruments-weapons-attitude,1.4903980391837421
en,WEAT_2,instruments-weapons-attitude,1.535252751410166
nl,WEAT_2,instruments-weapons-attitude,1.5755925827370858
pt,WEAT_2,instruments-weapons-attitude,1.4309987146861665
zh,WEAT_2,instruments-weapons-attitude,1.6091054983107684
es,WEAT_2,instruments-weapons-attitude,1.405732082785693
da,WEAT_2,instruments-weapons-attitude,1.2110228467612278
fi,WEAT_2,instruments-weapons-attitude,1.1375857578598114
fr,WEAT_2,instruments-weapons-attitude,1.172265181551587
id,WEAT_2,instruments-weapons-attitude,1.3898692341165848
it,WEAT_2,instruments-weapons-attitude,1.4367371675993914
ja,WEAT_2,instruments-weapons-attitude,1.3375711271502864
ko,WEAT_2,instruments-weapons-attitude,1.271049841380325
ms,WEAT_2,instruments-weapons-attitude,1.0964626596405838
no,WEAT_2,instruments-weapons-attitude,1.396240651174677
tl,WEAT_2,instruments-weapons-attitude,1.100656295382881
pl,WEAT_2,instruments-weapons-attitude,1.336854185766124
ru,WEAT_2,instruments-weapons-attitude,1.3382038298321526
sv,WEAT_2,instruments-weapons-attitude,1.3762694823033943
tr,WEAT_2,instruments-weapons-attitude,1.0792132921850583
zu,WEAT_2,instruments-weapons-attitude,NaN
he,WEAT_2,instruments-weapons-attitude,0.23676092026878454
hr,WEAT_2,instruments-weapons-attitude,1.2817069548830444
ro,WEAT_2,instruments-weapons-attitude,1.4984144512007402
el,WEAT_2,instruments-weapons-attitude,1.098602424395928
th,WEAT_2,instruments-weapons-attitude,1.0533164327146147
vi,WEAT_2,instruments-weapons-attitude,0.16971786634506555
ga,WEAT_2,instruments-weapons-attitude,1.2109353397877276
hu,WEAT_2,instruments-weapons-attitude,1.4139519500214854
hi,WEAT_2,instruments-weapons-attitude,1.3932351668919951
zh_yue
ps,WEAT_2,instruments-weapons-attitude,0.3236702857703014
