language_code,word,gender,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201
es,athlete,F,-0.27118,-0.46558,0.037326,-0.27527,-0.1617,0.3507,-0.054821,1.3849,0.19103,-0.001338,0.49102,-1.3476,0.32447,0.30903,0.40306,1.2337,0.10062,0.08151,0.75075,0.12623,0.10803,-0.10501,-0.12997,0.033971,0.39617,-0.26643,0.51361,-0.27667,-0.092856,-0.077276,0.15286,0.35008,0.49462,-0.062205,-0.24548,-0.07179,0.63936,0.94762,0.20708,0.50839,0.31435,0.064375,-0.21436,-0.39295,-0.17498,-0.23986,0.094933,0.1864,0.21264,0.18398,1.005,-0.32895,-0.11311,-0.6627,0.69512,-0.15246,0.46309,1.1047,-0.20796,-0.48748,0.32712,0.55325,-0.30804,-0.18189,0.57785,0.019162,-0.8194,0.93677,-0.18226,0.12017,0.15301,-0.062963,0.26604,-0.45552,-0.56279,0.60012,-0.31382,0.07635,0.40214,-0.7072,-0.086194,0.089394,-0.39079,-0.4134,0.51279,-0.16667,0.39323,0.16619,0.1182,-0.43295,-0.16522,0.64334,0.67937,-0.12542,-0.24043,-0.045122,0.44262,-0.58345,-0.40189,-0.78819,-0.36987,0.71651,-0.22687,1.2243,0.18086,0.023345,0.73639,0.23062,0.63543,-0.16401,0.3482,-0.14339,-0.51646,0.40642,-0.83614,-0.33299,-0.61145,-0.19959,0.21251,-0.22189,-0.50869,-0.32335,-0.31907,0.215,-0.30137,-0.13738,-0.31001,0.068505,0.24232,-0.02417,-1.0298,0.85967,-0.56969,0.015197,-0.065578,-0.050784,-0.20258,0.48062,-0.62812,-0.042853,-0.10478,0.85102,-5.7589e-4,0.18986,-0.37069,-0.28588,-0.78709,-0.14226,0.2221,0.19878,-0.071099,0.3591,0.011869,-0.083106,0.36325,-0.5196,0.13416,0.07706,-0.27014,-0.49447,0.13231,0.1653,0.23945,-0.12188,0.88068,-0.33087,0.22241,-0.22165,-0.44712,-0.072016,0.17604,0.24637,0.30759,-0.31469,0.24686,0.70687,-0.58204,-0.0036459,-0.23791,-0.40912,-0.094104,0.065101,0.12087,0.026471,0.16132,-0.62184,0.047271,-0.20766,0.17753,-0.060645,0.33477,-0.084778,0.30147,-0.92934,-0.73399,0.3881,-0.18771,0.59943,-0.54255,0.25892
es,athlete,M,-0.27118,-0.46558,0.037326,-0.27527,-0.1617,0.3507,-0.054821,1.3849,0.19103,-0.001338,0.49102,-1.3476,0.32447,0.30903,0.40306,1.2337,0.10062,0.08151,0.75075,0.12623,0.10803,-0.10501,-0.12997,0.033971,0.39617,-0.26643,0.51361,-0.27667,-0.092856,-0.077276,0.15286,0.35008,0.49462,-0.062205,-0.24548,-0.07179,0.63936,0.94762,0.20708,0.50839,0.31435,0.064375,-0.21436,-0.39295,-0.17498,-0.23986,0.094933,0.1864,0.21264,0.18398,1.005,-0.32895,-0.11311,-0.6627,0.69512,-0.15246,0.46309,1.1047,-0.20796,-0.48748,0.32712,0.55325,-0.30804,-0.18189,0.57785,0.019162,-0.8194,0.93677,-0.18226,0.12017,0.15301,-0.062963,0.26604,-0.45552,-0.56279,0.60012,-0.31382,0.07635,0.40214,-0.7072,-0.086194,0.089394,-0.39079,-0.4134,0.51279,-0.16667,0.39323,0.16619,0.1182,-0.43295,-0.16522,0.64334,0.67937,-0.12542,-0.24043,-0.045122,0.44262,-0.58345,-0.40189,-0.78819,-0.36987,0.71651,-0.22687,1.2243,0.18086,0.023345,0.73639,0.23062,0.63543,-0.16401,0.3482,-0.14339,-0.51646,0.40642,-0.83614,-0.33299,-0.61145,-0.19959,0.21251,-0.22189,-0.50869,-0.32335,-0.31907,0.215,-0.30137,-0.13738,-0.31001,0.068505,0.24232,-0.02417,-1.0298,0.85967,-0.56969,0.015197,-0.065578,-0.050784,-0.20258,0.48062,-0.62812,-0.042853,-0.10478,0.85102,-5.7589e-4,0.18986,-0.37069,-0.28588,-0.78709,-0.14226,0.2221,0.19878,-0.071099,0.3591,0.011869,-0.083106,0.36325,-0.5196,0.13416,0.07706,-0.27014,-0.49447,0.13231,0.1653,0.23945,-0.12188,0.88068,-0.33087,0.22241,-0.22165,-0.44712,-0.072016,0.17604,0.24637,0.30759,-0.31469,0.24686,0.70687,-0.58204,-0.0036459,-0.23791,-0.40912,-0.094104,0.065101,0.12087,0.026471,0.16132,-0.62184,0.047271,-0.20766,0.17753,-0.060645,0.33477,-0.084778,0.30147,-0.92934,-0.73399,0.3881,-0.18771,0.59943,-0.54255,0.25892
es,author,F,-0.26365,0.40578,0.25404,-0.3283,0.029952,-0.08106,-0.047096,0.37121,-0.41138,-0.17685,-0.24361,-0.4606,0.30885,0.39888,0.11919,1.0816,-0.38572,0.0019331,0.54708,-0.52734,-0.16329,0.33534,0.22049,-0.040092,-0.23835,0.14939,0.68799,0.092091,-0.50157,0.56888,0.51484,0.37892,0.35591,0.024515,-0.60282,0.47787,0.44536,0.21854,0.71197,-0.079186,0.060435,0.18128,-0.20737,0.29007,-0.081485,-0.13785,-0.21954,-0.074405,-0.32182,-0.22533,0.19004,-0.46941,0.16174,-0.15794,0.46227,0.12813,0.19904,0.085234,-0.11276,-0.081489,-0.087702,0.39434,-0.090497,-0.51494,-0.073366,-0.093062,-0.08457,0.29622,0.35433,0.33759,-0.07387,0.15114,0.17063,-0.35631,-0.41395,0.55617,-0.16971,-0.48415,0.21891,-0.12611,-0.48664,0.99759,-0.31911,0.12337,-0.42931,-0.33637,-0.3108,0.20288,-0.92083,0.42968,-0.76856,-0.39626,0.38677,-0.333,0.038352,0.40261,0.37386,-0.11262,0.083269,-0.062392,0.20453,0.453,0.11305,-0.028827,-0.27509,0.68411,-0.15864,-0.57183,0.031723,-0.071785,0.33448,0.1049,0.057742,-0.39097,-0.085255,0.049401,-0.35013,0.54613,-0.55234,-0.46564,0.50101,0.15811,0.43518,-0.52823,-0.68794,0.11271,0.35317,0.14517,0.23744,0.36026,-0.11645,0.049166,0.067225,-0.26114,0.0022087,0.15583,-0.26046,0.03323,0.11035,-0.29644,-0.1029,0.55695,-0.27492,-0.032153,0.04285,-0.39421,0.046404,0.011223,0.72455,0.024043,-0.36236,-0.67459,-0.050188,-0.083769,0.46298,0.29129,0.62038,-0.24447,0.64927,-0.079311,0.031082,0.35862,0.015854,0.16238,-0.15157,0.065202,0.0086137,-0.28718,0.28399,-0.48968,0.24756,-0.33468,-0.27683,-0.16839,-0.40478,-0.24533,-0.093903,0.54852,-0.72017,0.067745,0.076609,0.17012,0.58979,0.37763,0.3082,-0.2556,-0.45184,0.27451,-0.11563,0.14125,-0.28151,-0.14349,-0.26947,0.44154,-0.17094,-0.046996,-0.27053,0.14489,-0.75654,-0.27434
es,author,M,0.015934,-0.26358,0.063447,-0.1094,0.35201,0.29963,0.29119,0.077061,-0.0043974,-0.44715,-0.029352,-0.35762,0.16813,0.36509,0.10972,0.36823,-0.5061,-0.32453,0.48757,-0.38957,0.22555,-0.18231,0.016708,0.028772,-0.17467,0.076601,0.14013,-0.07287,-0.53809,0.068151,0.27715,0.25519,0.34345,0.3524,-0.38063,0.35493,0.39145,0.013324,0.10174,-0.2348,-0.17773,0.49193,-0.035251,0.1223,0.018964,0.20012,-0.24926,-0.10912,-0.030056,-0.28833,-0.028303,-0.35967,-0.34462,-0.087877,0.57478,0.13843,0.50715,-0.10745,-0.39186,-0.40401,-0.11823,0.18583,-0.10484,-0.30034,-0.41362,-0.031014,0.086893,0.24467,0.04103,0.32962,-0.12515,0.04717,0.19123,-0.30697,-0.38362,0.44949,-0.39456,-0.20338,0.091905,-0.17619,-0.02719,1.0102,-0.22617,-0.09261,-0.23704,-0.50553,-0.22886,0.32864,-0.4903,0.33237,-0.41323,-0.13537,0.1834,-0.023185,-0.24063,0.089617,0.55349,0.24893,0.26011,-0.37438,-0.060577,0.1356,-0.019301,-0.080333,0.057468,-0.16617,-0.29407,-0.076919,0.090922,-0.32809,0.45833,0.38307,0.32914,-0.073306,0.17457,0.52828,0.22966,0.11525,-0.205,-0.30236,0.024143,-0.11005,0.2471,0.042058,-0.13816,0.22907,0.076908,0.072109,-0.17314,-0.25589,-0.46253,0.20413,0.1688,-0.70633,-0.10311,0.059977,-0.21259,0.091563,0.27243,0.10953,0.071666,0.59894,-0.1445,-0.20016,-0.3287,-0.40182,0.56634,0.36751,0.20076,-0.16154,0.20203,-0.53056,0.01841,0.37943,0.5244,0.17031,0.24529,0.11762,0.80898,-0.048146,0.089041,0.49517,0.085024,0.056389,0.28375,0.039779,0.060737,-0.40372,-0.064683,0.015312,-0.20371,-0.31433,0.531,-0.24603,-0.35793,0.32213,-0.060669,0.30834,-0.50816,-0.072935,0.1448,-0.11454,0.65958,0.048592,-0.06044,-0.29256,-0.24148,0.042199,-0.032499,0.34511,-0.1149,-0.40495,-0.4821,0.22833,0.070501,-0.35619,-0.59287,0.52977,-0.40529,-0.3057
es,baker,F,-0.18508,0.29811,0.070327,-0.21946,0.069047,-0.19708,-0.37792,-0.29088,-0.29899,0.24751,0.071154,-0.27292,-0.12516,0.23927,-0.018436,0.22675,-0.24886,0.22798,0.51237,-0.64145,0.36742,0.17694,0.51972,-0.44871,-0.39857,-0.32363,0.41241,-0.19387,0.13542,0.23229,0.2678,0.25216,0.76728,0.73828,0.25447,-0.17093,0.27067,0.045428,-0.25616,-0.34653,0.40479,0.52389,0.19382,0.29309,-0.17717,0.3974,-0.018461,-0.24799,0.26164,-0.00262,-0.78468,-0.26329,-0.079253,0.44943,-0.086976,-0.085614,0.30425,0.46044,-0.037799,-0.010666,-0.62969,-0.22855,0.1222,-0.45566,0.069772,-0.031326,-0.19606,0.33454,0.4679,-0.050878,-0.71483,-0.21805,-0.23895,0.28943,0.23822,0.4484,-0.14126,-0.40367,0.0035708,-0.50382,-0.40168,0.42325,-0.25032,0.14048,-0.59349,-0.70772,-0.045106,0.24031,-0.051829,-0.059512,0.030616,-0.16691,0.24354,0.18452,-0.50216,-0.42012,-0.079549,0.20833,0.10455,0.11194,0.28452,0.3733,-0.18469,0.17206,-0.24828,0.66064,-0.72461,0.3883,0.14425,0.2737,-0.63851,0.18176,0.77568,-0.35169,0.60584,-0.35809,0.38113,-0.089659,0.22785,-0.024004,-0.44097,-0.86676,-0.61637,-0.20174,0.038549,0.0062909,0.56241,-0.13754,0.10054,-0.11845,-0.47907,0.25049,-0.013797,-0.11854,-0.13601,-0.0086703,-0.21501,-0.51282,-0.34742,-0.71314,0.16847,0.22885,0.29892,0.20379,0.34937,0.4904,-0.070902,-0.40881,0.27099,-0.084934,0.098182,-0.41872,-0.14301,-0.25908,-0.46932,0.036948,-0.55367,-0.37674,0.18368,-0.40318,-0.30988,0.21434,0.1883,0.073081,0.31196,0.34844,0.56877,-0.75127,0.12861,-0.042292,0.58556,-0.18627,-0.033895,-0.23007,-0.11641,0.32469,-0.014664,0.62085,-0.37772,-0.05243,0.20078,0.059298,0.46549,-0.52958,-0.064577,-0.46135,0.47717,0.32005,-0.39463,0.69461,0.94696,-0.13347,0.0073965,0.22747,-0.073032,-0.39583,0.52241,0.24843,-0.50086,0.16288
es,baker,M,-0.10585,0.31084,0.19975,-0.22135,-0.0068459,-0.30096,-0.27682,-0.37675,-0.098403,0.093599,0.53208,-0.16237,0.025219,0.22367,0.32676,-0.024998,-0.32885,0.12824,0.52591,-0.66122,0.29149,-0.006005,0.32669,-0.80305,-0.42947,-0.17617,0.50377,-0.04085,0.13982,0.6548,0.44771,0.037246,0.54818,0.99365,0.044207,-0.26753,0.29209,0.18072,-0.43734,-0.22609,0.51782,0.051968,-0.17045,-0.052247,-0.004839,0.097408,0.21507,-0.25432,0.2419,-0.20922,-0.39815,-0.5588,-0.16382,0.26362,-0.020846,0.010215,-0.029677,0.63194,0.045265,0.19749,-0.71139,-0.4145,0.095912,-0.32066,0.10605,-0.27851,-0.16068,0.51612,0.43647,0.056365,-0.5373,-0.21044,0.011226,0.072578,0.047116,0.054793,-0.050406,-0.28286,-0.068375,-0.26451,-0.37024,0.46812,-0.062462,0.21534,-0.26108,-0.79916,0.052173,0.21039,-0.12991,-0.64,0.04607,-0.027086,0.25103,0.067566,-0.22336,-0.2764,0.026072,0.27481,0.028709,0.020807,0.31333,0.1472,-0.54066,0.066597,-0.084133,0.51002,-0.63215,0.67847,0.33892,0.15973,-0.58218,0.23056,0.6918,0.048354,0.53754,-0.34085,0.32287,-0.12386,0.18984,-0.18632,-0.34724,-0.80078,-0.73323,-0.39746,0.089013,-0.010667,0.51367,-0.015351,0.18915,-0.19946,-0.60744,0.27772,-0.18373,-0.080022,-0.36761,-0.1675,-0.0035454,-0.23718,0.097495,-0.093452,-5.7812e-5,0.62651,0.26971,0.22246,0.37218,0.45805,-0.077945,-0.2872,-0.061909,-0.049709,0.052683,-0.41834,-0.16594,0.092564,-0.18997,-0.23529,-0.065451,-0.19282,0.37506,-0.34613,-0.25474,0.3469,0.17517,-0.10899,0.33695,0.26362,0.51925,-0.77104,0.12815,-0.058792,0.36214,-0.135,-0.0060104,-0.30962,0.12816,0.22886,0.16648,0.23865,-0.19465,-0.043347,0.040033,-0.086846,0.7983,-0.46701,-0.1707,-0.63949,0.48116,0.30813,-0.14829,0.35859,1.0491,-0.16273,0.21992,0.25903,0.17003,-0.28112,0.20891,0.16839,-0.2173,-0.14325
es,cleaner,F,-0.058114,0.42117,-0.069061,-0.43234,-0.24334,-0.29803,-0.86844,0.60694,0.22186,0.29844,-0.38442,-0.40667,0.010175,0.15914,0.24108,0.46885,-0.10422,0.3992,0.34771,-0.15695,-0.0068962,0.061711,0.42095,-0.12002,-0.35409,-0.060303,0.65695,-0.30731,-0.52518,0.56012,0.13123,0.16734,0.34935,-0.1089,-0.74743,-0.42599,0.057008,0.26977,0.37937,0.34361,0.043869,-0.37222,-0.2288,0.012508,-0.20317,0.012797,-0.09596,-0.37368,0.068799,0.25761,-0.0228,-0.051062,-0.060727,-0.072395,0.28738,-0.42991,-0.2161,0.60145,0.26895,-0.063804,-0.48198,0.085558,0.12179,-0.59441,0.24539,-0.63063,-0.58666,0.58826,0.012852,0.11143,-0.47999000000000003,-0.22424,0.017149,-0.80836,0.025442,0.56219,0.068543,-1.0143,0.012777,-0.45241,-1.0614,0.26641,-0.20607,0.60016,-0.059768,-0.66435,-0.097837,-0.04577,-0.36524,-0.21839,-0.25113,0.28239,0.23909,0.038152,-0.65873,0.044202,0.30488,-0.28345,-0.63184,0.36993,0.45439,0.1479,0.16466,0.10448,0.106,0.71075,-0.49328,0.17441,0.30061,0.54845,-0.22866,0.11483,-0.4386,-0.026994,-0.20799,-0.14372,-0.44053,0.74421,0.12535,-0.049868,-0.21548,-0.3822,-0.022619,-0.27236,0.079304,0.33666,0.10706,-0.331,-0.065612,0.31804,0.1484,0.22726,-0.30208,0.20799,0.040015,0.30154,0.17256,0.061289,-0.0095124,-0.25463,-0.30938,-0.51819,0.31258,0.009908,-0.058287,0.51794,-0.001869,-0.53637,0.41139,0.10871,0.37542,-0.063061,-0.076949,-0.087649,-0.2623,-0.20827,0.57529,-0.1514,-0.018733,0.020685,0.16657,0.17275,0.65887,0.19225,0.10939,0.096767,0.2796,-0.94004,0.19929,0.48722,0.28325,-0.57594,-0.15832,0.043771,-0.20182,-0.09757,-0.51364,0.40267,0.51408,-0.49303,0.037854,0.1305,0.46885,0.43083,0.19861,-0.55542,0.087013,0.42343,-0.47709,-0.43194,0.37961,0.18302,-0.17697,-0.4389,0.25698,0.0096905,0.60609,0.24702,-0.02442,0.26827
es,cleaner,M,0.18866,0.20667,0.35666,-0.20801,0.1198,-0.14761,-0.49334,0.20161,0.49699,-0.070532,0.045728,-0.42136,-0.044639,-0.02686,0.10169,-0.057766,0.066817,-0.048904,0.23976,-0.023194,0.54344,-0.16635,0.30161,-0.14377,-0.17244,0.028989,0.63854,-0.20269,-0.74119,0.52555,0.27491,0.12891,0.23664,0.25197,-0.54754,-0.40584,-0.021269,0.49581,0.11439,-0.016434,0.023532,-0.3349,-0.0054319,-0.21091,-0.12553,0.3578,-0.30657,-0.44177,0.15255,0.10752,0.056574,-0.3298,-0.1836,0.032869,0.27143,-0.45815,0.18305,0.53213,-0.106,-0.022825,-0.77787,0.017941,0.23741,-0.311,0.037019,-0.48594,-0.46067,0.81047,-0.0067452,0.17615,-0.67438,-0.31085,0.26884,-0.49466,-0.11739,0.61679,0.27017,-0.7909,0.013004,-0.11773,-0.8114,0.46443,0.28659,0.60276,-0.066549,-0.36085,0.0051607,-0.040454,-0.24813,-0.42513,-0.15293,0.35975,-0.086633,0.20408,-0.59547,-0.095299,0.18228,0.036467,-0.66153,0.063384,0.46682,0.040356,-0.081622,0.10269,0.12608,0.21641,-0.46605,0.32452,0.24684,0.30659,-0.48796,0.29631,-0.19069,0.44976,-0.15818,0.10144,-0.19962,0.76113,0.57863,-0.19269,-0.29362,-0.5572,-0.12332,0.15193,0.39036,0.46988,-0.29166,-0.19433,-0.33661,-0.29545,-0.056621,0.13491,-0.29288,0.12265,-0.08901,0.25326,0.33469,-0.18317,0.19241,0.15365,-0.047218,-0.016742,0.35242,0.19694,-0.40879,0.49262,0.17834,-0.36764,-0.3228,-0.22678,0.64333,0.026792,-0.4079,0.33029,-0.22668,-0.32093,0.25116,0.071283,0.099937,-0.16285,0.08709,0.37983,0.74332,0.0017151,0.73185,0.079654,0.16254,-1.2611,0.040075,0.86913,-0.12138,-0.52821,-0.011266,-0.14055,-0.33064,0.36136,-0.4275,0.29812,0.42517,-0.41007,-0.22772,-0.090169,0.56273,-0.12078,-0.06575,-0.34678,0.14992,0.15025,-0.29192,-0.34606,0.64211,0.29804,-0.077981,-0.51327,0.29944,0.041187,0.30294,0.20407,-0.11198,0.14557
es,dancer,F,-0.29329,0.10919,0.1106,0.032314,-0.135,-0.10872,0.34453,1.0333,-0.88972,0.20639,0.15788,-0.4622,0.4565,0.27354,0.47992,1.2073,-0.25891,0.43836,0.012295,-0.42483,-0.59704,-0.27000999999999997,0.021442,0.22819,0.1135,-0.55891,0.72163,0.37418,0.25428,0.3725,0.73553,0.38683,0.35353,-0.26596,-0.23808000000000001,-0.077713,0.14002,0.64373,0.80167,0.56859,0.60233,-0.32392,0.10811,-0.68407,0.28479,-1.3835,0.36631,-0.11133,0.24305,4.0595e-4,0.81012,-0.284,0.15345,-0.39188,0.35535,-0.037263,0.028707,0.77241,0.58617,-0.013808,-0.039696,0.58349,-0.51909,-0.51447,-0.10387,-0.45355,-0.83627,0.24666,0.025002,0.66616,-0.17286,-0.23201,0.10359,-0.11933,0.33962,0.44916,0.042829,-0.58611,0.42161,-0.79227,-0.20385,-0.35602,-0.23578,0.37363,-0.38546,-0.55439,0.29056,0.16226,-0.13064,0.16676,-1.0302,-0.030581,0.23102,-0.014401,-0.22398,0.27851,0.20502,-0.14362,-0.10425,0.010935,0.085058,0.42013,-0.15373,-0.044474,0.54036,0.63039,-0.16887,0.1878,-0.10663,-0.010417,-0.12125,-0.15112,-0.47563,0.099543,0.36445,-0.66147,-0.097694,0.0044592,-0.2654,-0.0079337,0.15872,-0.25105,-0.11163,-0.25423,-0.13031,-0.081947,0.45749,-0.23176,0.07673,-0.21684,-0.032354,-0.33422,-0.048434,-0.3799,0.025387,-0.28152,-0.26076,0.5669,-0.024838,0.061554,-0.40873,0.53092,-0.099428,0.38792,0.21441,-0.63849,0.21671,-0.78304,0.7891,0.29976,0.22684000000000001,-0.26217,0.086615,-0.26055,0.40782,0.278,0.58714,0.028497,-0.020878,-0.47511,-0.11931,-0.09403,0.3414,0.72369000000000006,0.41935,-0.041001,0.42533,-0.13045,-0.070821,-0.40893,0.16923,-0.20028,-0.23017,-0.49656,0.066678,0.3565,-0.26387,0.23465,-0.78025,-0.25585,-0.41387,-0.078059,0.33373,0.61156,-0.096755,-1.1088,-0.06388,0.63297,0.051694,-0.65993,0.38302,-0.14684,-0.42796,-0.0068504,-0.53352,0.11903,0.12762,0.65979,-0.35836,0.91776
es,dancer,M,-0.30809,-0.32792,0.1026,0.50086,-0.054158,0.31064,0.41489,0.84269,-0.58956,-0.13138,0.34651,-0.2974,0.2634,0.074505,0.35269,0.66634,-0.091216,-0.12117,-0.29479,-0.37993,0.03329,-0.22074,-0.20707,-0.19078,0.1549,-0.59025,0.45814,0.35263,0.12384,0.24057,0.83334,0.43632,0.38964,0.48427,0.061662,-0.23994,0.03881,0.94961,0.54186,0.1365,0.34234,0.046023,0.59423,-0.18604,0.21179,-1.1341,0.2336,-0.13944,0.15121,-0.47314,0.84326,-0.29814,-0.042051,-0.38465,0.28187,-0.2482,0.23714,0.93725,0.33322,-0.22084,-0.25043,0.42543,-0.92362,-0.37951,-0.12868,-0.55955,-0.92119,0.28963,0.22001,0.41443,-0.43716,-0.56588,0.33095,0.10234,0.41184,0.19713,-0.07005,-0.33447,0.11238,-0.36157,-0.045822,-0.13296,0.20924,-0.0090008,-0.24793,-0.23269,0.36638,0.0043124,0.30085,-0.31007,-0.48786,0.50423,0.042262,0.11642,-0.23624,0.07935,0.46858,0.19135,-0.29231,-0.25511,0.16277,0.13721,-0.26538,0.048019,0.69964,0.0047577,-0.18552,0.8032,0.0071706,-0.13499,-0.27956,-0.13475,-0.40072,0.40457,0.22878,-0.62201,0.25051,-0.36478,0.084668,-0.05427,0.031511,-0.5895,0.36665,0.27364,0.11633,0.51305,0.50619,-0.2614,-0.43125,-0.16348,-0.1539,-0.47677,0.32229,-0.50668,0.35923,-0.54628,-0.17118,0.30943,-0.21251,0.57362,-0.55208,1.1124,-0.40048,0.36171,-0.22209,-0.69654,-0.030074,-0.15046,-0.089758,-0.19244,0.42264,-0.066716,-0.0026661,-0.073313,0.33958,0.71037,0.38018,0.15101,-0.10383,-0.35237,-0.014311,0.17825,0.20251,0.84253,0.88866,0.20273,0.38373,-0.54252,-0.32593,0.04291,0.25747,-0.10552,-0.027044,-0.45981,-0.15663,0.76156,0.012502,-0.13078,-0.78163,0.11599,-0.75056,-0.33293,0.46314,0.27715,-0.099128,-1.0051,0.24187,0.37155,-0.11021,-0.63844,0.52123,-0.18242,-0.25227,-0.23501,-0.024589,0.090855,-0.43355,0.94886,-0.17178,0.88465
