da,WEAT_6,gender-bias-career-family,1.5363741342363555
de,WEAT_6,gender-bias-career-family,1.61590534832527
en,WEAT_6,gender-bias-career-family,1.0512067432223697
es,WEAT_6,gender-bias-career-family,1.40878454866687
fi,WEAT_6,gender-bias-career-family,1.351617207948713
fr,WEAT_6,gender-bias-career-family,1.2999518054133055
ga
hu
it,WEAT_6,gender-bias-career-family,1.0613438599683824
ja,WEAT_6,gender-bias-career-family,0.4308381133113004
nl,WEAT_6,gender-bias-career-family,1.3859871654125675
no,WEAT_6,gender-bias-career-family,1.2239419639886726
pl,WEAT_6,gender-bias-career-family,1.3686972432831286
pt,WEAT_6,gender-bias-career-family,1.5053139506388022
sv,WEAT_6,gender-bias-career-family,0.8689362527742884
tr,WEAT_6,gender-bias-career-family,1.1632025989003054
