language_code,occupation,female_score,male_score,gender_diff_score
es,singer,0.35717511495951937,0.3026312086805985,0.05454390627892086
es,waiter,0.4306237529301064,0.32686531420515275,0.10375843872495366
fa,athlete,0.2794796306622395,0.2928453615462115,-0.013365730883971971
fa,author,0.30204615256488154,0.2915055759338214,0.010540576631060117
fa,baker,0.3128146735257167,0.2645917479304838,0.04822292559523289
fa,cleaner,0.4174219348065532,0.3465816766637833,0.0708402581427699
fa,dancer,0.34403451742084706,0.33311904221341204,0.010915475207435021
fa,doctor/physician,0.2827062542672696,0.27051779904241413,0.012188455224855455
fa,firefighter,0.3828829490708303,0.3492991394434555,0.03358380962737484
fa,governor,0.29767105305712493,0.2680400780090598,0.02963097504806511
fa,hunter,0.23771929814014758,0.24332144458651903,-0.005602146446371442
fa,journalist,0.31824540816460123,0.27311573909037185,0.045129669074229384
fa,judge,0.23843888631311677,0.19083544108053194,0.047603445232584835
fa,lawyer,0.3153980811714815,0.3105006871533257,0.0048973940181558095
fa,mechanic,0.2018617383351609,0.2214060315247335,-0.019544293189572598
fa,nurse,0.3202270015291824,0.29192808444403856,0.028298917085143815
fa,postman/postwoman,0.34203456413811517,0.3218716465513366,0.020162917586778573
fa,professor,0.2967854944712039,0.2843427833735735,0.012442711097630399
fa,sailor,0.25273210131062346,0.2400777273971565,0.012654373913466965
fa,secretary,0.2651032096386572,0.22867705235699723,0.03642615728165996
fa,singer,0.3136276805526545,0.2623646907419245,0.05126298981073002
fa,waiter,0.39500095598929813,0.350121895133919,0.04487906085537913
fi,athlete,0.2571302407672623,0.26203752802121427,-0.004907287253951953
fi,author,0.20380093246294942,0.18226299869370696,0.021537933769242457
fi,baker,0.23289408088502656,0.22100865246547075,0.01188542841955581
fi,cleaner,NaN,NaN,NaN
fi,dancer,0.272918083607491,0.18496057087249237,0.0879575127349986
fi,doctor/physician,0.26768001059365854,0.2371405966152982,0.030539413978360325
fi,firefighter,0.21628946337418833,0.28246350843563495,-0.06617404506144661
fi,governor,0.22660565602149307,0.2545255321825348,-0.027919876161041746
fi,hunter,0.21117795918093502,0.24865806079991162,-0.03748010161897661
fi,journalist,0.24817873241074884,0.24467059705735142,0.003508135353397418
fi,judge,0.23319343164422318,0.2600263786615061,-0.026832947017282893
fi,lawyer,0.2850641303617863,0.2908096522263371,-0.0057455218645507955
fi,mechanic,0.19966064585826,0.24179532256812972,-0.04213467670986973
fi,nurse,0.3332059611756508,0.2581647183723016,0.07504124280334923
fi,postman/postwoman,0.2205464642770925,0.20910051099419355,0.011445953282898963
fi,professor,0.28559155053129803,0.2618799313546412,0.023711619176656817
fi,sailor,0.23334831340960652,0.26167034437445896,-0.028322030964852446
fi,secretary,0.24677802549357908,0.22418926654675667,0.022588758946822413
fi,singer,0.301500379435911,0.2489360709350662,0.052564308500844814
fi,waiter,0.28847568968685655,0.2466395772798532,0.041836112407003356
fr,athlete,0.3062922631265969,0.29709025045724896,0.009202012669347948
fr,author,0.4745350820174136,0.461954913438821,0.012580168578592621
fr,baker,0.3877656118001459,0.36733104450864473,0.02043456729150117
fr,cleaner,0.6940016819482493,0.6238477128125982,0.07015396913565108
fr,dancer,0.4351085874334634,0.3514249090967262,0.08368367833673723
fr,doctor/physician,0.39187995009568855,0.4088597147822668,-0.016979764686578247
fr,firefighter,0.3238785598650242,0.33940397706598163,-0.015525417200957459
fr,governor,0.4541527397269266,0.41793617628708885,0.03621656343983776
fr,hunter,0.4548252514616639,0.3887673709661332,0.06605788049553074
fr,journalist,0.4421182818449375,0.4210435037805853,0.021074778064352206
fr,judge,0.3503431750325152,0.35716686229468153,-0.006823687262166311
fr,lawyer,0.44828122574803764,0.3616249000474188,0.08665632570061882
fr,mechanic,NaN,0.36580283337323116,NaN
fr,nurse,0.43555362036417433,0.3507954820806295,0.08475813828354484
fr,postman/postwoman,0.3675217004569448,0.37334137239636195,-0.005819671939417126
fr,professor,0.41705175510045367,0.4157123601045586,0.0013393949958950824
fr,sailor,0.3701654405693263,0.37741547775228035,-0.007250037182954028
fr,secretary,0.4294246722069787,0.3909303912080665,0.03849428099891222
fr,singer,0.4814302335073503,0.46436279093201555,0.017067442575334768
fr,waiter,0.40701863313744463,0.33505976844871505,0.07195886468872958
he,athlete,0.3381094181799414,0.24945510336632118,0.08865431481362021
he,author,0.3556801694154139,0.24873831276515249,0.10694185665026143
he,baker,0.2767581090587531,0.2717972068637817,0.004960902194971362
he,cleaner,0.25376763956740833,0.22331750754266788,0.03045013202474045
he,dancer,0.36177960729699,0.2465552668336793,0.1152243404633107
he,doctor/physician,0.3772349803026154,0.28197288478579113,0.09526209551682424
he,firefighter,0.29579707223211477,0.2507048495490192,0.04509222268309554
he,governor,0.30122856557678324,0.20850155810556623,0.09272700747121701
he,hunter,0.325628890992179,0.26502819808315126,0.060600692909027754
he,journalist,0.3186827289725391,0.2668161220458554,0.051866606926683656
he,judge,0.3151028514783362,0.2255499284364902,0.08955292304184603
he,lawyer,0.2835330226912156,0.2543099143353655,0.029223108355850125
he,mechanic,0.30705810677591,0.21828709612956548,0.08877101064634452
he,nurse,0.44912715210779736,0.33534275971952976,0.1137843923882676
he,postman/postwoman,0.25358985835023856,0.22672378212905894,0.02686607622117962
he,professor,0.2839860184951596,0.2738357726643998,0.010150245830759796
he,sailor,0.1887796620888723,0.18245728203385997,0.006322380055012344
he,secretary,0.3476840381862133,0.26881766648348904,0.07886637170272426
he,singer,0.3644629651275476,0.22797528933974812,0.1364876757877995
he,waiter,0.314214952031958,0.18857206934517468,0.1256428826867833
hi,athlete,0.22903955385319724,0.2550361684530419,-0.025996614599844647
hi,author,0.31139606457551583,0.26920913969085974,0.042186924884656085
hi,baker,0.25056271877912384,0.2641965886838882,-0.01363386990476434
hi,cleaner,NaN,NaN,NaN
hi,dancer,0.34534849491627395,0.3309437868605345,0.014404708055739457
hi,doctor/physician,0.19346537633050326,0.2176797044287871,-0.024214328098283833
hi,firefighter,0.3390111284126439,0.31176480578118093,0.027246322631462982
hi,governor,0.25045061161316734,0.22478889362075738,0.02566171799240996
hi,hunter,0.29670581644912386,0.31473196898279604,-0.01802615253367218
hi,journalist,0.2508952232949563,0.23846253767198608,0.012432685622970202
hi,judge,0.21823999670671596,0.1981188803135646,0.020121116393151367
hi,lawyer,0.31610702275690283,0.3081704417062473,0.007936581050655533
hi,mechanic,0.2881699582561819,0.26835894795572346,0.019811010300458454
hi,nurse,0.2434953393844522,0.23318070111162983,0.010314638272822363
hi,postman/postwoman,0.3435040061595137,0.35812241375402265,-0.014618407594508942
hi,professor,0.24332819344485515,0.23501277103183016,0.008315422413024992
hi,sailor,0.25082000243426267,0.23247258997278133,0.018347412461481333
hi,secretary,0.27899245027443365,0.2933011787178139,-0.01430872844338027
hi,singer,0.29319340997972243,0.31384431413398023,-0.0206509041542578
hi,waiter,0.3938465633938051,0.2694832609620791,0.124363302431726
id,athlete,0.27042433910625546,0.2788106939895127,-0.00838635488325723
id,author,0.3295808536499209,0.3043510718264353,0.02522978182348562
id,baker,0.3506428868768957,0.3523254785272431,-0.001682591650347398
id,cleaner,0.269604464750448,0.264718009584395,0.0048864551660530164
id,dancer,0.34505604310648835,0.33625467429551686,0.008801368810971488
id,doctor/physician,0.309090979262107,0.2920099312684894,0.017081047993617593
id,firefighter,0.2550351859328146,0.26594427587515085,-0.010909089942336248
id,governor,0.2663731958242969,0.25770036921302425,0.008672826611272666
id,hunter,0.33411536209883197,0.31796367663685116,0.016151685461980814
id,journalist,0.29528161727349733,0.2765299637205036,0.01875165355299374
id,judge,0.2832595266227931,0.28834184964381954,-0.005082323021026458
id,lawyer,0.3203087340859606,0.3100205834741173,0.010288150611843294
id,mechanic,0.30876437308403454,0.28311715669322574,0.025647216390808802
id,nurse,0.3384288859894357,0.30577981015484645,0.03264907583458926
id,postman/postwoman,0.3368401705103477,0.31886713201610617,0.017973038494241533
id,professor,0.2614500479497108,0.26056860917424446,8.814387754663144e-4
id,sailor,0.25098363425895204,0.25710538726595,-0.006121753006997965
id,secretary,0.2707311495591559,0.23384885559112867,0.036882293968027224
id,singer,0.37760051257974764,0.34689856417936366,0.030701948400383983
id,waiter,0.33684391200901176,0.3232813274240215,0.013562584584990267
it,athlete,0.27504183830305357,0.24887089004572463,0.026170948257328935
it,author,0.45603477149929283,0.4127103554468,0.04332441605249282
it,baker,0.3959782486351121,0.42951231718022587,-0.03353406854511376
it,cleaner,0.4956931425782665,0.4768851661547655,0.018807976423501016
it,dancer,0.45448743475020364,0.31762575440888124,0.1368616803413224
it,doctor/physician,0.4993220611076208,0.48063602892211343,0.01868603218550735
it,firefighter,0.3820099563396898,0.38418091423973283,-0.0021709579000430135
it,governor,0.5294489387495724,0.43334286572946584,0.0961060730201066
it,hunter,0.5524316010567888,0.4956102566480644,0.056821344408724384
it,journalist,0.41066933857301013,0.37993409410439233,0.030735244468617806
it,judge,0.34024628651856903,0.35086610232121734,-0.010619815802648314
it,lawyer,0.4954048762162351,0.43280309174319437,0.06260178447304071
it,mechanic,0.2947366847028778,0.38261312110019985,-0.08787643639732207
it,nurse,0.4954722865882609,0.3372243082364007,0.15824797835186022
it,postman/postwoman,0.5670579213172352,0.3884111620817167,0.17864675923551848
it,professor,0.4850844858556362,0.4070915851819874,0.07799290067364878
it,sailor,0.3882202294890582,0.39709665041841197,-0.008876420929353757
it,secretary,0.49561043973325125,0.35914720159599584,0.13646323813725542
it,singer,0.4315769424021636,0.33319125510424885,0.09838568729791475
it,waiter,0.5606675414387122,0.425156825343694,0.13551071609501825
ja,athlete,0.16170337055055095,0.19632935874168936,-0.03462598819113841
ja,author,0.2215081735860476,0.24430224267921025,-0.022794069093162644
ja,baker,0.2456877106283787,0.24481069130757308,8.770193208056387e-4
ja,cleaner,0.2765933357022624,0.2741911566201076,0.0024021790821547873
ja,dancer,0.24456269215086798,0.2388507904366681,0.005711901714199885
ja,doctor/physician,0.28821293665080155,0.34936531487051375,-0.0611523782197122
ja,firefighter,0.16245599814944894,0.19490010345976408,-0.032444105310315136
ja,governor,0.16108249361625437,0.184401760775747,-0.023319267159492618
ja,hunter,0.24079965779561555,0.2884361818722591,-0.047636524076643566
ja,journalist,0.23805883704239086,0.23096157450352064,0.007097262538870219
ja,judge,0.20318376895297588,0.23074818250078183,-0.02756441354780595
ja,lawyer,0.14762014779288932,0.1808447344352191,-0.03322458664232977
ja,mechanic,0.154326839591887,0.18406396885187104,-0.029737129259984035
ja,nurse,0.3195022024905133,0.21245368888455918,0.10704851360595413
ja,postman/postwoman,0.28396524129889733,0.31262001385177884,-0.028654772552881513
ja,professor,0.18056279855351653,0.18548693817112427,-0.004924139617607737
ja,sailor,0.1733294125441391,0.19809560773394264,-0.024766195189803525
ja,secretary,0.29205289869367795,0.23690887692484774,0.05514402176883021
ja,singer,0.19402312718440223,0.18383209345807225,0.010191033726329984
ja,waiter,NaN,NaN,NaN
ko,athlete,0.18983160494461232,0.2028965855021509,-0.013064980557538575
ko,author,0.24072909766370695,0.2043275829045681,0.03640151475913886
ko,baker,0.3486756113682154,0.2597609023633376,0.0889147090048778
ko,cleaner,0.3010347636966322,0.2556570021039149,0.04537776159271728
ko,dancer,0.3179320084539133,0.26973761442096833,0.048194394032944954
ko,doctor/physician,0.2467008113335339,0.2471818542150351,-4.810428815012202e-4
ko,firefighter,0.21085601272482324,0.19081937859940867,0.020036634125414565
ko,governor,0.256944210149526,0.2435740458167402,0.013370164332785817
ko,hunter,0.2892017088852631,0.2613673241234206,0.027834384761842468
ko,judge,0.18618476933705091,0.20100642179081515,-0.014821652453764239
ko,lawyer,0.19439884334202523,0.17827486878087562,0.016123974561149612
ko,mechanic,0.25058410219648647,0.1846568684966473,0.06592723369983916
ko,nurse,0.3289167799731883,0.20213024492523854,0.12678653504794976
ko,postman/postwoman,0.24886169746495757,0.22293413450935087,0.025927562955606692
ko,professor,0.28525869536865545,0.23296684181640634,0.05229185355224911
ko,sailor,0.22302043655116038,0.1718308785479501,0.05118955800321029
ko,secretary,0.2541404595955443,0.22297640158593807,0.031164058009606255
ko,singer,0.2675883339282643,0.2265044950916727,0.04108383883659161
ko,waiter,0.34712636980885964,0.21945195982511037,0.12767440998374927
ms,athlete,0.2758216654758627,0.3123572744122375,-0.03653560893637481
ms,author,0.28936207282123805,0.2954257998527205,-0.0060637270314824465
ms,baker,0.29648835364987103,0.29518618872752644,0.0013021649223445841
ms,cleaner,0.16187466922129934,0.1535322956834724,0.008342373537826936
ms,dancer,0.29410514987598774,0.32345753808940414,-0.029352388213416403
ms,doctor/physician,0.26913395986658606,0.25251998896023353,0.016613970906352526
ms,firefighter,0.30951891991619707,0.33031759896326957,-0.0207986790470725
ms,governor,0.24729412977696966,0.250720213205374,-0.003426083428404364
ms,hunter,0.29945176626121167,0.31722032461603383,-0.01776855835482216
ms,journalist,0.2981197681813015,0.29230433874687206,0.00581542943442942
ms,judge,0.2537303635012268,0.2493106676866946,0.004419695814532193
ms,lawyer,0.3156712919912639,0.2893292018676312,0.0263420901236327
ms,mechanic,0.24750677901912035,0.23705421819981934,0.010452560819301016
ms,nurse,0.30631156205032595,0.2697944702310136,0.03651709181931234
ms,postman/postwoman,0.33706773591494427,0.3296765922397202,0.007391143675224088
ms,professor,0.22329518060748182,0.20178721270737388,0.02150796790010795
ms,sailor,0.22984985101615782,0.23886613860770767,-0.009016287591549849
ms,secretary,0.22877643789687668,0.21451815353533163,0.014258284361545054
ms,singer,0.3651246346582826,0.37765997662916573,-0.01253534197088313
ms,waiter,0.26511918759057285,0.24610752284900478,0.01901166474156807
nl,athlete,0.38015292576039156,0.31525478236905385,0.0648981433913377
nl,author,0.4224646301131246,0.3569870277449489,0.06547760236817568
nl,baker,0.2646110783926654,0.28087514171890215,-0.016264063326236755
nl,cleaner,0.5057482625794285,0.3778774651381269,0.1278707974413016
nl,dancer,0.458692758524053,0.28509472292057714,0.17359803560347586
nl,doctor/physician,0.3558699730942948,0.3640328328482109,-0.008162859753916119
nl,firefighter,0.28526230447441187,0.24827272795824673,0.036989576516165135
nl,governor,0.23515526823380756,0.2644226482125833,-0.029267379978775765
nl,hunter,0.2725387297089807,0.3234414664939439,-0.05090273678496321
nl,journalist,0.39398009915372323,0.297237837015655,0.09674226213806825
nl,judge,0.2883997276346506,0.3160391123616893,-0.027639384727038696
nl,lawyer,0.36353001946221064,0.31923288753438966,0.044297131927820976
nl,mechanic,0.26147036521033423,0.32513687570951655,-0.06366651049918232
nl,nurse,0.5539865695738387,0.3975296376190927,0.15645693195474603
nl,postman/postwoman,0.3295850122411689,0.32738916808552476,0.002195844155644111
nl,professor,0.48929272108091304,0.48629491441693085,0.0029978066639821943
nl,sailor,0.3835786924284764,0.34033196400651927,0.04324672842195715
nl,secretary,0.43785330179784826,0.3067433925984148,0.13110990919943344
nl,singer,0.4167757883731404,0.34012178384142666,0.07665400453171373
nl,waiter,0.40857776638987997,0.3405894451692125,0.06798832122066745
no,athlete,0.26407015433868475,0.2887831647104795,-0.02471301037179474
no,author,0.3881161115827693,0.3460320499797747,0.042084061602994605
no,baker,0.25394313260860546,0.24453480942307268,0.00940832318553278
no,cleaner,0.3612557014567156,0.2606745612085261,0.10058114024818948
no,dancer,0.40946758659799726,0.21083040967970734,0.19863717691828991
no,doctor/physician,0.31428776154233284,0.3412193625194931,-0.02693160097716024
no,firefighter,0.20208638256887057,0.331718309231825,-0.12963192666295442
no,governor,0.2924622280738401,0.34753116576577225,-0.05506893769193216
no,hunter,0.21401211343405782,0.2270823053023219,-0.01307019186826408
no,journalist,0.2660187376087755,0.2723316886503229,-0.006312951041547443
no,judge,0.19623369592155968,0.26130001520183743,-0.06506631928027776
no,lawyer,0.30007400262268596,0.3557362942552427,-0.05566229163255676
no,mechanic,0.24157102035802064,0.32937380712971576,-0.08780278677169512
no,nurse,NaN,NaN,NaN
no,postman/postwoman,0.27943188986625705,0.34056898355993565,-0.06113709369367859
no,professor,0.26606269528346715,0.29340723852378015,-0.02734454324031299
no,sailor,0.2537708387069432,0.34458564514140094,-0.09081480643445772
no,secretary,0.27080478386480417,0.26579180629407695,0.005012977570727217
no,singer,0.41145089326083034,0.19809214917371734,0.213358744087113
no,waiter,0.29605597812953766,0.28569713409700737,0.01035884403253029
pl,athlete,NaN,0.1897160332898333,NaN
pl,author,0.3520361617049496,0.28523248207790436,0.06680367962704525
pl,baker,0.3854845102777713,0.30599948262513726,0.07948502765263404
pl,cleaner,NaN,0.2750294308135424,NaN
pl,dancer,NaN,NaN,NaN
pl,doctor/physician,0.4063315424010386,0.2680492443391723,0.13828229806186626
pl,firefighter,0.2744489388436858,0.26489634778539317,0.009552591058292648
pl,governor,0.2112724288566997,0.24418625842454852,-0.03291382956784883
pl,hunter,0.2279812275783789,0.287564454714421,-0.05958322713604208
pl,journalist,0.404267899553174,0.265284137319899,0.13898376223327497
pl,judge,0.29580708508595455,0.2587293710711923,0.03707771401476223
pl,lawyer,0.4368385427538085,0.2532618013319556,0.18357674142185293
pl,mechanic,0.21866509811266746,0.26203973062402797,-0.043374632511360506
pl,nurse,0.39814330537137216,0.247609163780105,0.15053414159126716
pl,postman/postwoman,0.350956811415089,0.2882328815780585,0.06272392983703051
pl,professor,0.37515667703216543,0.24910135099200872,0.1260553260401567
pl,sailor,0.27546252025010337,0.241388497603214,0.034074022646889385
pl,secretary,0.38206625103749575,0.26340973834452563,0.11865651269297012
pl,singer,NaN,0.2268882360131638,NaN
pl,waiter,0.3799741920212476,0.24237117958899446,0.13760301243225315
pt,athlete,0.27781680278453613,0.2725693546445276,0.005247448140008548
pt,author,0.40735016066284674,0.3002424951475872,0.10710766551525952
pt,baker,0.3245648374954954,0.3775265969956934,-0.05296175950019799
pt,cleaner,0.43592143151345275,0.39493216927612357,0.04098926223732918
pt,dancer,0.43298015642905485,0.30812164198680114,0.12485851444225371
pt,doctor/physician,0.3371629861913902,0.2851892088462195,0.05197377734517067
pt,firefighter,NaN,0.2059502960166987,NaN
pt,governor,0.3596655111181661,0.27683811694050864,0.08282739417765744
pt,hunter,0.41974417863381774,0.2907519100508672,0.12899226858295054
pt,journalist,0.2636088810196611,0.2742551942247218,-0.010646313205060653
pt,judge,0.3331880015085111,0.24786058056840407,0.08532742094010701
pt,lawyer,0.4328493618796941,0.33068064792397656,0.10216871395571753
pt,mechanic,0.1875265512118968,0.2965258935462517,-0.1089993423343549
pt,nurse,0.39645170849888456,0.2359171729168355,0.16053453558204905
pt,postman/postwoman,0.2530947295938511,0.3006420179750521,-0.04754728838120098
pt,professor,0.4018836556612807,0.32537974054244356,0.07650391511883714
pt,sailor,0.32384150702179937,0.3048195175181904,0.01902198950360895
pt,secretary,0.3573893702933209,0.25750428635760736,0.09988508393571355
pt,singer,0.38200608861057334,0.3184618606031876,0.06354422800738574
pt,waiter,0.4210923969760559,0.30214022527911044,0.11895217169694544
ro,athlete,NaN,NaN,NaN
ro,author,0.313362797264454,0.2120279475508746,0.1013348497135794
ro,baker,NA,NaN,NA
ro,cleaner,0.5156136209524436,NA,NA
ro,dancer,0.3689354595329514,0.31310728102200974,0.055828178510941684
ro,doctor/physician,0.28556712113908567,0.2829791829525575,0.0025879381865281936
ro,firefighter,NaN,NaN,NaN
ro,governor,NaN,0.2554018151182693,NaN
ro,hunter,NaN,0.2879067272810862,NaN
ro,journalist,0.25636345168061225,0.306864699488431,-0.05050124780781873
ro,judge,NaN,0.2986230156107986,NaN
ro,lawyer,NaN,0.29718322328262753,NaN
ro,mechanic,0.18711557433593606,NaN,NaN
ro,nurse,NaN,NaN,NaN
ro,postman/postwoman,NaN,NaN,NaN
ro,professor,0.3916074172486774,0.30774237455029646,0.08386504269838096
ro,sailor,NA,0.2956641895024646,NA
ro,secretary,0.3400468958611027,0.25253659717827304,0.08751029868282967
ro,singer,NaN,NaN,NaN
ro,waiter,NaN,NaN,NaN
sr,athlete,0.31402779005297027,0.2277212680918086,0.08630652196116168
sr,author,0.30074132998351877,0.2235946868934568,0.07714664309006197
sr,baker,0.3620536671753194,0.27549741011383033,0.08655625706148906
sr,cleaner,0.3024289179805217,0.31592925481753636,-0.013500336837014681
sr,dancer,0.29914667285633867,0.31089395545440096,-0.011747282598062292
sr,doctor/physician,0.34987204292605595,0.29097829084301136,0.05889375208304459
sr,firefighter,0.20354815231154494,0.24437962440282,-0.04083147209127505
sr,governor,0.19879283000594786,0.2583303127332652,-0.05953748272731732
sr,hunter,0.1768907069073546,0.22897653066780943,-0.05208582376045484
sr,journalist,0.2667385259912738,0.22122454969740604,0.04551397629386775
sr,judge,0.20068591963164376,0.22696800176363363,-0.026282082131989876
sr,lawyer,0.258219363966694,0.2843213666603483,-0.026102002693654314
sr,mechanic,0.28454895574212974,0.22912096329254164,0.0554279924495881
sr,nurse,0.1957237127107271,0.24368289350561664,-0.04795918079488953
sr,postman/postwoman,0.2695516575298257,0.3115075889524838,-0.04195593142265813
sr,professor,0.2873719614983721,0.2464228923147782,0.04094906918359387
sr,sailor,0.20523446403014706,0.26618590164718275,-0.0609514376170357
sr,secretary,0.23270095841011465,0.2570760939439037,-0.024375135533789033
sr,singer,0.31300276102210633,0.2706994781115516,0.04230328291055474
sr,waiter,0.34943966666203946,0.2532785330931358,0.09616113356890366
sv,athlete,0.21432725504410882,0.21283114890547647,0.0014961061386323526
sv,author,0.4840074591710226,0.2678526353153436,0.21615482385567902
