translation,language_code,word,gender,word_id,translation_id,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201
alilà,tl,boy,N,w1,t4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anak,tl,son,N,w1,t1,0.7661,-0.69509,-0.90304,0.28562,-0.28763,0.79722,0.54968,-0.91191,-0.31291,0.97413,-0.16917,0.39041,-0.62057,0.18316,0.31006,-0.02048,0.57077,-0.97401,-0.20228,-0.042973,0.40381,0.78458,0.59176,1.0263,0.8097,0.58855,1.3173,0.37679,-0.36358,-0.14033,0.55152,-0.65925,0.0013761,-0.24756,-0.35488,-0.035487,-0.65984,-0.70501,-0.72954,-0.76587,-0.73789,0.82072,0.21832,0.25723,-0.33273,0.82684,-0.053498,-0.091437,-0.24154,-0.295,-0.38173,-0.23963,-1.1959,1.2778,-0.30183,-0.36215,0.023683,-0.3853,0.063387,-0.13327,0.2008,-0.14943,0.36105,0.17285,-0.067985,-0.32448,0.6461,-0.73631,0.13513,0.025677,-0.28669,0.31889,-0.67564,-0.21007,0.85783,1.3865,-0.19039,0.26513,-0.44817,-0.18362,-0.0021453,1.0967,0.54892,1.572,0.76851,-0.47932,-0.61054,0.55348,0.15492,0.58573,1.7263,-0.0058898,0.59519,-0.42784,-0.7387,-0.24968,0.44926,-0.48105,-0.72953,0.42027,-0.36186,0.46261,-0.19367,-0.78627,0.021279,-0.74454,-0.77197,-0.17151,0.89342,-2.3072,0.40806,-0.36887,0.26364,0.097465,0.13263,0.49417,0.21862,-0.33662,-0.054731,0.18048,0.027602,0.27544,-0.12085,0.19977,0.02579,0.72207,-0.52072,-0.1453,-0.52621,-0.046995,0.32455,0.97165,-0.77718,-0.47822,0.273,-1.2313,0.11231,-0.50838,0.34668,0.032375,-0.51461,-0.28983,-0.044589,0.60084,0.28022,-0.21411,-0.35983,0.45138,-0.37617,-0.21114,0.12216,-0.14292,-0.32617,-0.74393,0.30064,-1.8421,0.22541,0.5845,0.34031,0.43693,0.53803,-1.0074,-0.31633,-0.29797,-0.27526,-0.33227,0.057189,-0.1404,-0.2553,0.21994,-1.0634,0.78996,-0.88754,0.015673,0.17846,0.14873,-0.5232,-0.23938,0.64412,0.55992,0.14448,0.12989,0.082721,-0.15572,-0.14878,-0.034629,1.035,0.68696,0.33345,-0.32571,1.2091,-0.15596,-1.0481,0.40615,0.20796,0.66446,-0.12829,-0.29744,0.14752,1.9972
anak,tl,daughter,N,w1,t1,0.7661,-0.69509,-0.90304,0.28562,-0.28763,0.79722,0.54968,-0.91191,-0.31291,0.97413,-0.16917,0.39041,-0.62057,0.18316,0.31006,-0.02048,0.57077,-0.97401,-0.20228,-0.042973,0.40381,0.78458,0.59176,1.0263,0.8097,0.58855,1.3173,0.37679,-0.36358,-0.14033,0.55152,-0.65925,0.0013761,-0.24756,-0.35488,-0.035487,-0.65984,-0.70501,-0.72954,-0.76587,-0.73789,0.82072,0.21832,0.25723,-0.33273,0.82684,-0.053498,-0.091437,-0.24154,-0.295,-0.38173,-0.23963,-1.1959,1.2778,-0.30183,-0.36215,0.023683,-0.3853,0.063387,-0.13327,0.2008,-0.14943,0.36105,0.17285,-0.067985,-0.32448,0.6461,-0.73631,0.13513,0.025677,-0.28669,0.31889,-0.67564,-0.21007,0.85783,1.3865,-0.19039,0.26513,-0.44817,-0.18362,-0.0021453,1.0967,0.54892,1.572,0.76851,-0.47932,-0.61054,0.55348,0.15492,0.58573,1.7263,-0.0058898,0.59519,-0.42784,-0.7387,-0.24968,0.44926,-0.48105,-0.72953,0.42027,-0.36186,0.46261,-0.19367,-0.78627,0.021279,-0.74454,-0.77197,-0.17151,0.89342,-2.3072,0.40806,-0.36887,0.26364,0.097465,0.13263,0.49417,0.21862,-0.33662,-0.054731,0.18048,0.027602,0.27544,-0.12085,0.19977,0.02579,0.72207,-0.52072,-0.1453,-0.52621,-0.046995,0.32455,0.97165,-0.77718,-0.47822,0.273,-1.2313,0.11231,-0.50838,0.34668,0.032375,-0.51461,-0.28983,-0.044589,0.60084,0.28022,-0.21411,-0.35983,0.45138,-0.37617,-0.21114,0.12216,-0.14292,-0.32617,-0.74393,0.30064,-1.8421,0.22541,0.5845,0.34031,0.43693,0.53803,-1.0074,-0.31633,-0.29797,-0.27526,-0.33227,0.057189,-0.1404,-0.2553,0.21994,-1.0634,0.78996,-0.88754,0.015673,0.17846,0.14873,-0.5232,-0.23938,0.64412,0.55992,0.14448,0.12989,0.082721,-0.15572,-0.14878,-0.034629,1.035,0.68696,0.33345,-0.32571,1.2091,-0.15596,-1.0481,0.40615,0.20796,0.66446,-0.12829,-0.29744,0.14752,1.9972
anak,tl,daughter,N,w1,t2,0.7661,-0.69509,-0.90304,0.28562,-0.28763,0.79722,0.54968,-0.91191,-0.31291,0.97413,-0.16917,0.39041,-0.62057,0.18316,0.31006,-0.02048,0.57077,-0.97401,-0.20228,-0.042973,0.40381,0.78458,0.59176,1.0263,0.8097,0.58855,1.3173,0.37679,-0.36358,-0.14033,0.55152,-0.65925,0.0013761,-0.24756,-0.35488,-0.035487,-0.65984,-0.70501,-0.72954,-0.76587,-0.73789,0.82072,0.21832,0.25723,-0.33273,0.82684,-0.053498,-0.091437,-0.24154,-0.295,-0.38173,-0.23963,-1.1959,1.2778,-0.30183,-0.36215,0.023683,-0.3853,0.063387,-0.13327,0.2008,-0.14943,0.36105,0.17285,-0.067985,-0.32448,0.6461,-0.73631,0.13513,0.025677,-0.28669,0.31889,-0.67564,-0.21007,0.85783,1.3865,-0.19039,0.26513,-0.44817,-0.18362,-0.0021453,1.0967,0.54892,1.572,0.76851,-0.47932,-0.61054,0.55348,0.15492,0.58573,1.7263,-0.0058898,0.59519,-0.42784,-0.7387,-0.24968,0.44926,-0.48105,-0.72953,0.42027,-0.36186,0.46261,-0.19367,-0.78627,0.021279,-0.74454,-0.77197,-0.17151,0.89342,-2.3072,0.40806,-0.36887,0.26364,0.097465,0.13263,0.49417,0.21862,-0.33662,-0.054731,0.18048,0.027602,0.27544,-0.12085,0.19977,0.02579,0.72207,-0.52072,-0.1453,-0.52621,-0.046995,0.32455,0.97165,-0.77718,-0.47822,0.273,-1.2313,0.11231,-0.50838,0.34668,0.032375,-0.51461,-0.28983,-0.044589,0.60084,0.28022,-0.21411,-0.35983,0.45138,-0.37617,-0.21114,0.12216,-0.14292,-0.32617,-0.74393,0.30064,-1.8421,0.22541,0.5845,0.34031,0.43693,0.53803,-1.0074,-0.31633,-0.29797,-0.27526,-0.33227,0.057189,-0.1404,-0.2553,0.21994,-1.0634,0.78996,-0.88754,0.015673,0.17846,0.14873,-0.5232,-0.23938,0.64412,0.55992,0.14448,0.12989,0.082721,-0.15572,-0.14878,-0.034629,1.035,0.68696,0.33345,-0.32571,1.2091,-0.15596,-1.0481,0.40615,0.20796,0.66446,-0.12829,-0.29744,0.14752,1.9972
anak,tl,son,N,w1,t2,0.7661,-0.69509,-0.90304,0.28562,-0.28763,0.79722,0.54968,-0.91191,-0.31291,0.97413,-0.16917,0.39041,-0.62057,0.18316,0.31006,-0.02048,0.57077,-0.97401,-0.20228,-0.042973,0.40381,0.78458,0.59176,1.0263,0.8097,0.58855,1.3173,0.37679,-0.36358,-0.14033,0.55152,-0.65925,0.0013761,-0.24756,-0.35488,-0.035487,-0.65984,-0.70501,-0.72954,-0.76587,-0.73789,0.82072,0.21832,0.25723,-0.33273,0.82684,-0.053498,-0.091437,-0.24154,-0.295,-0.38173,-0.23963,-1.1959,1.2778,-0.30183,-0.36215,0.023683,-0.3853,0.063387,-0.13327,0.2008,-0.14943,0.36105,0.17285,-0.067985,-0.32448,0.6461,-0.73631,0.13513,0.025677,-0.28669,0.31889,-0.67564,-0.21007,0.85783,1.3865,-0.19039,0.26513,-0.44817,-0.18362,-0.0021453,1.0967,0.54892,1.572,0.76851,-0.47932,-0.61054,0.55348,0.15492,0.58573,1.7263,-0.0058898,0.59519,-0.42784,-0.7387,-0.24968,0.44926,-0.48105,-0.72953,0.42027,-0.36186,0.46261,-0.19367,-0.78627,0.021279,-0.74454,-0.77197,-0.17151,0.89342,-2.3072,0.40806,-0.36887,0.26364,0.097465,0.13263,0.49417,0.21862,-0.33662,-0.054731,0.18048,0.027602,0.27544,-0.12085,0.19977,0.02579,0.72207,-0.52072,-0.1453,-0.52621,-0.046995,0.32455,0.97165,-0.77718,-0.47822,0.273,-1.2313,0.11231,-0.50838,0.34668,0.032375,-0.51461,-0.28983,-0.044589,0.60084,0.28022,-0.21411,-0.35983,0.45138,-0.37617,-0.21114,0.12216,-0.14292,-0.32617,-0.74393,0.30064,-1.8421,0.22541,0.5845,0.34031,0.43693,0.53803,-1.0074,-0.31633,-0.29797,-0.27526,-0.33227,0.057189,-0.1404,-0.2553,0.21994,-1.0634,0.78996,-0.88754,0.015673,0.17846,0.14873,-0.5232,-0.23938,0.64412,0.55992,0.14448,0.12989,0.082721,-0.15572,-0.14878,-0.034629,1.035,0.68696,0.33345,-0.32571,1.2091,-0.15596,-1.0481,0.40615,0.20796,0.66446,-0.12829,-0.29744,0.14752,1.9972
anak,tl,children,N,w1,t1,0.7661,-0.69509,-0.90304,0.28562,-0.28763,0.79722,0.54968,-0.91191,-0.31291,0.97413,-0.16917,0.39041,-0.62057,0.18316,0.31006,-0.02048,0.57077,-0.97401,-0.20228,-0.042973,0.40381,0.78458,0.59176,1.0263,0.8097,0.58855,1.3173,0.37679,-0.36358,-0.14033,0.55152,-0.65925,0.0013761,-0.24756,-0.35488,-0.035487,-0.65984,-0.70501,-0.72954,-0.76587,-0.73789,0.82072,0.21832,0.25723,-0.33273,0.82684,-0.053498,-0.091437,-0.24154,-0.295,-0.38173,-0.23963,-1.1959,1.2778,-0.30183,-0.36215,0.023683,-0.3853,0.063387,-0.13327,0.2008,-0.14943,0.36105,0.17285,-0.067985,-0.32448,0.6461,-0.73631,0.13513,0.025677,-0.28669,0.31889,-0.67564,-0.21007,0.85783,1.3865,-0.19039,0.26513,-0.44817,-0.18362,-0.0021453,1.0967,0.54892,1.572,0.76851,-0.47932,-0.61054,0.55348,0.15492,0.58573,1.7263,-0.0058898,0.59519,-0.42784,-0.7387,-0.24968,0.44926,-0.48105,-0.72953,0.42027,-0.36186,0.46261,-0.19367,-0.78627,0.021279,-0.74454,-0.77197,-0.17151,0.89342,-2.3072,0.40806,-0.36887,0.26364,0.097465,0.13263,0.49417,0.21862,-0.33662,-0.054731,0.18048,0.027602,0.27544,-0.12085,0.19977,0.02579,0.72207,-0.52072,-0.1453,-0.52621,-0.046995,0.32455,0.97165,-0.77718,-0.47822,0.273,-1.2313,0.11231,-0.50838,0.34668,0.032375,-0.51461,-0.28983,-0.044589,0.60084,0.28022,-0.21411,-0.35983,0.45138,-0.37617,-0.21114,0.12216,-0.14292,-0.32617,-0.74393,0.30064,-1.8421,0.22541,0.5845,0.34031,0.43693,0.53803,-1.0074,-0.31633,-0.29797,-0.27526,-0.33227,0.057189,-0.1404,-0.2553,0.21994,-1.0634,0.78996,-0.88754,0.015673,0.17846,0.14873,-0.5232,-0.23938,0.64412,0.55992,0.14448,0.12989,0.082721,-0.15572,-0.14878,-0.034629,1.035,0.68696,0.33345,-0.32571,1.2091,-0.15596,-1.0481,0.40615,0.20796,0.66446,-0.12829,-0.29744,0.14752,1.9972
babae,tl,daughter,N,w3,t1,0.33763,0.30309,-1.7627,-0.31491,-0.86813,0.58186,0.36422,-1.0191,0.055408,1.5197,0.26175,-0.38887,-0.89437,-0.59321,-0.24483,-0.033479,-0.1416,-0.16574,-0.50846,0.16575,0.77562,1.0089,1.2122,0.69634,0.19845,0.4098,0.048105,0.84391,-0.57496,-0.87348,0.20807,0.75114,0.099941,-1.9853,-0.29999,-1.1123,-0.88116,-0.033423,-0.91711,0.42393,-0.066375,0.91065,0.064435,1.1078,-0.68641,0.85998,-0.0642,-0.46878,0.5904,-1.4567,-0.029946,-0.47479,0.15477,0.38238,-0.57954,-0.019048,0.26069,-0.23293,-0.80295,-0.27694,0.5889,0.039378,-0.27205,-0.45079,1.1016,-0.11144,-0.22996,-0.014377,-0.57698,1.1602,-0.26927,0.22313,0.1055,-0.7231,-0.99498,0.84732,-1.4473,-0.063534,0.17797,-0.88884,-0.36952,0.53278,0.26416,0.3434,-0.44369,0.0010156,-0.20753,0.03294,0.32679,-0.46354,0.77392,0.7246,-1.0126,0.46852,-0.033844,0.024912,0.63446,0.56609,-0.21852,0.14332,-0.76607,0.93778,-0.32263,-0.2778,0.10969,-0.20109,0.4393,0.44698,0.71614,-0.23727,-0.069857,-0.012963,0.32438,0.53973,0.376,-0.01752,-0.11706,0.87105,-0.71789,0.43918,0.2862,0.02815,-0.23743,0.93994,0.16632,0.80359,0.46265,0.050761,-0.50602,-0.34452,0.20472,0.34639,0.12017,-0.20761,0.10456,-0.85027,-0.37816,-0.22188,0.40524,-0.55739,0.85407,-0.17793,0.43469,-0.1552,-0.48511,-1.1332,0.30525,0.070334,-0.72613,0.16158,-0.08601,-0.74684,-0.26149,-0.68819,0.27579,-0.03786,0.12478,-0.40762,0.53432,-0.029989,0.14028,-0.70902,-0.50639,-0.5182,0.24639,-0.11916,-0.28263,-0.86634,-0.59222,-0.13388,-1.1118,0.051707,-1.2572,-0.29295,-0.95438,0.41288,-0.3278,0.0052671,0.99268,-0.65381,-0.25777,-0.092868,0.62403,0.7719,-0.69709,0.47372,1.5412,0.2326,1.1354,0.038532,0.71599,-1.2933,-0.29101,-1.0364,-0.25296,-0.70448,-0.29786,0.17046,0.91074,0.1466
babae,tl,girl,N,w1,t2,0.33763,0.30309,-1.7627,-0.31491,-0.86813,0.58186,0.36422,-1.0191,0.055408,1.5197,0.26175,-0.38887,-0.89437,-0.59321,-0.24483,-0.033479,-0.1416,-0.16574,-0.50846,0.16575,0.77562,1.0089,1.2122,0.69634,0.19845,0.4098,0.048105,0.84391,-0.57496,-0.87348,0.20807,0.75114,0.099941,-1.9853,-0.29999,-1.1123,-0.88116,-0.033423,-0.91711,0.42393,-0.066375,0.91065,0.064435,1.1078,-0.68641,0.85998,-0.0642,-0.46878,0.5904,-1.4567,-0.029946,-0.47479,0.15477,0.38238,-0.57954,-0.019048,0.26069,-0.23293,-0.80295,-0.27694,0.5889,0.039378,-0.27205,-0.45079,1.1016,-0.11144,-0.22996,-0.014377,-0.57698,1.1602,-0.26927,0.22313,0.1055,-0.7231,-0.99498,0.84732,-1.4473,-0.063534,0.17797,-0.88884,-0.36952,0.53278,0.26416,0.3434,-0.44369,0.0010156,-0.20753,0.03294,0.32679,-0.46354,0.77392,0.7246,-1.0126,0.46852,-0.033844,0.024912,0.63446,0.56609,-0.21852,0.14332,-0.76607,0.93778,-0.32263,-0.2778,0.10969,-0.20109,0.4393,0.44698,0.71614,-0.23727,-0.069857,-0.012963,0.32438,0.53973,0.376,-0.01752,-0.11706,0.87105,-0.71789,0.43918,0.2862,0.02815,-0.23743,0.93994,0.16632,0.80359,0.46265,0.050761,-0.50602,-0.34452,0.20472,0.34639,0.12017,-0.20761,0.10456,-0.85027,-0.37816,-0.22188,0.40524,-0.55739,0.85407,-0.17793,0.43469,-0.1552,-0.48511,-1.1332,0.30525,0.070334,-0.72613,0.16158,-0.08601,-0.74684,-0.26149,-0.68819,0.27579,-0.03786,0.12478,-0.40762,0.53432,-0.029989,0.14028,-0.70902,-0.50639,-0.5182,0.24639,-0.11916,-0.28263,-0.86634,-0.59222,-0.13388,-1.1118,0.051707,-1.2572,-0.29295,-0.95438,0.41288,-0.3278,0.0052671,0.99268,-0.65381,-0.25777,-0.092868,0.62403,0.7719,-0.69709,0.47372,1.5412,0.2326,1.1354,0.038532,0.71599,-1.2933,-0.29101,-1.0364,-0.25296,-0.70448,-0.29786,0.17046,0.91074,0.1466
babae,tl,woman,N,w1,t1,0.33763,0.30309,-1.7627,-0.31491,-0.86813,0.58186,0.36422,-1.0191,0.055408,1.5197,0.26175,-0.38887,-0.89437,-0.59321,-0.24483,-0.033479,-0.1416,-0.16574,-0.50846,0.16575,0.77562,1.0089,1.2122,0.69634,0.19845,0.4098,0.048105,0.84391,-0.57496,-0.87348,0.20807,0.75114,0.099941,-1.9853,-0.29999,-1.1123,-0.88116,-0.033423,-0.91711,0.42393,-0.066375,0.91065,0.064435,1.1078,-0.68641,0.85998,-0.0642,-0.46878,0.5904,-1.4567,-0.029946,-0.47479,0.15477,0.38238,-0.57954,-0.019048,0.26069,-0.23293,-0.80295,-0.27694,0.5889,0.039378,-0.27205,-0.45079,1.1016,-0.11144,-0.22996,-0.014377,-0.57698,1.1602,-0.26927,0.22313,0.1055,-0.7231,-0.99498,0.84732,-1.4473,-0.063534,0.17797,-0.88884,-0.36952,0.53278,0.26416,0.3434,-0.44369,0.0010156,-0.20753,0.03294,0.32679,-0.46354,0.77392,0.7246,-1.0126,0.46852,-0.033844,0.024912,0.63446,0.56609,-0.21852,0.14332,-0.76607,0.93778,-0.32263,-0.2778,0.10969,-0.20109,0.4393,0.44698,0.71614,-0.23727,-0.069857,-0.012963,0.32438,0.53973,0.376,-0.01752,-0.11706,0.87105,-0.71789,0.43918,0.2862,0.02815,-0.23743,0.93994,0.16632,0.80359,0.46265,0.050761,-0.50602,-0.34452,0.20472,0.34639,0.12017,-0.20761,0.10456,-0.85027,-0.37816,-0.22188,0.40524,-0.55739,0.85407,-0.17793,0.43469,-0.1552,-0.48511,-1.1332,0.30525,0.070334,-0.72613,0.16158,-0.08601,-0.74684,-0.26149,-0.68819,0.27579,-0.03786,0.12478,-0.40762,0.53432,-0.029989,0.14028,-0.70902,-0.50639,-0.5182,0.24639,-0.11916,-0.28263,-0.86634,-0.59222,-0.13388,-1.1118,0.051707,-1.2572,-0.29295,-0.95438,0.41288,-0.3278,0.0052671,0.99268,-0.65381,-0.25777,-0.092868,0.62403,0.7719,-0.69709,0.47372,1.5412,0.2326,1.1354,0.038532,0.71599,-1.2933,-0.29101,-1.0364,-0.25296,-0.70448,-0.29786,0.17046,0.91074,0.1466
babae,tl,female,N,w1,t1,0.33763,0.30309,-1.7627,-0.31491,-0.86813,0.58186,0.36422,-1.0191,0.055408,1.5197,0.26175,-0.38887,-0.89437,-0.59321,-0.24483,-0.033479,-0.1416,-0.16574,-0.50846,0.16575,0.77562,1.0089,1.2122,0.69634,0.19845,0.4098,0.048105,0.84391,-0.57496,-0.87348,0.20807,0.75114,0.099941,-1.9853,-0.29999,-1.1123,-0.88116,-0.033423,-0.91711,0.42393,-0.066375,0.91065,0.064435,1.1078,-0.68641,0.85998,-0.0642,-0.46878,0.5904,-1.4567,-0.029946,-0.47479,0.15477,0.38238,-0.57954,-0.019048,0.26069,-0.23293,-0.80295,-0.27694,0.5889,0.039378,-0.27205,-0.45079,1.1016,-0.11144,-0.22996,-0.014377,-0.57698,1.1602,-0.26927,0.22313,0.1055,-0.7231,-0.99498,0.84732,-1.4473,-0.063534,0.17797,-0.88884,-0.36952,0.53278,0.26416,0.3434,-0.44369,0.0010156,-0.20753,0.03294,0.32679,-0.46354,0.77392,0.7246,-1.0126,0.46852,-0.033844,0.024912,0.63446,0.56609,-0.21852,0.14332,-0.76607,0.93778,-0.32263,-0.2778,0.10969,-0.20109,0.4393,0.44698,0.71614,-0.23727,-0.069857,-0.012963,0.32438,0.53973,0.376,-0.01752,-0.11706,0.87105,-0.71789,0.43918,0.2862,0.02815,-0.23743,0.93994,0.16632,0.80359,0.46265,0.050761,-0.50602,-0.34452,0.20472,0.34639,0.12017,-0.20761,0.10456,-0.85027,-0.37816,-0.22188,0.40524,-0.55739,0.85407,-0.17793,0.43469,-0.1552,-0.48511,-1.1332,0.30525,0.070334,-0.72613,0.16158,-0.08601,-0.74684,-0.26149,-0.68819,0.27579,-0.03786,0.12478,-0.40762,0.53432,-0.029989,0.14028,-0.70902,-0.50639,-0.5182,0.24639,-0.11916,-0.28263,-0.86634,-0.59222,-0.13388,-1.1118,0.051707,-1.2572,-0.29295,-0.95438,0.41288,-0.3278,0.0052671,0.99268,-0.65381,-0.25777,-0.092868,0.62403,0.7719,-0.69709,0.47372,1.5412,0.2326,1.1354,0.038532,0.71599,-1.2933,-0.29101,-1.0364,-0.25296,-0.70448,-0.29786,0.17046,0.91074,0.1466
