translation,language_code,word,gender,word_id,translation_id,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201
ægteskab,da,marriage,N,w1,t1,0.64539,-0.24422,0.2204,-0.79581,0.4394,0.27518,0.18435000000000001,-0.3344,-1.0985,0.30283,-0.1422,0.016362,0.093499,1.0954,-0.13381,-0.56954,-0.2067,-0.73574,0.10541,0.26237,0.29522,0.27471,0.0077106,0.52461,0.26845,-0.45369,0.63484,-0.14455,0.48708,-0.36373,0.17049,-0.29014,0.20787,-0.27989000000000003,-0.67105,0.080042,-0.32717,0.37725,0.58811,-0.52619,0.44777,0.87806,-0.20865,0.95215,-0.70168,0.61442,0.73346,0.16938,-0.32463,0.21099,-0.13439,-1.345,-0.17068,-0.0090818,-0.74173,0.22971,0.29323,-0.38618,-0.40027,-0.84744,-0.24516,-0.13676,-0.0078694,-0.1597,-0.44021,-0.20924,-0.0029791,0.20837,-0.20891,0.80637,0.089168,-0.21402,0.14291,0.27543,-0.19011,-0.42864,-0.38824,0.30505,0.42388,-0.010907,0.0027273,-0.62255,-0.74103,0.10316,-0.053997,0.19488,-0.55585,-0.25001,-0.46879,0.64545,-0.35003,-0.19799,0.12606,-0.18032,-0.31513,0.30727,-0.26414,0.18981,-0.026254,1.3828,0.49506,0.34282,-0.11854,0.40136,0.34521,0.46309,-0.49415,1.0679,-0.24764,-0.38676,-0.4475,0.48545,0.044374,-0.56393,0.5495,-0.32029,0.79298,0.33212,0.73557,-0.25897,0.45766,0.42917,-0.23255,-6.3539e-5,-0.3979,1.0228,0.57344,-0.73449,-0.97943,-0.53727,-1.5626,-0.030349,0.76533,-0.31665,0.68896,0.042729,0.016109,-0.25758,-0.91177,-0.45932,-0.72178,-0.13791,0.10651,-0.041158,0.37855,0.45602,0.28733,-0.079404,0.49183,-0.067107,-0.61217,0.73282,0.055502,0.31639,-0.48159,-0.30198,0.44836,0.23471,-0.43876,-0.069251,-0.24518,0.51705,-1.0251,-0.54686,-0.42825,-1.1304,-0.11963,0.025618,0.13618,0.86926,-0.17644,-0.86268,0.79222,0.67042,0.53271,0.29215,0.10115,0.3927,1.0329,0.76805,-0.057202,-0.22886,0.023935,-0.13068,-0.27361,-0.63402,-0.50068,0.5818,0.29904,-0.15899,0.010342,0.063912,-0.31814,-0.21758,-0.18646,-0.013335,-0.39267,-0.50682,0.14829,0.13142
arbejdsplads,da,office,N,w1,t2,-0.34315,-0.55274,0.43642,0.15954,0.20617,-0.3491,0.14439,-0.094422,-0.45725,0.19945,-0.26362,-0.80163,0.29449,0.90002,-0.75082,-0.42814,-0.65976,0.10368,-0.17762,-0.37971,-0.56697,0.78236000000000006,-0.10629,-0.47926,-0.16649,-0.50739,0.39494,0.1001,0.45786,0.4374,0.62451,-0.22311,0.19809,-0.37985,-0.69512,-0.23403,-0.36498,-0.54539,0.5331,0.3185,-0.43419,0.36004,-0.017699,0.71731,-0.38918,-0.025391,0.38051,-0.21979,0.24964,-0.18305,0.66995,-0.049667,0.14261,-0.18002,0.59721,-1.0914,0.22405,-0.44882,0.17977,0.33672,-0.23531,0.26701,0.051181,0.23144,-0.14277,0.39344,0.76673,0.0040469,-0.39191,-0.79306,0.73144,-0.72272,0.058504,0.27216,-0.26448,0.21804,-0.13875,0.16313,0.23782,0.28535,-0.23188,0.53974,-0.53516,0.0034808,0.94671,-0.55242,0.331,-0.065143,-0.50521,-0.10438,-0.35355,0.30591,0.39855,-0.31633,-0.036427,0.67912,-0.072725,-0.38362,-0.42362,0.10097,-0.0039413,-0.19252,-0.4618,-0.43485,-0.21685,0.70174,-0.25283,1.5359,-0.38833,0.47256,-0.49895,0.5106,-0.0055292,0.65369,0.26163,-0.56774,0.013964,-0.30659,0.51985,0.56163,0.41754,0.3726,-0.33897,0.072221,0.17396,0.21273,0.028988,0.0099418,-0.11552,-0.16994,-0.13357,0.29724,-0.59038,0.078296,0.26946,1.0427,-0.22264,0.12916,0.44317,0.20492,-0.40538,0.53362,-0.54719,-0.81256,1.2314,0.43351,-0.33453,-0.30834,-0.69477,0.1202,0.34179,0.63724,-0.416,-0.19237,0.086718,-0.87323,0.41698,0.6309,-0.24133,-0.019001,-0.39196,-0.42283,0.059711,-0.52754,-0.76778,0.013492,-0.10089,-0.719,-0.13481,-0.052365,0.029323,5.1708e-4,0.35863,0.15573,0.13533,0.26239,-0.0045248,0.33488,-0.36843,-1.1317,0.57645,0.11432,0.3045,0.091113,-0.58187,0.20422,0.35865,0.2267,0.28847,-0.11373,-0.0069302,0.54281,-0.73922,0.15692,-0.015275,-0.33073,-0.17636,-0.21906,0.21753,-0.0066073
børn,da,children,F,w1,t1,-0.0048144,0.27466,0.42036,-1.2009,-0.58764,0.089241,-0.13519,0.2412,-0.69211,-0.034083,-0.42349,-0.37839,0.084565,0.35989,-0.61481,-0.39177,-0.07417,-1.0472,-0.25944,-0.14585,0.0030236,0.35522,0.099066,0.53935,-0.061029,0.23766,0.36782,0.05744,0.70906,-0.12691,0.070146,-0.16885,0.089449,0.19776,-0.18767,-0.14626,-0.35773,-0.40866,0.15552,0.33602,-0.020464,0.51046,-0.1896,-0.016384,-0.01566,0.655,0.57514,0.34247,0.71587,0.91173,-0.044359,-1.0211,-0.0092054,0.64143,-0.83458,0.074779,-0.27923,-0.23393,0.17659,-0.61059,0.11183,-0.25411,-0.069295,-0.15599,-0.65518,-0.30109,-0.20322,0.55835,0.28357,0.70661,1.1039,-0.17582,0.57579,-0.46042,0.44507,-0.14202,-0.31723,-0.22191,-0.54822,0.25712,-0.033445,-0.073341,-0.37256,0.6562,0.19518,-0.15878,-0.62943,0.23242,-0.7897,-0.36173,0.28586,-0.085074,-0.064728,0.38233,-0.27995,0.53095,0.23495,0.25988,0.22978,0.050354,-0.011394,-0.33526,-0.7476,-0.22393,0.12398,0.75464,-0.26143,1.0476,-0.33308,0.12715,-0.56038,0.88815,0.24963,-0.45073,-0.080362,-0.78392,0.34609,0.91966,0.68771,-0.46511,0.59842,-0.53503,-0.2354,0.20876,0.65233,1.1213,0.15456,0.224,-0.67025,0.14723,-0.29479,0.078163,-0.0043391,-0.79903,0.093072,-0.3611,0.13886,0.32278,0.33415,0.14471,-0.61051,0.10419,-0.57587,-0.19911,1.1149,0.54835,-0.11823,-0.36592,0.052533,-0.50316,0.28818,0.27492,0.74916,-0.043214,0.35515,-0.22104,0.1457,-0.38966,0.4433,-0.071948,-0.59186,-0.48201,-1.0446,-0.69555,-0.47491,-0.39109,0.13787,0.43006,0.53979,-0.10501,0.0098348,-0.48523,0.66372,0.38876,0.15651,0.7023,0.20103,0.24641,0.51336,-0.33647,0.19121,0.48082,0.15988,-0.19951,0.20936,-0.47555,-0.47806,0.16766,0.48032,0.3935,0.0026455,-0.28178,-0.18771,-0.0087541,-0.21578,0.044415,0.31924,-0.21555,0.52917,0.17903
børn,da,children,M,w1,t1,-0.0048144,0.27466,0.42036,-1.2009,-0.58764,0.089241,-0.13519,0.2412,-0.69211,-0.034083,-0.42349,-0.37839,0.084565,0.35989,-0.61481,-0.39177,-0.07417,-1.0472,-0.25944,-0.14585,0.0030236,0.35522,0.099066,0.53935,-0.061029,0.23766,0.36782,0.05744,0.70906,-0.12691,0.070146,-0.16885,0.089449,0.19776,-0.18767,-0.14626,-0.35773,-0.40866,0.15552,0.33602,-0.020464,0.51046,-0.1896,-0.016384,-0.01566,0.655,0.57514,0.34247,0.71587,0.91173,-0.044359,-1.0211,-0.0092054,0.64143,-0.83458,0.074779,-0.27923,-0.23393,0.17659,-0.61059,0.11183,-0.25411,-0.069295,-0.15599,-0.65518,-0.30109,-0.20322,0.55835,0.28357,0.70661,1.1039,-0.17582,0.57579,-0.46042,0.44507,-0.14202,-0.31723,-0.22191,-0.54822,0.25712,-0.033445,-0.073341,-0.37256,0.6562,0.19518,-0.15878,-0.62943,0.23242,-0.7897,-0.36173,0.28586,-0.085074,-0.064728,0.38233,-0.27995,0.53095,0.23495,0.25988,0.22978,0.050354,-0.011394,-0.33526,-0.7476,-0.22393,0.12398,0.75464,-0.26143,1.0476,-0.33308,0.12715,-0.56038,0.88815,0.24963,-0.45073,-0.080362,-0.78392,0.34609,0.91966,0.68771,-0.46511,0.59842,-0.53503,-0.2354,0.20876,0.65233,1.1213,0.15456,0.224,-0.67025,0.14723,-0.29479,0.078163,-0.0043391,-0.79903,0.093072,-0.3611,0.13886,0.32278,0.33415,0.14471,-0.61051,0.10419,-0.57587,-0.19911,1.1149,0.54835,-0.11823,-0.36592,0.052533,-0.50316,0.28818,0.27492,0.74916,-0.043214,0.35515,-0.22104,0.1457,-0.38966,0.4433,-0.071948,-0.59186,-0.48201,-1.0446,-0.69555,-0.47491,-0.39109,0.13787,0.43006,0.53979,-0.10501,0.0098348,-0.48523,0.66372,0.38876,0.15651,0.7023,0.20103,0.24641,0.51336,-0.33647,0.19121,0.48082,0.15988,-0.19951,0.20936,-0.47555,-0.47806,0.16766,0.48032,0.3935,0.0026455,-0.28178,-0.18771,-0.0087541,-0.21578,0.044415,0.31924,-0.21555,0.52917,0.17903
brilliant,da,brilliant,N,w1,t1,0.26038,0.14211,0.25325,-0.035393,-0.3509,-0.74537,-0.13758,0.48747,0.023949,0.54274,0.1501,0.27906,0.86869,0.4901,-0.39248,-0.097948,0.19998,-0.35104,-0.37952,0.10743,-0.25988,0.4234,0.08273,0.023745,0.13258,-0.10474,-0.56033,-0.027257,-0.12834,-0.076853,-0.09625,-0.52353,-0.18825,-0.18715,0.097109,-0.50978,0.18954,0.24309,-0.34079,-0.30339,0.29026,0.38451,-0.058174,0.31166,0.67602,0.25477,-0.01627,0.18327,0.1495,-0.18321,0.11183,-0.14415,0.19419,0.47381,0.50675,-0.61997,0.56067,-0.22378,0.11181,-0.18432,-0.03552,-0.18318,0.10115,0.34406,-0.28958,-0.57402,0.29102,-0.39368,0.38348,-0.48634,-0.066379,-0.041825,0.086663,0.13745,-1.1883,0.11685,-0.11339,-0.0030213,-0.25214,-0.037783,0.70741,0.17386,-0.26605,0.16036,0.61126,-0.013331,-0.029341,-0.0094642,0.16721,-0.30489,0.022335,0.72816,0.18462,0.13276,0.38108,0.97208,0.07064,-0.3734,-0.079845,0.52064,0.70561,-0.45215,0.51351,0.40122,-0.34646,-0.33415,-0.18458,0.76003,0.31514,0.54707,-0.54494,-0.17833,-0.1667,-0.95523,0.50649,0.19564,-0.20991,0.35501,0.44041,0.099059,0.51138,0.36527,0.39311,0.48974,-0.303,0.018911,-0.20285,-0.025927,0.71798,-0.057193,0.21173,0.18158,-0.051936,0.75056,-0.45295,-0.27219,0.1558,-0.11558,-0.068336,-0.93032,-0.28987,0.25092,0.77349,0.054424,0.19085,-0.12752,0.17144,0.1677,-0.36249,-0.13647,-0.089319,-0.092977,-0.081488,0.0061043,0.35579,-0.18634,0.0025079,-0.14948,-0.29507,0.23749,-0.015171,0.36435,0.10467,-0.51697,-0.28024,0.31428,0.33677,0.39541,-0.44561,-0.28072,-0.085329,-1.0722,0.74309,0.30256,0.23998,-0.070068,1.093,0.64508,0.21495,-0.39989,0.34068,-0.82034,0.20403,-0.049196,-0.7028,-0.65699,0.020805,-0.34925,0.038857,-0.17389,0.040668,0.27645,-0.17201,-0.27552,-0.45621,-0.45919,0.31813,-0.2347,0.32048,-0.074889
bror,da,brother,N,w1,t1,0.41613,0.057937,-0.48518,0.047915,0.022352,-0.15643,0.17223,-0.16829,-0.69035,0.30222,0.20666,0.069315,0.46179,-0.24776,0.24582,-0.43859,-0.79335,0.15768,0.64978,0.53773,-0.13446,0.049156,0.59727,-0.43949,0.66744,-0.74335,0.13579,0.045352,-0.17146,-0.066582,-0.33878,-0.51951,-0.15897,-0.19445,0.36601,-0.87202,-0.10595,-0.49256,-0.41995,-0.52492,0.14521,1.1736,0.096966,0.97496,-0.37346,0.46606,1.1552,-0.049042,0.33491,0.62178,-0.76818,-0.17075,-0.054197,1.0065,-0.59114,0.22485,0.40909,-0.17951,0.21664,0.38433,-0.05731,0.11444,0.048138,0.71694,-0.50362,-0.11993,0.90615,-0.26551,0.15593,0.17055,-0.090192,-0.30711,-0.2005,0.22864,0.21588,0.5664,-0.80116,0.90885,-0.34525,0.19644,-0.1006,0.66813,-0.087476,-0.17764,0.43304,0.35956,-0.18124,-0.079738,-1.0082,0.34616,-0.16885,0.37995,-0.22374,-0.073076,0.55202,0.62658,0.47443,-0.026441,0.26512,0.47718,-0.25533,-0.17203,-0.24596,0.44102,0.71212,-0.90837,-0.21117,1.1277,0.016817,0.27744,0.28352,0.53898,-0.2757,-0.028405,0.63671,-0.066668,0.037874,-0.052388,-0.086304,0.30442,0.033454,-0.32116,0.47781,-0.10092,-1.2512,0.73182,-0.10001,0.027805,0.30518,0.15238,-0.30189,-0.11252,-0.019527,0.17692,-0.30304,0.34021,1.4022,0.16245,0.1236,-0.46999,-1.185,0.71613,-0.12108,-0.32099,0.44103,0.48024,-0.07757,-0.69509,0.56233,-0.23868,-0.76823,0.24674,-0.36014,-0.73952,-0.29745,0.28534,0.66784,0.31266,-0.96234,0.65635,0.078285,-0.51363,-1.025,-1.457,-0.3909,0.082532,-0.22818,0.73136,0.14711,-0.15215,-0.75399,-0.54171,0.31461,0.41959,-0.44542,0.07826,0.16176,0.21284,-0.19639,0.24512,0.10654,-0.26584,0.89708,-0.0054232,-0.091978,-0.51699,-0.31218,-0.70844,-0.79433,0.1142,0.20205,-0.1176,-0.70044,-0.24982,-0.049139,-0.31151,0.26322,-0.43323,0.12058,0.4181
bryllup,da,wedding,N,w1,t1,0.52562,0.26776,0.59998,-0.25632,-0.061192,0.42172,-0.34395,-0.32627,0.07617,-0.76814,0.58941,-0.43381,0.26191,0.21247,0.46586,-0.64327,-0.40426,0.36003,0.95448,0.41879,0.44109,0.16852,-0.1687,0.97196,0.346,-0.62686,0.68574,0.33609,0.43644,0.39295,0.15614,-0.96132,0.2868,0.19221,-0.011262,-0.21538,-0.69159,-0.46533,-0.15127,-0.26928,0.076128,0.29439,-0.27792,0.44413,-0.1985,-0.016221,0.11041,0.56716,0.18996,-0.20255,0.26224,-1.3771,-0.2876,0.65798,-0.78497,0.23767,-0.59996,0.14861,-1.0594,0.048768,0.049352,-0.82118,-0.42137,0.02864,-0.81703,-0.51771,-0.27157,0.21511,1.1062,-1.0251,0.59305,0.43785,0.48693,1.0216,-0.36269,-0.48467,0.30811,0.090656,-0.76733,4.7828e-5,-0.12801,0.90801,-0.30893,-0.58962,0.5365,-0.045837,-0.25948,0.0026652,0.28365,-0.18192,-0.54159,0.49062,1.2532,0.41865,0.60779,0.059662,0.11302,-0.34844,-0.28004,0.006726,0.4563,-0.35967,0.43634,0.89747,-0.35841,-0.3901,0.80822,1.0833,0.2836,-0.47997,-0.25063,0.27383,-0.98773,0.021087,-0.087162,-0.62252,1.1781,1.6193,-0.38462,-0.28959,0.91269,0.13357,-1.0323,-0.19571,-0.020935,0.41316,0.69709,-0.43681,-0.40117,0.57656,-0.92111,-0.12377,0.15353,0.43133,-0.18014,-1.1441,0.24445,-0.29922,0.15568,0.25387,0.078594,-0.43416,0.39168,-0.67561,0.16408,-0.042195,-0.22887,0.44136,0.76587,-0.45826,-0.88924,0.66263,-0.28488,-0.21426,-0.193,-1.1482,0.91155,0.42636,-0.0325,-0.17342,0.32987,-0.36028,-0.85131,-0.74203,-0.80701,-0.37711,0.34424,-0.54578,-0.85594,0.77038,0.019874,-0.34251,0.64636,0.13535,-0.65132,0.34452,0.85841,0.70841,1.6592,0.46107,0.41662,-0.51504,-0.033174,0.78612,0.17331,-0.97664,-1.0189,-0.32477,-0.11435,-0.49207,0.010155,-0.24443,-0.31398,-0.25748,-0.21632,-0.91569,-0.37839,-1.2666,0.36424,0.48823
datter,da,daughter,N,w1,t1,0.56552,-0.097881,0.24031,-0.89791,0.49414,-0.035565,-0.34612,-0.15777,-0.36478,-0.23991,0.25178,-0.28049,0.080618,0.17492,0.071997,-0.36316,-0.58175,-0.73378,0.8177,-0.18178,0.18759,0.83236,0.067272,-0.40685,0.38283,-0.69505,0.056198,-0.0087245,-0.1264,-0.022792,-0.46379,-0.49404,0.20267,-0.15952,0.32621,-0.46746,0.16995,-0.64364,0.45732,-0.096085,0.34203,0.7929,-0.25158,0.28571,-0.78128,0.24564,0.75169,-0.72249,-0.043719,0.45074,-0.10209,-0.34916,-0.14954,0.18861,-0.27952,0.55387,0.26696,-0.27384,0.43742,0.093155,0.026273,-0.16517,-0.42169,0.29395,0.14675,0.10119,0.90438,-0.33418,-0.020523,0.43588,0.29539,0.35235,-0.020135,0.060224,0.84891,0.11125,-0.78785,1.0531,-0.2025,0.20494,0.40032,-0.20544,-0.33414,0.24117,-0.007478,0.41306,-0.39739,0.11017,-1.0839,0.20359,-0.6611,0.049101,-0.30868,0.066229,-0.11781,0.23539,0.3476,0.3141,-0.37535,0.86886,-0.1031,-0.02759,-0.11695,0.83398,0.33734,0.18507,-0.61261,0.96307,-0.099891,-0.2634,-0.41941,0.67123,-0.23255,-0.65785,0.18284,-0.41225,0.095681,-0.075405,0.56117,0.20638,0.13949,0.47453,0.039693,-0.5379,-0.36502,0.33361,0.21734,0.10868,-0.40965,-0.045569,-0.20641,0.093262,0.08307,0.091213,0.14273,-0.19508,0.22153,0.37275,-0.097494,-0.30054,-0.86073,0.19074,-0.010941,0.2294,0.37129,0.10512,-0.27411,0.091005,-0.02375,-0.59178,-0.31644,0.38721,-0.20894,-0.066731,-0.46595,-0.0012517,0.5024,0.62865,-0.11646,0.23888,-0.3911,-0.65227,-0.63939,-1.2127,-0.77187,-0.55277,-0.53323,-0.15876,0.058023,0.59891,0.14471,-0.46653,0.79375,0.64199,-0.0093474,-0.063757,0.52935,0.4939,0.70202,0.78839,-0.11113,-0.29013,0.079485,0.11498,-0.021906,-0.939,0.21205,-0.19963,-0.55117,-0.24127,0.16223,0.059277,0.054805,-0.20288,-0.56457,-0.15193,0.47508,-0.73713,-0.1081,-0.053854
direktør,da,executive,M,w1,t2,-0.77138,-0.19186,-1.0166,-0.94657,-0.67024,-0.93456,0.14844,-0.055542,-0.10755,-0.44378,0.80128,-0.50139,0.29111,-0.043585,-0.04433,0.23286,0.14113,-0.46471,-0.14256,0.26481,0.29039,0.43327,0.62233,-0.19475,-0.22696,-0.30263,-0.12356,-0.59975,-0.055411,-0.58343,-0.11142,0.60107,0.27138,-0.15714,0.61713,-1.037,0.061481,-0.38539,0.32409,0.049715,-0.18038,0.67561,-0.2897,-0.0016747,-0.097595,-0.091544,0.29255,-0.17121,-0.1276,0.45245,0.11279,-0.71993,0.060448,1.0826,-0.26266,-0.44804,-0.66746,-0.054631,0.61792,-0.37073,-0.12873,0.31553,-0.013001,-0.092377,-0.24491,0.58041,-0.078998,-0.29486,0.15563,-0.66656,0.18805,-0.38182,-0.17094,-0.011855,-0.51563,0.55951,-0.79318,0.80635,-0.30709,-0.37463,0.026394,-0.22723,-0.20655,-0.37235,0.71931,0.43536,0.13978,-0.13044,-1.0275,0.14055,-0.55303,0.3,0.45896,0.24115,-0.24037,0.33206,0.80999,0.50991,-0.61698,1.1611,0.73007,-0.65036,0.48542,0.63934,0.49225,0.36061,-0.35983,1.0795,-0.37789,0.76296,0.26395,0.44385,0.31333,-0.48299,0.13676,0.072399,0.26064,-0.40962,-0.2989,0.03637,0.65788,0.51117,0.07729,-0.3684,0.20689,0.53443,-0.023458,-0.38764,0.6993,0.56698,-0.6427,0.013161,0.33835,0.47239,0.20556,0.77861,0.25582,-0.14796,0.75082,-0.27939,-0.26725,-0.27935,0.53856,-0.092757,0.87252,-0.6742,0.15666,0.11112,-0.19413,-0.42095,-0.19229,-0.24048,0.42984,-0.66959,0.175,-0.68243,0.16535,0.59093,-0.1274,-0.36805,0.48692,-0.36094,-0.17221,-0.54836,-0.72655,-0.36891,-0.13388,-0.38055,0.17588,-0.49957,-0.3387,0.17664,0.33784,0.27512,-0.61442,-0.30147,-0.43203,-0.016319,0.18412,0.15746,-0.11888,-0.44016,0.32539,-0.13246,0.65709,-0.85392,0.70693,0.61526,-0.16617,0.40548,-0.66167,0.89723,0.4943,-0.47052,0.50306,-0.5435,-0.7014,0.16354,0.18498,0.27305
direktør,da,executive,F,w1,t2,-0.77138,-0.19186,-1.0166,-0.94657,-0.67024,-0.93456,0.14844,-0.055542,-0.10755,-0.44378,0.80128,-0.50139,0.29111,-0.043585,-0.04433,0.23286,0.14113,-0.46471,-0.14256,0.26481,0.29039,0.43327,0.62233,-0.19475,-0.22696,-0.30263,-0.12356,-0.59975,-0.055411,-0.58343,-0.11142,0.60107,0.27138,-0.15714,0.61713,-1.037,0.061481,-0.38539,0.32409,0.049715,-0.18038,0.67561,-0.2897,-0.0016747,-0.097595,-0.091544,0.29255,-0.17121,-0.1276,0.45245,0.11279,-0.71993,0.060448,1.0826,-0.26266,-0.44804,-0.66746,-0.054631,0.61792,-0.37073,-0.12873,0.31553,-0.013001,-0.092377,-0.24491,0.58041,-0.078998,-0.29486,0.15563,-0.66656,0.18805,-0.38182,-0.17094,-0.011855,-0.51563,0.55951,-0.79318,0.80635,-0.30709,-0.37463,0.026394,-0.22723,-0.20655,-0.37235,0.71931,0.43536,0.13978,-0.13044,-1.0275,0.14055,-0.55303,0.3,0.45896,0.24115,-0.24037,0.33206,0.80999,0.50991,-0.61698,1.1611,0.73007,-0.65036,0.48542,0.63934,0.49225,0.36061,-0.35983,1.0795,-0.37789,0.76296,0.26395,0.44385,0.31333,-0.48299,0.13676,0.072399,0.26064,-0.40962,-0.2989,0.03637,0.65788,0.51117,0.07729,-0.3684,0.20689,0.53443,-0.023458,-0.38764,0.6993,0.56698,-0.6427,0.013161,0.33835,0.47239,0.20556,0.77861,0.25582,-0.14796,0.75082,-0.27939,-0.26725,-0.27935,0.53856,-0.092757,0.87252,-0.6742,0.15666,0.11112,-0.19413,-0.42095,-0.19229,-0.24048,0.42984,-0.66959,0.175,-0.68243,0.16535,0.59093,-0.1274,-0.36805,0.48692,-0.36094,-0.17221,-0.54836,-0.72655,-0.36891,-0.13388,-0.38055,0.17588,-0.49957,-0.3387,0.17664,0.33784,0.27512,-0.61442,-0.30147,-0.43203,-0.016319,0.18412,0.15746,-0.11888,-0.44016,0.32539,-0.13246,0.65709,-0.85392,0.70693,0.61526,-0.16617,0.40548,-0.66167,0.89723,0.4943,-0.47052,0.50306,-0.5435,-0.7014,0.16354,0.18498,0.27305
