translation,language_code,word,gender,word_id,translation_id,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201
가족,ko,family,N,w1,t1,0.18783,-1.2303,1.1445,-1.4712,0.092901,-0.87679,0.52363,0.41889,-1.1571,-0.34288,-0.44644,0.49595,0.38786,-0.38567,1.1899,-0.96699,0.165,-0.63997,0.84577,-0.21024,0.39252,-1.1283,0.91027,0.071437,-0.21982,0.18937,-0.91582,0.28286,0.71528,0.50502,-0.10947,-0.28989,0.99673,-0.49102,0.67339,0.29773,-0.36375999999999997,-0.66329,-0.44027,-0.22781,0.8267,0.53688,-0.19266,-0.055567,0.49584,-0.59607,1.6543,1.2908,-0.69422,-0.27886,-0.73026,1.274,-0.47981,-0.82481,0.18811,0.48105,-0.60579,1.0878,-0.18591,0.078642,0.55903,-0.021267,0.057057,-0.92158,0.67825,-1.0262,-0.3556,-0.045585,-0.28453,0.33886,-0.20362,0.82579,0.090332,-0.35957,-0.15478,0.28978,-0.67933,-0.61758,-1.2835,0.19174,-0.33291,-0.30312,0.33656,0.0641,-0.78266,-0.71958,0.18047,0.54695,0.63447,0.092943,-0.26827,0.74054,0.51101,-1.3716,1.3619,-0.31746,0.10939,-0.091109,-1.0547,-0.5846,0.58011,1.7531,-0.54163,0.79654,0.17389,0.66705,0.4586,-0.50183,-1.6682,0.40911,0.27908,0.83528,0.081943,-0.058063,0.43751,0.2309,1.6438,-1.0549,-0.91545,0.36545,0.091358,-0.36673,-0.38482,0.15824,-0.43897,0.36993,0.28588,-0.22814,0.30501,-0.44591,0.13075,0.85427,0.53104,0.2218,-0.25386,-0.49175,0.50983,0.36296,-0.010488,0.84534,-0.60891,1.1704,0.048917,-0.2086,0.35364,-1.1459,1.0531,0.16559,-0.18663,1.3324,9.0823e-4,-0.1734,0.68703,0.53987,0.53399,-0.2967,-0.18296,-0.19514,0.1346,-1.4377,0.55954,-0.5142,1.665,0.72484,-1.6653,0.49902,-0.31524,0.82518,-0.48011,1.6064,-1.1584,-0.11544,-0.82451,-0.32763,0.085486,-0.090554,-0.32682,-0.42426,0.25901,0.26803,0.36537,0.18768,0.74681,0.37659,0.4827,1.4655,0.89258,-0.047958,0.43129,1.3353,0.31082,0.068148,-0.0074105,-0.19776,0.21295,0.1994,-1.1838,0.52357,-0.74967,1.2612
것,ko,hers,N,w2,t1,0.40607,-0.22479,-0.042567,-0.47249,-0.87704,-0.21699,0.20621,-1.2038,-0.42671,-1.4359,-0.53165,-0.043053,0.48059,0.59623,0.80512,-1.6338,0.41471,-0.22193,-1.3078,-1.2353,-0.17271,-0.10489,-0.0034808,-0.86244,0.50436,-0.12196,0.022552,1.0592,-0.38558,0.47836,0.27997,0.28149,0.38435,-0.53564,0.42408,0.64791,-0.36912,-1.0901,-1.6436,0.85079,-0.23814,0.5562,0.093326,0.692,-0.51889,0.55626,-0.69882,-0.38507,0.31984,-0.34425,0.46784,-1.0953,1.3846,0.48445,-1.2375,-0.23418,-0.86937,0.7783,-0.15077,1.7305,-0.80095,-0.051344,0.10493,-0.64902,0.040584,-0.24871,0.55889,-1.5647,0.74843,-0.51486,-0.62844,-0.1027,-0.41001,-0.56424,-0.044239,-0.51228,-0.52852,-0.022057,0.038205,0.021983,-1.7769,1.0694,-0.88535,-1.0883,-0.75538,0.67074,0.59022,0.063839,0.67681,-0.63625,0.89552,-0.0012921,0.3477,-0.27405,0.13797,-0.085267,0.28874,-0.35541,0.86935,0.9114,0.49218,0.6465,0.066416,0.048082,-0.11515,1.1198,0.26156,1.2395,0.82483,0.17532,0.1002,0.90281,-0.17952,-0.35513,0.35578,0.14713,-0.018959,0.49913,0.46772,0.054088,-0.68272,-0.34012,-0.90688,0.21193,0.61807,0.56507,0.88229,0.90977,-0.5796,0.4501,-0.36439,-0.89088,0.91028,0.50609,0.20141,-0.88928,0.41541,1.1104,-0.78571,0.041627,0.67493,-0.75171,-0.1847,0.4888,1.5414,-0.19335,-0.022268,0.31288,-0.52356,0.35008,-0.46817,0.17545,-0.27716,-0.023285,0.41809,0.47178,-0.42805,-0.14402,-0.26416,0.24957,0.11358,-0.1959,-0.44767,-0.32601,1.0243,-0.76225,-0.24088,0.69138,-0.39652,0.89864,-0.29406,1.7086,0.46751,-0.42592,-0.51156,1.5527,0.06155,-0.52214,0.2549,0.046956,-0.17742,0.48276,0.94851,-0.90108,0.16321,0.43468,-0.28405,-0.86825,-1.2833,1.1726,-0.79739,1.3703,-0.42392,0.21868,0.25408,0.85291,-0.054792,0.49713,0.10343,-0.47773
결혼,ko,wedding,N,w1,t1,0.117,0.41056,0.57428,-0.72365,0.16443,0.87111,0.028719,-0.73376,-0.68871,-0.23502,1.3636,-0.048658,0.26972,-0.82567,0.23379,-0.22007,0.1879,-1.3462,-0.6484,-0.30816,0.84842,-0.98527,1.6016,0.06451,-1.1963,0.075948,0.023441,0.41263,-1.5783,-0.22063,0.93982,-0.25751,0.66014,0.38935,-1.4981,0.97924,0.5702,-0.22351,-0.30673,1.2346,0.36195,-0.055177,-0.35804,0.92325,-0.55285,0.24322,2.0126,0.84442,0.1497,-0.67032,0.17423,0.61603,0.50335,0.35302,0.71947,1.3495,0.56323,1.1589,0.089998,0.046066,0.55913,-0.74762,-0.36172,0.0091287,0.18838,0.42438,0.31598,-0.96085,0.013129,-0.31847,-0.30489,-0.27583,0.1077,1.1389,-0.25538,0.14924,-0.0061829,0.079483,-0.87958,-0.95586,-0.70134,0.92363,-0.83454,0.49536,-0.45666,-0.31506,0.37906,0.69613,-0.31815,-0.31853,0.65306,0.22255,0.29438,-0.97653,0.027646,-0.4094,-0.91585,0.27948,-0.36313,-0.056971,-0.46329,0.81855,0.38077,0.16934,0.26011,0.22127,0.37755,1.0784,-1.0554,-1.0492,0.75633,1.5019,0.39164,-0.50899,0.11036,1.2099,1.0469,0.98677,-0.38162,0.14785,-0.0038258,1.422,-1.6576,0.96268,0.35541,0.026925,0.53164,-0.44606,0.27608,0.45213,-0.27418,-0.70289,0.52227,-0.086164,0.99987,-0.081417,-0.19527,0.36491,-0.0631,0.31218,0.57213,-0.13931,0.25973,1.043,0.70816,-0.61426,-0.58912,-0.75439,0.087485,0.29042,0.11233,-0.25599,-0.092256,-0.74697,1.1151,0.22007,-0.22752,-1.3176,0.69454,-0.27114,0.038808,-0.74372,0.15495,-0.75503,-0.085112,0.73387,0.49766,0.16574,0.03979,0.24711,0.12692,-0.73593,-0.2166,0.96275,-0.54859,-0.19318,-0.39034,-0.036638,0.35229,-1.0984,-0.01081,0.36286,0.91406,1.3155,-0.27163,0.69283,-0.34658,-0.18926,0.06372,-0.1576,-0.79942,-0.042289,0.51745,0.038426,0.49389,-0.0093053,-0.87002,-0.2742,0.18636,2.2172
결혼,ko,marriage,N,w1,t1,0.117,0.41056,0.57428,-0.72365,0.16443,0.87111,0.028719,-0.73376,-0.68871,-0.23502,1.3636,-0.048658,0.26972,-0.82567,0.23379,-0.22007,0.1879,-1.3462,-0.6484,-0.30816,0.84842,-0.98527,1.6016,0.06451,-1.1963,0.075948,0.023441,0.41263,-1.5783,-0.22063,0.93982,-0.25751,0.66014,0.38935,-1.4981,0.97924,0.5702,-0.22351,-0.30673,1.2346,0.36195,-0.055177,-0.35804,0.92325,-0.55285,0.24322,2.0126,0.84442,0.1497,-0.67032,0.17423,0.61603,0.50335,0.35302,0.71947,1.3495,0.56323,1.1589,0.089998,0.046066,0.55913,-0.74762,-0.36172,0.0091287,0.18838,0.42438,0.31598,-0.96085,0.013129,-0.31847,-0.30489,-0.27583,0.1077,1.1389,-0.25538,0.14924,-0.0061829,0.079483,-0.87958,-0.95586,-0.70134,0.92363,-0.83454,0.49536,-0.45666,-0.31506,0.37906,0.69613,-0.31815,-0.31853,0.65306,0.22255,0.29438,-0.97653,0.027646,-0.4094,-0.91585,0.27948,-0.36313,-0.056971,-0.46329,0.81855,0.38077,0.16934,0.26011,0.22127,0.37755,1.0784,-1.0554,-1.0492,0.75633,1.5019,0.39164,-0.50899,0.11036,1.2099,1.0469,0.98677,-0.38162,0.14785,-0.0038258,1.422,-1.6576,0.96268,0.35541,0.026925,0.53164,-0.44606,0.27608,0.45213,-0.27418,-0.70289,0.52227,-0.086164,0.99987,-0.081417,-0.19527,0.36491,-0.0631,0.31218,0.57213,-0.13931,0.25973,1.043,0.70816,-0.61426,-0.58912,-0.75439,0.087485,0.29042,0.11233,-0.25599,-0.092256,-0.74697,1.1151,0.22007,-0.22752,-1.3176,0.69454,-0.27114,0.038808,-0.74372,0.15495,-0.75503,-0.085112,0.73387,0.49766,0.16574,0.03979,0.24711,0.12692,-0.73593,-0.2166,0.96275,-0.54859,-0.19318,-0.39034,-0.036638,0.35229,-1.0984,-0.01081,0.36286,0.91406,1.3155,-0.27163,0.69283,-0.34658,-0.18926,0.06372,-0.1576,-0.79942,-0.042289,0.51745,0.038426,0.49389,-0.0093053,-0.87002,-0.2742,0.18636,2.2172
결혼식,ko,wedding,N,w1,t2,0.57222,0.078298,-0.13044,-0.27542,0.98215,1.0466,-0.54487,-0.41966,-0.62418,-1.2409,1.0669,-1.4059,0.013731,0.29028,0.85501,-0.048209,0.37061,-1.0056,0.020641,-0.25033,0.96435,0.36002,0.79274,0.72334,0.071926,-0.15156,-0.46575,0.26272,-0.26316,-0.065592,0.58299,0.19194,1.0614,-0.0012832,-0.50107,-0.014992,0.71736,-0.31105,0.18355,0.98379,0.40112,0.035274,-0.29188,1.1137,0.11287,0.27939,1.0818,0.17869,-0.8438,-0.14238,0.78321,0.50769,0.75138,0.17672,2.2012,1.2345,1.035,1.7559,1.0987,0.21086,-0.19933,-0.75162,0.0024528,0.36239,-0.077994,-0.085161,0.0031275,-0.10401,0.3871,-0.7199,-0.24865,-0.78076,-0.4264,-0.21267,-0.040996,-0.39659,0.1743,0.10112,-0.66553,-0.050412,-0.39282,0.87792,-1.5467,-0.49827,-1.4372,-0.35265,0.63163,0.40986,0.26225,-0.51196,0.32179,0.6871,-0.3402,-0.062327,0.22568,0.3297,-0.72808,0.068156,-0.17108,0.28085,0.29404,0.38437,-0.042983,0.49063,0.23631,-0.21755,0.35679,0.50227,-0.17849,-1.4094,0.46632,1.0394,0.14138,0.18281,-0.022625,0.48861,0.70892,0.84399,-0.026794,0.069401,0.11485,1.6066,-1.0383,1.7119,-0.007469,0.21563,0.77372,0.56715,0.74847,0.37962,-1.0596,-0.12612,0.31942,0.054893,0.27211,-1.112,-0.26021,0.25459,-0.72912,1.1827,0.86885,-0.29701,-0.65642,0.78702,-0.4493,0.41173,-0.38472,0.46416,0.098214,0.039558,-0.27906,-0.48305,0.0053452,-0.90201,0.73942,-0.42172,-0.94306,-1.4815,0.0045404,-0.34927,-0.16763,-1.1537,-0.057436,-0.55169,-0.072716,0.090275,0.93219,0.24128,0.16934,-0.34968,-0.48032,-0.25229,0.49384,0.11177,-0.22268,0.74122,-0.29924,0.053625,0.31437,-1.4703,-0.32871,-0.2141,0.22222,0.46083,-0.23206,0.15325,0.10244,0.5843,0.3402,0.94299,-1.2299,-0.42749,0.49173,0.86603,0.23167,0.24093,0.12858,-0.28041,-0.13902,0.89619
경영,ko,business,N,w1,t1,0.080206,-1.1762,-0.25296,-0.63504,0.66888,-1.2935,0.70566,0.39096,0.20458,0.044438,-0.19858,0.77911,0.25674,-1.3551,-1.0352,-0.66637,1.9489,-1.2413,-0.51472,-1.0859,-0.23075,0.31963,0.39781,0.78033,-0.3216,0.22687,-0.020873,0.12526,0.16917,0.84072,-1.3569,0.10988,-0.50993,-0.61348,0.056701,0.54136,-0.88187,-0.42356,1.2415,0.74921,-0.25605,0.23299,-1.0282,0.03382,0.15826,-0.13661,1.4611,-0.50854,-0.22062,0.29436,0.33983,0.51469,-0.016651,-0.027126,-0.022392,1.1663,-0.034999,0.10652,-0.55637,-0.021802,1.0376,-0.26204,-0.76763,0.67623,0.075926,-0.37346,-0.25234,-1.0179,0.90427,-0.062213,-1.5784,-0.5407,-0.046721,1.0615,0.25506,-0.05475,-0.16708,1.725,0.83919,0.69888,1.5383,1.2977,-0.15766,-0.49191,-1.4548,0.61314,0.29434,-0.88616,-0.48574,-0.66046,-0.3941,-0.50666,-0.061466,-0.85577,0.31674,-0.44639,0.64674,0.24155,-0.98388,-0.64331,-0.8395,1.1586,-0.39028,0.32742,-0.1503,0.49939,-0.19175,0.40021,-0.98205,-0.51201,0.9117,1.4764,0.34402,-0.82991,0.26655,0.62307,0.23427,-0.18895,0.87571,0.59666,-0.63187,0.69864,-0.34237,0.90533,0.018189,0.26257,1.0676,-0.2144,1.3034,0.42117,-0.40641,-0.37367,0.85728,-0.62941,-0.29469,-0.78037,0.99267,0.6718,-0.49984,0.74805,0.34137,0.35079,-0.62481,-0.88168,1.1758,-0.0035653,-0.48838,1.0523,-0.31948,1.1423,-0.97767,0.10282,-2.146,-0.86969,-0.10717,0.34978,0.23727,-0.058593,-0.10263,-1.0828,0.67312,0.35619,0.87126,-0.13701,0.18837,0.60716,-0.43952,0.82235,-0.24735,1.1496,0.43619,0.36148,0.85743,-0.62882,-0.078066,-0.64713,0.31201,0.078255,-0.027747,0.70988,0.098661,-0.71784,1.1127,0.14676,1.036,0.12295,-1.4503,1.3451,-0.41027,1.0233,-1.4533,0.2201,-1.0299,-0.40037,-0.35823,-1.0675,0.31749,0.57945,-0.0067721,-0.44213
경영,ko,management,N,w1,t2,0.080206,-1.1762,-0.25296,-0.63504,0.66888,-1.2935,0.70566,0.39096,0.20458,0.044438,-0.19858,0.77911,0.25674,-1.3551,-1.0352,-0.66637,1.9489,-1.2413,-0.51472,-1.0859,-0.23075,0.31963,0.39781,0.78033,-0.3216,0.22687,-0.020873,0.12526,0.16917,0.84072,-1.3569,0.10988,-0.50993,-0.61348,0.056701,0.54136,-0.88187,-0.42356,1.2415,0.74921,-0.25605,0.23299,-1.0282,0.03382,0.15826,-0.13661,1.4611,-0.50854,-0.22062,0.29436,0.33983,0.51469,-0.016651,-0.027126,-0.022392,1.1663,-0.034999,0.10652,-0.55637,-0.021802,1.0376,-0.26204,-0.76763,0.67623,0.075926,-0.37346,-0.25234,-1.0179,0.90427,-0.062213,-1.5784,-0.5407,-0.046721,1.0615,0.25506,-0.05475,-0.16708,1.725,0.83919,0.69888,1.5383,1.2977,-0.15766,-0.49191,-1.4548,0.61314,0.29434,-0.88616,-0.48574,-0.66046,-0.3941,-0.50666,-0.061466,-0.85577,0.31674,-0.44639,0.64674,0.24155,-0.98388,-0.64331,-0.8395,1.1586,-0.39028,0.32742,-0.1503,0.49939,-0.19175,0.40021,-0.98205,-0.51201,0.9117,1.4764,0.34402,-0.82991,0.26655,0.62307,0.23427,-0.18895,0.87571,0.59666,-0.63187,0.69864,-0.34237,0.90533,0.018189,0.26257,1.0676,-0.2144,1.3034,0.42117,-0.40641,-0.37367,0.85728,-0.62941,-0.29469,-0.78037,0.99267,0.6718,-0.49984,0.74805,0.34137,0.35079,-0.62481,-0.88168,1.1758,-0.0035653,-0.48838,1.0523,-0.31948,1.1423,-0.97767,0.10282,-2.146,-0.86969,-0.10717,0.34978,0.23727,-0.058593,-0.10263,-1.0828,0.67312,0.35619,0.87126,-0.13701,0.18837,0.60716,-0.43952,0.82235,-0.24735,1.1496,0.43619,0.36148,0.85743,-0.62882,-0.078066,-0.64713,0.31201,0.078255,-0.027747,0.70988,0.098661,-0.71784,1.1127,0.14676,1.036,0.12295,-1.4503,1.3451,-0.41027,1.0233,-1.4533,0.2201,-1.0299,-0.40037,-0.35823,-1.0675,0.31749,0.57945,-0.0067721,-0.44213
경영진,ko,executive,N,w1,t1,0.35981,0.15016,0.51125,-0.11402,1.349,-0.70171,0.069127,0.30419,-0.5308,-0.31509,-0.487,0.81283,-0.35649,-0.559,0.085587,-0.64692,0.8482,-0.87738,-0.1472,-0.44728,0.26312,0.4433,0.33446,0.54208,-0.83653,0.050425,0.23259,0.040787,0.073986,0.94804,-1.3941,-0.087989,-0.070885,0.23186,0.029532,0.80392,-0.25255,-0.67899,0.19267,-0.17566,0.76436,0.24534,-0.8497,-0.19449,-0.025166,-0.53329,1.3439,-0.15441,-0.34822,-0.53192,1.2598,0.29112,-0.086174,-0.49118,0.62764,1.5823,0.38131,0.023747,-0.57285,0.89913,0.66839,0.049935,-0.1587,0.34909,-0.092258,-0.46671,-0.62815,-1.7943,0.64828,-0.32727,-0.85072,-0.0087354,-0.54554,0.25095,0.11803,-0.01757,-0.72479,0.15872,0.55001,0.63762,1.2802,1.2233,-1.1245,-0.20824,-1.3299,-0.31907,0.43856,-0.85445,-0.34482,-0.88979,0.077869,0.11845,-0.79945,-0.38214,-0.0053311,-0.62638,1.1679,0.17223,-0.62377,-0.026299,0.067162,0.69634,0.026661,-0.19129,-0.26436,0.83111,0.78031,1.3068,0.20698,-0.29143,0.1778,1.1267,0.21422,0.55155,0.077404,0.25046,0.34998,-0.58402,-0.6075,-0.18037,-1.4639,0.22894,0.12558,1.1807,-0.36185,0.087658,0.49989,0.27235,0.47866,-0.92166,-0.58674,-0.61314,0.53207,0.51637,-0.21855,-0.68782,0.83377,-0.62213,-0.070467,1.058,0.44616,0.8657,-0.6422,0.095204,0.55962,-0.29205,-0.42907,0.64783,-0.47194,0.71399,-0.34245,-0.65492,-1.4522,-0.59367,-0.27428,0.43412,-0.47293,-0.39216,-0.45598,0.22583,0.9238,0.42238,0.79886,-0.24315,1.1312,0.21521,-0.79825,-0.25846,-0.7629,0.20245,-0.18943,0.12274,0.82219,-0.23203,0.72303,0.11788,-0.033933,-0.28975,-0.32496,0.52375,-0.50678,-0.56201,0.96738,0.5594,0.43983,-0.33511,-0.87982,1.12,0.24211,1.3104,-1.5832,0.1952,-0.41972,-0.60176,0.15875,-0.83691,0.82596,0.31397,-0.5213,-0.021332
관리,ko,management,N,w1,t1,0.28468,-0.75254,0.68801,0.57552,0.38749,-0.96918,0.33927,1.066,-0.26771,-0.67656,-0.66839,1.1976,1.6932,0.3019,-0.092934,-1.3455,0.025788,-0.9805,-0.0568,-0.054814,0.78439,0.62491,-0.29853,1.5149,-0.61003,1.0415,-0.68431,-0.21003,0.69076,0.92521,0.17556,0.67317,0.54344,-0.69669,0.38826,-0.035206,0.45039,-0.48031,-0.064134,-0.37522,-1.4407,-0.41468,-1.7225,-0.58365,0.80096,0.10368,0.48963,-0.434,-0.024379,0.15954,1.0203,0.78677,-0.77002,-0.43844,0.38974,2.0986,-0.43493,0.1926,-0.30298,-0.94112,-0.81951,1.0312,-0.4584,1.0635,1.0225,0.27398,0.044901,-0.50531,1.5676,0.045714,-0.76582,-0.36116,-1.4967,0.21728,-0.20849,0.2887,-0.25817,0.75615,-1.5119,0.53889,-0.28307,1.1579,-0.69426,-0.78003,-1.1869,-0.28848,0.8371,-0.20653,0.024979,-1.8847,-0.35728,0.22712,1.2077,0.58271,-0.18248,0.36739,0.42409,-0.38569,-0.52679,-0.73544,0.88209,1.6518,-0.18722,0.27413,-0.04302,0.25408,-0.85326,0.82143,-0.14903,0.20269,0.83208,0.82455,-0.05709,-0.2636,2.3744,1.0188,-0.63381,-0.51263,1.1776,0.55603,0.069548,0.15815,0.72311,-0.82326,-0.072727,-1.0288,1.3426,-0.12855,-0.30721,0.13197,-0.95435,-0.32976,-0.45772,-0.23328,0.42523,-0.52687,0.64773,-0.48346,-0.045995,1.0505,1.0963,0.26961,0.60609,-0.25886,0.70396,-0.13582,0.11787,1.2956,-0.22229,0.39464,-0.34212,1.4915,-1.2215,0.17834,0.60749,1.491,-0.92361,0.54501,-0.76812,0.25195,0.18196,0.63558,1.0153,-0.76179,0.22208,-0.070991,-0.56592,0.34961,0.19343,0.83656,0.27515,0.95719,0.43827,0.024519,-0.1607,-0.017093,-1.0765,-0.16234,0.64186,0.59591,0.86467,0.37274,0.25995,0.94736,0.83615,-0.067296,-1.0638,-0.22049,-0.15181,0.34014,-0.75345,-0.57191,0.97039,-0.0088864,-0.59346,0.40937,-0.50001,1.0108,-0.46639,0.086554
그가,ko,he,N,w1,t1,0.26724,0.032944,0.0058313,-0.76656,0.6563,-0.38555,-1.2752,0.34047,-0.59237,-1.5567,-0.2705,0.10126,-0.01451,-0.46396,0.29287,-0.098147,-0.91727,-0.17565,-0.11518,-0.57716,0.34657,-0.20185,-0.2212,0.36911,0.69982,-0.64443,-1.186,0.11904000000000001,0.51505,0.78292,0.13834,0.47082,0.56372,-0.6165,-0.58117,0.45814,0.13429,-0.64624,-0.070207,-0.44824,0.69214,-0.61003,0.56105,0.3074,-0.034028,-0.63983,0.69177,0.32484,-0.56375,-0.52963,1.3695,-0.2123,-1.2462,-0.51869,1.5064,-0.33527,-0.14516,-0.096982,1.2972,0.57155,-0.53624,0.43378,1.5667,0.22266,-0.37042,-1.3224,-0.076748,0.70598,0.042639,-0.72318,-0.77097,-0.41624,0.33538,0.1792,-0.27326,-0.086526,0.3311,-0.017912,-0.58582,-0.20915,-0.03248,0.93125,-0.47168,-1.1385,-0.64447,-0.26027,0.45394,0.49156,0.92302,-0.33427,0.45637,-0.89368,-0.45796,-0.39364,0.99545,-0.82528,0.046292,0.28702,-0.50972,-0.0084118,0.16714,0.044077,-0.72936,-1.4783,-0.17269,0.26127,-0.30919,1.1407,-0.74526,0.4354,0.81228,0.80627,0.36303,0.30223,-0.86025,0.20931,0.10832,-0.41829,-0.62772,0.21331,-1.1038,-0.83776,0.40284,1.2588,-0.078047,0.96754,1.0516,-1.3631,-0.32621,-0.23055,0.33936,0.63957,0.20113,0.074607,-0.004041,-1.3005,0.91869,0.19449,-0.32146,-0.75221,-0.1877,-0.57119,-1.2722,0.48225,1.6499,-1.1079,-0.34148,0.013814,0.033005,-0.34649,-0.15765,0.81371,-0.42389,0.66955,0.44276,-1.0561,0.86754,-0.80558,0.42955,-0.63778,-1.134,-1.3981,0.1024,0.87971,-0.2937,-0.077238,0.62609,0.74478,-0.51901,0.71765,-0.74223,0.4677,-1.2634,0.14314,-0.024708,0.40622,-0.45953,0.23714,0.86595,-1.2361,0.1085,-0.41193,0.47188,0.82976,0.94329,1.2236,-0.62266,0.38002,-0.0084874,0.15162,0.9215,0.077631,-0.82522,-0.39836,-0.19693,-0.23024,0.11611,0.48659,-0.49512,-0.15646
