word,female_target,male_target,male_score,model
addition,0.11635750045656967,0.1063413209022791,-0.010016179554290572,trans_f_europarl_en_20ep.txt.vec
address,0.144847337990894,0.11785539597136815,-0.026991942019525844,trans_f_europarl_en_20ep.txt.vec
adequate,0.0833240131551359,0.053387244872522985,-0.02993676828261292,trans_f_europarl_en_20ep.txt.vec
adjective,0.09408834852133535,0.08819484574155688,-0.005893502779778473,trans_f_europarl_en_20ep.txt.vec
adjust,0.05288373723505415,0.06038903213018451,0.007505294895130361,trans_f_europarl_en_20ep.txt.vec
admire,0.21769676162267543,0.2428412248912939,0.025144463268618467,trans_f_europarl_en_20ep.txt.vec
admired,0.20951885179316507,0.2549896445718429,0.045470792778677854,trans_f_europarl_en_20ep.txt.vec
adopt,0.09244626981009778,0.07195938020332501,-0.020486889606772765,trans_f_europarl_en_20ep.txt.vec
adult,0.14983083856207707,0.16697582172525943,0.01714498316318236,trans_f_europarl_en_20ep.txt.vec
adultery,0.2677611918300929,0.22073334843220538,-0.047027843397887514,trans_f_europarl_en_20ep.txt.vec
adults,0.15227942033512326,0.15567368912705185,0.003394268791928584,trans_f_europarl_en_20ep.txt.vec
advanced,0.061107183473538516,0.0451112257295759,-0.01599595774396262,trans_f_europarl_en_20ep.txt.vec
advantage,0.08233619031994235,0.09250224643018524,0.010166056110242891,trans_f_europarl_en_20ep.txt.vec
adventure,0.11977883066242316,0.14336689825162544,0.023588067589202275,trans_f_europarl_en_20ep.txt.vec
adverse,0.06325845875470808,0.07681549279708545,0.013557034042377375,trans_f_europarl_en_20ep.txt.vec
adversity,0.14973369762983035,0.15293966917930948,0.0032059715494791308,trans_f_europarl_en_20ep.txt.vec
advice,0.12462127890862976,0.12000178267225502,-0.00461949623637474,trans_f_europarl_en_20ep.txt.vec
advise,0.09813056934798614,0.11748066092283352,0.019350091574847378,trans_f_europarl_en_20ep.txt.vec
advisor,0.14699824499820105,0.2041099838346415,0.05711173883644044,trans_f_europarl_en_20ep.txt.vec
advisors,0.11553352290148845,0.12353524621778361,0.008001723316295159,trans_f_europarl_en_20ep.txt.vec
aeroplane,0.19730455947659806,0.14869006112772418,-0.04861449834887388,trans_f_europarl_en_20ep.txt.vec
afar,0.18539845333627913,0.16620137331635926,-0.019197080019919877,trans_f_europarl_en_20ep.txt.vec
affair,0.1495030096551983,0.1910259261608758,0.04152291650567749,trans_f_europarl_en_20ep.txt.vec
affect,0.03990061524128487,0.030960435393859953,-0.008940179847424914,trans_f_europarl_en_20ep.txt.vec
affection,0.2494970269488444,0.2699010975051558,0.020404070556311382,trans_f_europarl_en_20ep.txt.vec
affectionate,0.20563192261961932,0.21505573961579666,0.009423816996177337,trans_f_europarl_en_20ep.txt.vec
afford,0.06369530662131453,0.08884332222170754,0.02514801560039301,trans_f_europarl_en_20ep.txt.vec
affordable,0.024956863169538344,0.05766842200344523,0.03271155883390688,trans_f_europarl_en_20ep.txt.vec
afraid,0.14618410150151592,0.16063062932216807,0.014446527820652144,trans_f_europarl_en_20ep.txt.vec
after,0.1867823396535887,0.18953261219738118,0.0027502725437924813,trans_f_europarl_en_20ep.txt.vec
age,0.12628746748540118,0.12783245382903283,0.001544986343631649,trans_f_europarl_en_20ep.txt.vec
aged,0.2063075390074675,0.1873298326549075,-0.01897770635256002,trans_f_europarl_en_20ep.txt.vec
agent,0.13056375495538342,0.18445071234359095,0.053886957388207535,trans_f_europarl_en_20ep.txt.vec
aggression,0.12483439999073656,0.14192275309722419,0.017088353106487625,trans_f_europarl_en_20ep.txt.vec
aggressive,0.0870495935319842,0.12069412969178846,0.033644536159804256,trans_f_europarl_en_20ep.txt.vec
agile,0.11758374304734845,0.09855410771960944,-0.019029635327739006,trans_f_europarl_en_20ep.txt.vec
agility,0.06005454583098574,0.08771471693883537,0.02766017110784963,trans_f_europarl_en_20ep.txt.vec
agony,0.16961544125730219,0.16364533650614366,-0.005970104751158528,trans_f_europarl_en_20ep.txt.vec
agree,0.14548488710793797,0.14728394310595747,0.0017990559980194942,trans_f_europarl_en_20ep.txt.vec
agreement,0.12086182339718861,0.09850474708605245,-0.022357076311136162,trans_f_europarl_en_20ep.txt.vec
aid,0.07738758632335442,0.05902691910158787,-0.018360667221766554,trans_f_europarl_en_20ep.txt.vec
aim,0.06305107647475632,0.059759977370676176,-0.003291099104080139,trans_f_europarl_en_20ep.txt.vec
air,0.10459086302241635,0.07903332071474571,-0.02555754230767064,trans_f_europarl_en_20ep.txt.vec
airport,0.12833572009682243,0.1388159426531957,0.010480222556373264,trans_f_europarl_en_20ep.txt.vec
alcohol,0.08166106384260494,0.10944890492569073,0.027787841083085796,trans_f_europarl_en_20ep.txt.vec
alcoholic,0.11617111585470845,0.13821081823206835,0.0220397023773599,trans_f_europarl_en_20ep.txt.vec
alert,0.15443771597924985,0.10149427217906241,-0.05294344380018744,trans_f_europarl_en_20ep.txt.vec
alien,0.0666468364679155,0.08447468144619193,0.017827844978276428,trans_f_europarl_en_20ep.txt.vec
alive,0.1564448967202069,0.20280999312159256,0.04636509640138567,trans_f_europarl_en_20ep.txt.vec
all,0.14565759714315257,0.13679181531226295,-0.008865781830889624,trans_f_europarl_en_20ep.txt.vec
allergy,0.1928843701707342,0.15658834107958133,-0.03629602909115287,trans_f_europarl_en_20ep.txt.vec
alley,0.09271792530819176,0.19056940970178368,0.09785148439359193,trans_f_europarl_en_20ep.txt.vec
allow,0.061282862199164165,0.09046609234899144,0.02918323014982728,trans_f_europarl_en_20ep.txt.vec
allowed,0.10526266413343635,0.15812777710634998,0.05286511297291363,trans_f_europarl_en_20ep.txt.vec
alone,0.11902907071583323,0.13894678663506654,0.019917715919233317,trans_f_europarl_en_20ep.txt.vec
aloof,0.1053484217730359,0.10024226722639262,-0.005106154546643274,trans_f_europarl_en_20ep.txt.vec
aloud,0.19367334744046563,0.2137484734387604,0.02007512599829478,trans_f_europarl_en_20ep.txt.vec
altar,0.07329820498692638,0.12753958511603064,0.05424138012910426,trans_f_europarl_en_20ep.txt.vec
alter,0.0866343091967284,0.05177159203254442,-0.03486271716418399,trans_f_europarl_en_20ep.txt.vec
altitude,0.11257873905365091,0.08828659067926986,-0.024292148374381053,trans_f_europarl_en_20ep.txt.vec
amateur,0.11349947773072153,0.12637903993513377,0.012879562204412248,trans_f_europarl_en_20ep.txt.vec
amaze,0.11710856345185178,0.13813877275987882,0.021030209308027042,trans_f_europarl_en_20ep.txt.vec
amazing,0.07193645702699569,0.14059907996157356,0.06866262293457787,trans_f_europarl_en_20ep.txt.vec
ambassador,0.20028460354444755,0.25070994643108274,0.050425342886635194,trans_f_europarl_en_20ep.txt.vec
amber,0.11840867510277298,0.08138171254502355,-0.03702696255774943,trans_f_europarl_en_20ep.txt.vec
ambition,0.12634041869845333,0.11946333859196569,-0.006877080106487646,trans_f_europarl_en_20ep.txt.vec
ambulance,0.2412603220302815,0.2408265319899396,-4.3379004034188595e-4,trans_f_europarl_en_20ep.txt.vec
ammunition,0.1145184436412603,0.07885659376815898,-0.03566184987310132,trans_f_europarl_en_20ep.txt.vec
amount,0.1267164981753836,0.06251190480520027,-0.06420459337018333,trans_f_europarl_en_20ep.txt.vec
amplify,0.09116865299852048,0.07476553441972547,-0.016403118578795006,trans_f_europarl_en_20ep.txt.vec
amusement,0.2633493365085155,0.2325171358858304,-0.030832200622685102,trans_f_europarl_en_20ep.txt.vec
amusing,0.239017406498529,0.22867046682911155,-0.010346939669417465,trans_f_europarl_en_20ep.txt.vec
analogue,0.06673317152403195,0.1039287565944811,0.03719558507044915,trans_f_europarl_en_20ep.txt.vec
anchor,0.06623729116387704,0.08138268192197695,0.015145390758099911,trans_f_europarl_en_20ep.txt.vec
ancient,0.15581405208255614,0.1672754823500242,0.01146143026746807,trans_f_europarl_en_20ep.txt.vec
anecdote,0.21510866112986374,0.2315407073061228,0.01643204617625907,trans_f_europarl_en_20ep.txt.vec
angel,0.22582625737738624,0.23033111166938727,0.004504854292001037,trans_f_europarl_en_20ep.txt.vec
anger,0.16019952535837775,0.16464362877685962,0.004444103418481865,trans_f_europarl_en_20ep.txt.vec
angle,0.12875376682746292,0.10731697455345574,-0.021436792274007188,trans_f_europarl_en_20ep.txt.vec
angry,0.1371116379381655,0.16657592315414646,0.029464285215980962,trans_f_europarl_en_20ep.txt.vec
anguish,0.19243498796440445,0.18754447319359185,-0.004890514770812593,trans_f_europarl_en_20ep.txt.vec
animal,0.11891839835991665,0.08093185069380422,-0.037986547666112425,trans_f_europarl_en_20ep.txt.vec
animals,0.135873684304239,0.13977451669153756,0.003900832387298575,trans_f_europarl_en_20ep.txt.vec
animosity,0.13689262538120983,0.17795227403747518,0.04105964865626535,trans_f_europarl_en_20ep.txt.vec
annoy,0.09412389804622284,0.1397213731518627,0.045597475105639856,trans_f_europarl_en_20ep.txt.vec
annoyance,0.0911995809290465,0.15227092312939716,0.06107134220035067,trans_f_europarl_en_20ep.txt.vec
annoying,0.08105145957738201,0.09214258003471827,0.011091120457336262,trans_f_europarl_en_20ep.txt.vec
answer,0.13321147838050773,0.1882402450758433,0.055028766695335574,trans_f_europarl_en_20ep.txt.vec
anthem,0.1651348259380113,0.17135960803183406,0.006224782093822767,trans_f_europarl_en_20ep.txt.vec
anticipation,0.0836871386496535,0.058687070961360846,-0.02500006768829266,trans_f_europarl_en_20ep.txt.vec
anxiety,0.11229591425466763,0.08159471101312463,-0.030701203241543004,trans_f_europarl_en_20ep.txt.vec
anxious,0.09343571924276807,0.0953346938214239,0.0018989745786558293,trans_f_europarl_en_20ep.txt.vec
apathy,0.045343281667110394,0.08579634563239029,0.040453063965279895,trans_f_europarl_en_20ep.txt.vec
apologize,0.20275487558032754,0.1983472041097295,-0.004407671470598035,trans_f_europarl_en_20ep.txt.vec
apology,0.15404567894850368,0.18763460340116217,0.033588924452658486,trans_f_europarl_en_20ep.txt.vec
appalling,0.13603200967129808,0.11181053662317306,-0.024221473048125025,trans_f_europarl_en_20ep.txt.vec
appear,0.09701574204493847,0.11655057500011523,0.01953483295517676,trans_f_europarl_en_20ep.txt.vec
appearance,0.09960163111996052,0.14908403542120446,0.04948240430124394,trans_f_europarl_en_20ep.txt.vec
appeared,0.12466771670964966,0.13245902606654605,0.007791309356896398,trans_f_europarl_en_20ep.txt.vec
applause,0.18010016325130726,0.18602958940523764,0.005929426153930384,trans_f_europarl_en_20ep.txt.vec
apple,0.13853463028216856,0.12180812940948865,-0.016726500872679906,trans_f_europarl_en_20ep.txt.vec
appliance,0.10632542499408847,0.08495379629902824,-0.02137162869506022,trans_f_europarl_en_20ep.txt.vec
applied,0.0738939225857508,0.05977347847013206,-0.014120444115618733,trans_f_europarl_en_20ep.txt.vec
apply,0.08326593300193402,0.06203142525263831,-0.021234507749295715,trans_f_europarl_en_20ep.txt.vec
appoint,0.12176573400084235,0.13067999828798366,0.008914264287141302,trans_f_europarl_en_20ep.txt.vec
appointment,0.13850604303134054,0.14328550048226574,0.004779457450925201,trans_f_europarl_en_20ep.txt.vec
appreciate,0.12905935286827086,0.15458306111579276,0.025523708247521898,trans_f_europarl_en_20ep.txt.vec
approval,0.11680558893885422,0.0934142182439551,-0.02339137069489912,trans_f_europarl_en_20ep.txt.vec
approve,0.13038873014804156,0.10451535456796415,-0.025873375580077407,trans_f_europarl_en_20ep.txt.vec
aptitude,0.14193130464638257,0.08878032054427736,-0.05315098410210521,trans_f_europarl_en_20ep.txt.vec
arch,0.10098320996496338,0.1736603903266363,0.07267718036167292,trans_f_europarl_en_20ep.txt.vec
architect,0.1445194548367254,0.1370763143164886,-0.007443140520236813,trans_f_europarl_en_20ep.txt.vec
archive,0.09212120427701527,0.11589865642635674,0.023777452149341474,trans_f_europarl_en_20ep.txt.vec
argue,0.07363964220859509,0.09290951122782376,0.01926986901922867,trans_f_europarl_en_20ep.txt.vec
argument,0.11135704330492008,0.1273467715026313,0.015989728197711217,trans_f_europarl_en_20ep.txt.vec
arise,0.08579036655003361,0.08353604350187355,-0.002254323048160062,trans_f_europarl_en_20ep.txt.vec
aristocracy,0.0997635882272705,0.175073698640807,0.0753101104135365,trans_f_europarl_en_20ep.txt.vec
arm,0.09974844300097782,0.16502067322324457,0.06527223022226675,trans_f_europarl_en_20ep.txt.vec
armed,0.15792057986991914,0.15559191371183942,-0.002328666158079723,trans_f_europarl_en_20ep.txt.vec
armour,0.09736042165015786,0.11595959308452873,0.01859917143437087,trans_f_europarl_en_20ep.txt.vec
armoury,0.07956237755696004,0.06278454856001574,-0.0167778289969443,trans_f_europarl_en_20ep.txt.vec
arms,0.09508641415005685,0.09659847624431225,0.0015120620942554036,trans_f_europarl_en_20ep.txt.vec
army,0.16516879743353202,0.17076169352274137,0.005592896089209348,trans_f_europarl_en_20ep.txt.vec
arouse,0.11621510979831823,0.07268768159690389,-0.04352742820141434,trans_f_europarl_en_20ep.txt.vec
aroused,0.09325977014268277,0.09313002771210169,-1.297424305810868e-4,trans_f_europarl_en_20ep.txt.vec
array,0.05161499555873554,0.018694821067196558,-0.03292017449153899,trans_f_europarl_en_20ep.txt.vec
arrest,0.1546190822403666,0.14011293541272693,-0.014506146827639677,trans_f_europarl_en_20ep.txt.vec
arrested,0.22610117903054097,0.23935470653475996,0.013253527504218987,trans_f_europarl_en_20ep.txt.vec
arrive,0.1432320125087001,0.10991747990666816,-0.033314532602031946,trans_f_europarl_en_20ep.txt.vec
arrogant,0.09246605290324389,0.15686409918776617,0.06439804628452228,trans_f_europarl_en_20ep.txt.vec
arson,0.1444248378229528,0.17314143053297676,0.02871659271002397,trans_f_europarl_en_20ep.txt.vec
art,0.11822562969794741,0.09691515753689153,-0.021310472161055874,trans_f_europarl_en_20ep.txt.vec
artist,0.21963580169471045,0.2135651840485786,-0.006070617646131843,trans_f_europarl_en_20ep.txt.vec
arts,0.12399765513548619,0.06916791739436862,-0.054829737741117573,trans_f_europarl_en_20ep.txt.vec
ascent,0.19006725550099537,0.1791087691017481,-0.010958486399247264,trans_f_europarl_en_20ep.txt.vec
ashamed,0.18179760000420292,0.16423517574603075,-0.01756242425817217,trans_f_europarl_en_20ep.txt.vec
ashes,0.11189723206189044,0.151479527051319,0.03958229498942857,trans_f_europarl_en_20ep.txt.vec
aspect,0.11812598449835704,0.10103149515254617,-0.01709448934581087,trans_f_europarl_en_20ep.txt.vec
aspirin,0.17007085701578753,0.11981467616515744,-0.05025618085063009,trans_f_europarl_en_20ep.txt.vec
assassinate,0.20172289955731934,0.23266875875139892,0.030945859194079578,trans_f_europarl_en_20ep.txt.vec
assault,0.13850536252831244,0.12961908740002195,-0.008886275128290488,trans_f_europarl_en_20ep.txt.vec
assist,0.0967888014983601,0.0660699181914338,-0.030718883306926292,trans_f_europarl_en_20ep.txt.vec
assistant,0.25505541960150074,0.24822200931272814,-0.006833410288772601,trans_f_europarl_en_20ep.txt.vec
assuring,0.08872049202387743,0.14610766772798287,0.05738717570410544,trans_f_europarl_en_20ep.txt.vec
asthma,0.15524400880134678,0.1305052158794219,-0.02473879292192488,trans_f_europarl_en_20ep.txt.vec
astonished,0.15600249720801587,0.1754101928253034,0.01940769561728753,trans_f_europarl_en_20ep.txt.vec
astronaut,0.20313662668859772,0.24727354629261983,0.04413691960402211,trans_f_europarl_en_20ep.txt.vec
athletics,0.19319544617958576,0.16681617354363973,-0.026379272635946027,trans_f_europarl_en_20ep.txt.vec
atmosphere,0.126095299763211,0.15344534119952394,0.02735004143631295,trans_f_europarl_en_20ep.txt.vec
atom,0.18615545307324743,0.20985706583170127,0.02370161275845384,trans_f_europarl_en_20ep.txt.vec
atomic,0.07922891703368443,0.0828790849871887,0.0036501679535042714,trans_f_europarl_en_20ep.txt.vec
atrocious,0.1507624496185161,0.14410242565222914,-0.006660023966286954,trans_f_europarl_en_20ep.txt.vec
atrocity,0.18365974671924737,0.18865393931270974,0.004994192593462371,trans_f_europarl_en_20ep.txt.vec
attack,0.1544438369535595,0.16960904040652441,0.015165203452964904,trans_f_europarl_en_20ep.txt.vec
attacker,0.25208059158530965,0.26560845616845685,0.013527864583147198,trans_f_europarl_en_20ep.txt.vec
attempt,0.10956244305284187,0.07213652974643482,-0.037425913306407044,trans_f_europarl_en_20ep.txt.vec
attendant,0.06251400606397316,0.10691076995828137,0.04439676389430822,trans_f_europarl_en_20ep.txt.vec
attention,0.12289979481375352,0.09158334439293721,-0.03131645042081631,trans_f_europarl_en_20ep.txt.vec
attitude,0.092096635766423,0.16715350149098657,0.07505686572456356,trans_f_europarl_en_20ep.txt.vec
attract,0.08839281687944901,0.053012382644939855,-0.03538043423450916,trans_f_europarl_en_20ep.txt.vec
attraction,0.09767977733251156,0.07043321025488107,-0.027246567077630485,trans_f_europarl_en_20ep.txt.vec
attractive,0.12523517314157512,0.08011081373481307,-0.045124359406762043,trans_f_europarl_en_20ep.txt.vec
attribute,0.08742757809459087,0.10993088965363412,0.022503311559043254,trans_f_europarl_en_20ep.txt.vec
auction,0.07446524644383569,0.07850506673137136,0.004039820287535675,trans_f_europarl_en_20ep.txt.vec
audience,0.15599313326399813,0.18759277720351322,0.03159964393951509,trans_f_europarl_en_20ep.txt.vec
authentic,0.09667864469181515,0.10198943334494916,0.005310788653134002,trans_f_europarl_en_20ep.txt.vec
author,0.18194315299930705,0.21729243103470963,0.03534927803540258,trans_f_europarl_en_20ep.txt.vec
autumn,0.0664749471558915,0.11936571470803264,0.052890767552141144,trans_f_europarl_en_20ep.txt.vec
avalanche,0.14671662870465824,0.07660617867563138,-0.07011045002902686,trans_f_europarl_en_20ep.txt.vec
avenue,0.069297514801069,0.08741253608149933,0.01811502128043034,trans_f_europarl_en_20ep.txt.vec
award,0.07343316074185338,0.09963517431112848,0.026202013569275096,trans_f_europarl_en_20ep.txt.vec
awarded,0.13029451590568478,0.16006128225059635,0.02976676634491157,trans_f_europarl_en_20ep.txt.vec
aware,0.10646577665932971,0.10696308005575912,4.973033964294077e-4,trans_f_europarl_en_20ep.txt.vec
away,0.10409874607393428,0.1307221654284199,0.02662341935448563,trans_f_europarl_en_20ep.txt.vec
awful,0.13043733511105327,0.15674463045152578,0.02630729534047252,trans_f_europarl_en_20ep.txt.vec
awkward,0.13553115249426265,0.1729830531013975,0.03745190060713485,trans_f_europarl_en_20ep.txt.vec
axe,0.11530724455655511,0.20135132657402854,0.08604408201747343,trans_f_europarl_en_20ep.txt.vec
axle,0.12121739372094159,0.10099034330227612,-0.020227050418665474,trans_f_europarl_en_20ep.txt.vec
baby,0.2646765852094957,0.18329425605292263,-0.08138232915657309,trans_f_europarl_en_20ep.txt.vec
background,0.11257812314401099,0.10053568478987354,-0.012042438354137444,trans_f_europarl_en_20ep.txt.vec
bacon,0.17612707852600912,0.19764479661320894,0.021517718087199822,trans_f_europarl_en_20ep.txt.vec
bacteria,0.10790719433156339,0.11257661789790138,0.004669423566337996,trans_f_europarl_en_20ep.txt.vec
bad,0.0780422927942843,0.13656668400452338,0.05852439121023907,trans_f_europarl_en_20ep.txt.vec
badge,0.18579416214204972,0.1906645311027045,0.004870368960654792,trans_f_europarl_en_20ep.txt.vec
bag,0.17618736146447897,0.19058104359238795,0.01439368212790898,trans_f_europarl_en_20ep.txt.vec
baggage,0.10379096117859007,0.07313055033858187,-0.0306604108400082,trans_f_europarl_en_20ep.txt.vec
bail,0.10241590793344794,0.18963326897593472,0.08721736104248677,trans_f_europarl_en_20ep.txt.vec
bait,0.10289412173958933,0.13365896335988373,0.0307648416202944,trans_f_europarl_en_20ep.txt.vec
bake,0.16855990707311866,0.1695719067884326,0.0010119997153139326,trans_f_europarl_en_20ep.txt.vec
baker,0.1794312248093426,0.19356971938381137,0.01413849457446878,trans_f_europarl_en_20ep.txt.vec
ball,0.09786578872619323,0.15167243186635346,0.05380664314016023,trans_f_europarl_en_20ep.txt.vec
balloon,0.0737739062092238,0.11446294460875218,0.04068903839952838,trans_f_europarl_en_20ep.txt.vec
ban,0.10256816717597085,0.059189281568013355,-0.043378885607957496,trans_f_europarl_en_20ep.txt.vec
banal,0.141594277174664,0.1372791041643413,-0.004315173010322693,trans_f_europarl_en_20ep.txt.vec
banana,0.05183578069636416,0.06638479634921274,0.01454901565284858,trans_f_europarl_en_20ep.txt.vec
band,0.07518709782891086,0.12650354277681516,0.0513164449479043,trans_f_europarl_en_20ep.txt.vec
bandits,0.08713493853984512,0.1401157024029786,0.05298076386313348,trans_f_europarl_en_20ep.txt.vec
bang,0.15479951759388316,0.17372034608705794,0.01892082849317478,trans_f_europarl_en_20ep.txt.vec
bank,0.13144825465694215,0.14018424224874482,0.008735987591802663,trans_f_europarl_en_20ep.txt.vec
banker,0.15539308099169277,0.21040891627288222,0.055015835281189446,trans_f_europarl_en_20ep.txt.vec
bankrupt,0.11659765904629026,0.1548322136456682,0.038234554599377954,trans_f_europarl_en_20ep.txt.vec
banks,0.11256022447464901,0.10460855488365982,-0.007951669590989197,trans_f_europarl_en_20ep.txt.vec
banner,0.1391541658344587,0.13486030247531525,-0.004293863359143446,trans_f_europarl_en_20ep.txt.vec
bar,0.1659882931659967,0.12019322607111914,-0.04579506709487756,trans_f_europarl_en_20ep.txt.vec
bare,0.10754019774139771,0.14538271845826423,0.037842520716866515,trans_f_europarl_en_20ep.txt.vec
barely,0.08724688519249502,0.05255487279642873,-0.034692012396066285,trans_f_europarl_en_20ep.txt.vec
barge,0.12494534232972493,0.1991666964984842,0.07422135416875927,trans_f_europarl_en_20ep.txt.vec
bark,0.10295165950168902,0.150114085934828,0.047162426433138976,trans_f_europarl_en_20ep.txt.vec
barley,0.08463676841613091,0.14784140186131273,0.06320463344518182,trans_f_europarl_en_20ep.txt.vec
baroque,0.14357571499576194,0.1396250311381546,-0.003950683857607329,trans_f_europarl_en_20ep.txt.vec
barrage,0.1735701502491141,0.15715708430816316,-0.016413065940950933,trans_f_europarl_en_20ep.txt.vec
barrel,0.10442736937749345,0.11268048486053915,0.008253115483045706,trans_f_europarl_en_20ep.txt.vec
barrier,0.09790774960013898,0.10613972989975286,0.008231980299613875,trans_f_europarl_en_20ep.txt.vec
basement,0.15475168794550387,0.19210080207881994,0.03734911413331607,trans_f_europarl_en_20ep.txt.vec
basket,0.08665830420111567,0.12791670988635698,0.041258405685241306,trans_f_europarl_en_20ep.txt.vec
basketball,0.18461566449174244,0.2281435882550294,0.04352792376328696,trans_f_europarl_en_20ep.txt.vec
bass,0.15236882634762752,0.1538963358345879,0.0015275094869603711,trans_f_europarl_en_20ep.txt.vec
bat,0.154906403799368,0.16771323106490846,0.012806827265540471,trans_f_europarl_en_20ep.txt.vec
bath,0.1771732278443702,0.17072966602314643,-0.00644356182122377,trans_f_europarl_en_20ep.txt.vec
