word,female_target,male_target,male_score,model
advantage,0.07608150258342167,0.0964438490939269,0.02036234651050524,untrans_europarl_en_5ep.txt.vec
adventure,0.1134450254757635,0.1614041023557765,0.04795907688001301,untrans_europarl_en_5ep.txt.vec
adverse,0.08244318332347986,0.06188403304887677,-0.02055915027460309,untrans_europarl_en_5ep.txt.vec
adversity,0.1463415717909118,0.1402441621490908,-0.006097409641821011,untrans_europarl_en_5ep.txt.vec
advice,0.13543202885787908,0.16272412973357822,0.027292100875699138,untrans_europarl_en_5ep.txt.vec
advise,0.1274899244536948,0.1776952516902947,0.0502053272365999,untrans_europarl_en_5ep.txt.vec
advisor,0.16067045689251966,0.20592098289322394,0.04525052600070428,untrans_europarl_en_5ep.txt.vec
advisors,0.14292486346504543,0.1532046040862343,0.01027974062118886,untrans_europarl_en_5ep.txt.vec
aeroplane,0.2586493948289755,0.2890668198974603,0.030417425068484827,untrans_europarl_en_5ep.txt.vec
affair,0.19520188322817492,0.21067794017852298,0.015476056950348066,untrans_europarl_en_5ep.txt.vec
affect,0.07699779388886215,0.04610850472067124,-0.030889289168190906,untrans_europarl_en_5ep.txt.vec
affection,0.13298802869729748,0.11536016596953468,-0.017627862727762802,untrans_europarl_en_5ep.txt.vec
afford,0.15306921890066008,0.13188373869764314,-0.021185480203016943,untrans_europarl_en_5ep.txt.vec
affordable,0.1367343022047152,0.09217307253143832,-0.04456122967327687,untrans_europarl_en_5ep.txt.vec
afraid,0.19620299778603567,0.2124183951597567,0.01621539737372102,untrans_europarl_en_5ep.txt.vec
after,0.21673516750990401,0.22844222956446364,0.011707062054559625,untrans_europarl_en_5ep.txt.vec
age,0.22843683616027505,0.1592274011218388,-0.06920943503843624,untrans_europarl_en_5ep.txt.vec
aged,0.2818719668787358,0.21061630817665522,-0.07125565870208056,untrans_europarl_en_5ep.txt.vec
agent,0.2081974376837053,0.19619481659661753,-0.012002621087087773,untrans_europarl_en_5ep.txt.vec
aggression,0.15489856420908613,0.2144617177192782,0.05956315351019206,untrans_europarl_en_5ep.txt.vec
aggressive,0.11332183226958624,0.15688768136373427,0.043565849094148026,untrans_europarl_en_5ep.txt.vec
agony,0.2924088620862344,0.340900018220665,0.04849115613443061,untrans_europarl_en_5ep.txt.vec
agree,0.12416229657797133,0.13816521506456436,0.014002918486593033,untrans_europarl_en_5ep.txt.vec
agreement,0.12547408945605207,0.09878879066820323,-0.026685298787848838,untrans_europarl_en_5ep.txt.vec
aid,0.08125492315482521,0.09095988895728715,0.00970496580246194,untrans_europarl_en_5ep.txt.vec
aim,0.07592100611603823,0.042328420487402034,-0.0335925856286362,untrans_europarl_en_5ep.txt.vec
air,0.12214172152390894,0.13750696571112114,0.015365244187212204,untrans_europarl_en_5ep.txt.vec
airport,0.1531929954027342,0.17223266733988518,0.019039671937150976,untrans_europarl_en_5ep.txt.vec
alcohol,0.12371249005649992,0.12137800096295105,-0.002334489093548872,untrans_europarl_en_5ep.txt.vec
alcoholic,0.14067298257273145,0.13503980024057352,-0.005633182332157927,untrans_europarl_en_5ep.txt.vec
alert,0.12742195788981217,0.13541629057469273,0.007994332684880562,untrans_europarl_en_5ep.txt.vec
alien,0.2281576591445474,0.19893960713479317,-0.02921805200975422,untrans_europarl_en_5ep.txt.vec
alive,0.28279168563001633,0.25671523011907077,-0.026076455510945562,untrans_europarl_en_5ep.txt.vec
all,0.21559276208118405,0.19127768158359665,-0.024315080497587405,untrans_europarl_en_5ep.txt.vec
allergy,0.17254407691436668,0.12736114787586658,-0.0451829290385001,untrans_europarl_en_5ep.txt.vec
allow,0.08296249195855661,0.06692196048223137,-0.01604053147632524,untrans_europarl_en_5ep.txt.vec
allowed,0.12298623715870932,0.141643699502523,0.018657462343813686,untrans_europarl_en_5ep.txt.vec
alone,0.10234270106342329,0.13712646516030508,0.03478376409688179,untrans_europarl_en_5ep.txt.vec
altar,0.13130695957612815,0.15414797032606528,0.022841010749937135,untrans_europarl_en_5ep.txt.vec
alter,0.09651968169319695,0.09019888086488725,-0.0063208008283097,untrans_europarl_en_5ep.txt.vec
amateur,0.2455856668222571,0.2828078049427945,0.0372221381205374,untrans_europarl_en_5ep.txt.vec
amazing,0.230728251112081,0.2683351914729958,0.037606940360914776,untrans_europarl_en_5ep.txt.vec
ambassador,0.26661353805133753,0.2924682582855614,0.02585472023422386,untrans_europarl_en_5ep.txt.vec
ambition,0.11720662537108921,0.14399175412457715,0.026785128753487944,untrans_europarl_en_5ep.txt.vec
ambulance,0.31249293521001653,0.3076127576942957,-0.0048801775157208405,untrans_europarl_en_5ep.txt.vec
ammunition,0.16804141066057307,0.21693985224229415,0.048898441581721075,untrans_europarl_en_5ep.txt.vec
amount,0.12047723470106156,0.09997601406720731,-0.020501220633854247,untrans_europarl_en_5ep.txt.vec
amplify,0.16668958014567697,0.12652506612164163,-0.04016451402403534,untrans_europarl_en_5ep.txt.vec
amusing,0.23263157164312864,0.258346118953037,0.025714547309908353,untrans_europarl_en_5ep.txt.vec
analogue,0.14612520924266265,0.16939264081530828,0.02326743157264563,untrans_europarl_en_5ep.txt.vec
anchor,0.08712104767714317,0.09161319955010812,0.00449215187296495,untrans_europarl_en_5ep.txt.vec
ancient,0.23083891709664273,0.24262040721781064,0.011781490121167915,untrans_europarl_en_5ep.txt.vec
anecdote,0.24364428265402252,0.3099203627765144,0.06627608012249189,untrans_europarl_en_5ep.txt.vec
angel,0.327729245650174,0.3383777323120415,0.010648486661867518,untrans_europarl_en_5ep.txt.vec
anger,0.23668509664270623,0.24777210639824543,0.011087009755539196,untrans_europarl_en_5ep.txt.vec
angle,0.09737681946719778,0.11034010666617973,0.012963287198981946,untrans_europarl_en_5ep.txt.vec
angry,0.2476277805434698,0.24320970630580194,-0.004418074237667852,untrans_europarl_en_5ep.txt.vec
anguish,0.2982123746215709,0.3065013957226107,0.008289021101039795,untrans_europarl_en_5ep.txt.vec
animal,0.14008838802076634,0.07999903046292267,-0.06008935755784367,untrans_europarl_en_5ep.txt.vec
animals,0.19021426285141263,0.13344204226714507,-0.05677222058426756,untrans_europarl_en_5ep.txt.vec
animosity,0.24968437749667505,0.2530301510956853,0.0033457735990102266,untrans_europarl_en_5ep.txt.vec
answer,0.17127382669353874,0.2162876577123963,0.04501383101885756,untrans_europarl_en_5ep.txt.vec
anthem,0.28146393129432995,0.30237886409049664,0.020914932796166685,untrans_europarl_en_5ep.txt.vec
anticipation,0.04734148656156815,0.03599795694161465,-0.011343529619953496,untrans_europarl_en_5ep.txt.vec
anxiety,0.14155305029356754,0.15125381607287058,0.009700765779303039,untrans_europarl_en_5ep.txt.vec
anxious,0.10087210134281764,0.11144458346978416,0.010572482126966515,untrans_europarl_en_5ep.txt.vec
apathy,0.22888814841276653,0.24971397468459317,0.020825826271826636,untrans_europarl_en_5ep.txt.vec
apologize,0.30420676755066994,0.3170460423353573,0.012839274784687382,untrans_europarl_en_5ep.txt.vec
apology,0.22888216646484277,0.25341176177232894,0.024529595307486163,untrans_europarl_en_5ep.txt.vec
appalling,0.20042951028459272,0.19087646042956002,-0.009553049855032691,untrans_europarl_en_5ep.txt.vec
appear,0.06842999406257405,0.13208015514804297,0.06365016108546892,untrans_europarl_en_5ep.txt.vec
appearance,0.22125621464703432,0.2639914866914585,0.04273527204442418,untrans_europarl_en_5ep.txt.vec
appeared,0.23360807000612255,0.24481174788450744,0.011203677878384888,untrans_europarl_en_5ep.txt.vec
applause,0.20476732921416255,0.23118717992366625,0.0264198507095037,untrans_europarl_en_5ep.txt.vec
apple,0.2679261844155566,0.2702589229731465,0.0023327385575899195,untrans_europarl_en_5ep.txt.vec
applied,0.1202448564005103,0.11098928990249143,-0.009255566498018869,untrans_europarl_en_5ep.txt.vec
apply,0.10358270543486532,0.09761540201452602,-0.005967303420339298,untrans_europarl_en_5ep.txt.vec
appoint,0.17858068684199335,0.2065229700541759,0.027942283212182534,untrans_europarl_en_5ep.txt.vec
appointment,0.18102799725670624,0.20286801799935125,0.021840020742645017,untrans_europarl_en_5ep.txt.vec
appreciate,0.15108547541709602,0.17966006144874927,0.02857458603165325,untrans_europarl_en_5ep.txt.vec
approval,0.09906099257924264,0.11028700501150089,0.01122601243225825,untrans_europarl_en_5ep.txt.vec
approve,0.11818192916206019,0.1336335243339741,0.015451595171913912,untrans_europarl_en_5ep.txt.vec
aptitude,0.21883808079641637,0.20605679856386136,-0.012781282232555008,untrans_europarl_en_5ep.txt.vec
architect,0.1237173691651466,0.1911762868920982,0.0674589177269516,untrans_europarl_en_5ep.txt.vec
argue,0.10405896128305196,0.13310135078864738,0.029042389505595415,untrans_europarl_en_5ep.txt.vec
argument,0.10276044510159411,0.16809473627060595,0.06533429116901183,untrans_europarl_en_5ep.txt.vec
arise,0.06799857782718077,0.09057875143753795,0.022580173610357177,untrans_europarl_en_5ep.txt.vec
arm,0.11129686737442773,0.15866794613523957,0.04737107876081184,untrans_europarl_en_5ep.txt.vec
armed,0.1594687607012907,0.16942516290300705,0.009956402201716341,untrans_europarl_en_5ep.txt.vec
armoury,0.178620026403374,0.24665792272278067,0.06803789631940668,untrans_europarl_en_5ep.txt.vec
arms,0.08400654551414925,0.10606316932992826,0.02205662381577901,untrans_europarl_en_5ep.txt.vec
army,0.18965289740542718,0.22553003750945558,0.0358771401040284,untrans_europarl_en_5ep.txt.vec
aroused,0.2111629866889999,0.25393666757659394,0.042773680887594034,untrans_europarl_en_5ep.txt.vec
array,0.042958289158126745,0.08450098684983176,0.041542697691705016,untrans_europarl_en_5ep.txt.vec
arrest,0.18252613643529367,0.21280236569795138,0.030276229262657717,untrans_europarl_en_5ep.txt.vec
arrested,0.2569302439920735,0.28918422554699036,0.03225398155491688,untrans_europarl_en_5ep.txt.vec
arrive,0.1197012922955331,0.11347067508847364,-0.006230617207059461,untrans_europarl_en_5ep.txt.vec
arrogant,0.17276653277549112,0.2627811914989625,0.09001465872347139,untrans_europarl_en_5ep.txt.vec
arson,0.36154208180293695,0.453009692370104,0.09146761056716707,untrans_europarl_en_5ep.txt.vec
art,0.13180406166511943,0.16441664084856172,0.03261257918344229,untrans_europarl_en_5ep.txt.vec
artist,0.23722981520353836,0.3228223172885859,0.08559250208504754,untrans_europarl_en_5ep.txt.vec
arts,0.16456565664789138,0.1711263571322894,0.006560700484398024,untrans_europarl_en_5ep.txt.vec
ashamed,0.27141914769770004,0.28076196165733575,0.00934281395963571,untrans_europarl_en_5ep.txt.vec
ashes,0.23256152141953473,0.2392565007745526,0.006694979355017866,untrans_europarl_en_5ep.txt.vec
aspect,0.10856037111065343,0.09640560724575148,-0.012154763864901955,untrans_europarl_en_5ep.txt.vec
assassin,0.33251372104441695,0.3560553677487131,0.02354164670429615,untrans_europarl_en_5ep.txt.vec
assault,0.29961398762634206,0.29014237377343666,-0.009471613852905403,untrans_europarl_en_5ep.txt.vec
assist,0.08017904780059262,0.08279200961848796,0.0026129618178953318,untrans_europarl_en_5ep.txt.vec
assistant,0.19675515773324928,0.19103226673559623,-0.005722890997653052,untrans_europarl_en_5ep.txt.vec
assuring,0.1407073055399315,0.12650578101599919,-0.014201524523932307,untrans_europarl_en_5ep.txt.vec
asthma,0.29467998744021273,0.26764130022862004,-0.027038687211592694,untrans_europarl_en_5ep.txt.vec
astonished,0.2376888592636552,0.2707435826168893,0.03305472335323409,untrans_europarl_en_5ep.txt.vec
atmosphere,0.11062916559815573,0.11136570850749368,7.36542909337945e-4,untrans_europarl_en_5ep.txt.vec
atomic,0.08283663761463896,0.10681479451711726,0.0239781569024783,untrans_europarl_en_5ep.txt.vec
atrocious,0.2530629207780539,0.25983853693114645,0.006775616153092523,untrans_europarl_en_5ep.txt.vec
atrocity,0.23872602208746288,0.2701533333137522,0.031427311226289306,untrans_europarl_en_5ep.txt.vec
attack,0.18515478754864217,0.21894476323918083,0.033789975690538654,untrans_europarl_en_5ep.txt.vec
attempt,0.09388260862655944,0.14771986259053785,0.05383725396397841,untrans_europarl_en_5ep.txt.vec
attendant,0.19865413449277874,0.19717891744449115,-0.001475217048287597,untrans_europarl_en_5ep.txt.vec
attention,0.12412384479246652,0.13448581487091835,0.010361970078451826,untrans_europarl_en_5ep.txt.vec
attitude,0.1391169621123711,0.13415475982009156,-0.004962202292279533,untrans_europarl_en_5ep.txt.vec
attract,0.10656041916186187,0.12076251276953842,0.014202093607676547,untrans_europarl_en_5ep.txt.vec
attraction,0.08235188496484475,0.11410611050890465,0.031754225544059905,untrans_europarl_en_5ep.txt.vec
attractive,0.10985403720116367,0.1088519905397264,-0.0010020466614372725,untrans_europarl_en_5ep.txt.vec
attribute,0.12880428211613354,0.13734891115786035,0.008544629041726814,untrans_europarl_en_5ep.txt.vec
auction,0.07043184706470898,0.08128525760043105,0.010853410535722072,untrans_europarl_en_5ep.txt.vec
audience,0.1610234150346429,0.17903861205834587,0.018015197023702967,untrans_europarl_en_5ep.txt.vec
authentic,0.1760369853844302,0.1484836126736261,-0.027553372710804103,untrans_europarl_en_5ep.txt.vec
author,0.2414533085918861,0.2675579408921708,0.026104632300284675,untrans_europarl_en_5ep.txt.vec
autumn,0.13134366141347148,0.12358148896740409,-0.007762172446067389,untrans_europarl_en_5ep.txt.vec
avalanche,0.13827988848096842,0.1577120606930941,0.019432172212125676,untrans_europarl_en_5ep.txt.vec
avenue,0.07790327697097477,0.10692654401511233,0.02902326704413756,untrans_europarl_en_5ep.txt.vec
award,0.13051083292404467,0.15188222865419693,0.02137139573015226,untrans_europarl_en_5ep.txt.vec
awarded,0.18588906716772385,0.18674159829504527,8.525311273214209e-4,untrans_europarl_en_5ep.txt.vec
aware,0.09959193428551606,0.09490467291317707,-0.004687261372338991,untrans_europarl_en_5ep.txt.vec
away,0.12819167838208703,0.1554898010763936,0.027298122694306565,untrans_europarl_en_5ep.txt.vec
awful,0.22723265892611097,0.25095681703856887,0.0237241581124579,untrans_europarl_en_5ep.txt.vec
awkward,0.2163719570394056,0.24016931948813408,0.023797362448728487,untrans_europarl_en_5ep.txt.vec
axe,0.19749761460370854,0.24730096241459007,0.049803347810881526,untrans_europarl_en_5ep.txt.vec
baby,0.31385550648429666,0.28641024132069465,-0.027445265163602017,untrans_europarl_en_5ep.txt.vec
background,0.1400209929302442,0.15820120304598934,0.018180210115745138,untrans_europarl_en_5ep.txt.vec
bacon,0.2776693600974879,0.34142824002096794,0.06375887992348006,untrans_europarl_en_5ep.txt.vec
bacteria,0.16400998884348497,0.1533685488212536,-0.010641440022231385,untrans_europarl_en_5ep.txt.vec
bad,0.15900514137508914,0.14960056562367116,-0.009404575751417982,untrans_europarl_en_5ep.txt.vec
bag,0.24062727295240807,0.3121781928229404,0.07155091987053233,untrans_europarl_en_5ep.txt.vec
baggage,0.20479288464600456,0.2064459653311643,0.0016530806851597357,untrans_europarl_en_5ep.txt.vec
bail,0.182440099034198,0.22070531832213658,0.03826521928793858,untrans_europarl_en_5ep.txt.vec
baker,0.27520723827915816,0.2931068668153061,0.01789962853614796,untrans_europarl_en_5ep.txt.vec
ball,0.18607519811716838,0.193216562718848,0.007141364601679606,untrans_europarl_en_5ep.txt.vec
ban,0.1458775577750318,0.14576798660747584,-1.0957116755597185e-4,untrans_europarl_en_5ep.txt.vec
banana,0.10091367600820166,0.11375342368353054,0.012839747675328889,untrans_europarl_en_5ep.txt.vec
band,0.25057386823263594,0.2950947690362162,0.04452090080358023,untrans_europarl_en_5ep.txt.vec
bandits,0.2453837609826786,0.28290648778409466,0.03752272680141605,untrans_europarl_en_5ep.txt.vec
bang,0.2207891666050652,0.30180976534216786,0.08102059873710266,untrans_europarl_en_5ep.txt.vec
bank,0.08098179391101572,0.11764409727311115,0.03666230336209543,untrans_europarl_en_5ep.txt.vec
banker,0.17794033029285095,0.22596812044486203,0.048027790152011085,untrans_europarl_en_5ep.txt.vec
bankrupt,0.15515228950387322,0.2049275463686163,0.04977525686474307,untrans_europarl_en_5ep.txt.vec
banks,0.06861118869605534,0.09017874121545037,0.02156755251939503,untrans_europarl_en_5ep.txt.vec
banner,0.21561227743693634,0.23001551782267896,0.014403240385742616,untrans_europarl_en_5ep.txt.vec
bar,0.24240679099127274,0.19727924973312952,-0.04512754125814322,untrans_europarl_en_5ep.txt.vec
bare,0.22624621346707952,0.17773826555359465,-0.04850794791348487,untrans_europarl_en_5ep.txt.vec
barely,0.20997337805750152,0.19358132954759932,-0.016392048509902196,untrans_europarl_en_5ep.txt.vec
bark,0.2808183230477014,0.263540406635958,-0.017277916411743366,untrans_europarl_en_5ep.txt.vec
barrage,0.2259225629351706,0.21646865641917762,-0.009453906515992982,untrans_europarl_en_5ep.txt.vec
barrel,0.2105048572705496,0.20804376749618345,-0.002461089774366154,untrans_europarl_en_5ep.txt.vec
barrier,0.1512911902464876,0.09799704663811576,-0.05329414360837184,untrans_europarl_en_5ep.txt.vec
basket,0.16055457967286588,0.16821789496452794,0.0076633152916620595,untrans_europarl_en_5ep.txt.vec
bat,0.21880931959083372,0.218369753660975,-4.3956592985872067e-4,untrans_europarl_en_5ep.txt.vec
bath,0.3030409046574766,0.2870421375213068,-0.015998767136169767,untrans_europarl_en_5ep.txt.vec
bathroom,0.32634825931620737,0.32793817663909,0.0015899173228826058,untrans_europarl_en_5ep.txt.vec
battery,0.2075174522898517,0.20977586376448248,0.002258411474630795,untrans_europarl_en_5ep.txt.vec
battle,0.17133694108100436,0.2242877616181251,0.052950820537120746,untrans_europarl_en_5ep.txt.vec
beach,0.2663494418957107,0.36073068505074846,0.09438124315503776,untrans_europarl_en_5ep.txt.vec
bean,0.15187089372037615,0.25947421525022896,0.1076033215298528,untrans_europarl_en_5ep.txt.vec
bear,0.09949635117139839,0.15651454428483397,0.057018193113435575,untrans_europarl_en_5ep.txt.vec
beat,0.25053110167358933,0.3601739979508271,0.10964289627723778,untrans_europarl_en_5ep.txt.vec
beaten,0.3039992235351091,0.33986039830352577,0.03586117476841666,untrans_europarl_en_5ep.txt.vec
beautiful,0.21468869497536147,0.2603370940655393,0.045648399090177816,untrans_europarl_en_5ep.txt.vec
beauty,0.19143673585705195,0.24479404478172753,0.05335730892467558,untrans_europarl_en_5ep.txt.vec
become,0.10207682920451401,0.09732999755794604,-0.004746831646567973,untrans_europarl_en_5ep.txt.vec
bed,0.2056165616064773,0.24942138922960314,0.04380482762312585,untrans_europarl_en_5ep.txt.vec
bee,0.14543524740967384,0.13514640697529098,-0.010288840434382857,untrans_europarl_en_5ep.txt.vec
beef,0.1372089281988968,0.1574588221875489,0.020249893988652096,untrans_europarl_en_5ep.txt.vec
beer,0.26949911793405334,0.23918493847769468,-0.03031417945635867,untrans_europarl_en_5ep.txt.vec
beet,0.15577919031559587,0.14710224531844676,-0.008676944997149105,untrans_europarl_en_5ep.txt.vec
beg,0.22518653635476407,0.24652311687436299,0.021336580519598913,untrans_europarl_en_5ep.txt.vec
begin,0.13222884234276142,0.16778963587828802,0.0355607935355266,untrans_europarl_en_5ep.txt.vec
beginning,0.16817957042263112,0.16729315942035694,-8.864110022741845e-4,untrans_europarl_en_5ep.txt.vec
behalf,0.173962439236949,0.1699061791025247,-0.004056260134424311,untrans_europarl_en_5ep.txt.vec
behave,0.17508346134548317,0.15764911111716576,-0.017434350228317408,untrans_europarl_en_5ep.txt.vec
behaviour,0.13182825622669872,0.12650985626580435,-0.0053183999608943655,untrans_europarl_en_5ep.txt.vec
behind,0.12888028103182952,0.13926209446564247,0.010381813433812948,untrans_europarl_en_5ep.txt.vec
belief,0.15965679056847287,0.15564461049616937,-0.004012180072303501,untrans_europarl_en_5ep.txt.vec
believe,0.1386908135298753,0.1326774028180333,-0.006013410711841999,untrans_europarl_en_5ep.txt.vec
bell,0.2664890397592623,0.31747711799113154,0.05098807823186924,untrans_europarl_en_5ep.txt.vec
belong,0.14555995404757982,0.16568533077992942,0.020125376732349598,untrans_europarl_en_5ep.txt.vec
belt,0.1884247167382842,0.18031520141755264,-0.008109515320731564,untrans_europarl_en_5ep.txt.vec
bench,0.19784799305864756,0.2539020157067674,0.056054022648119844,untrans_europarl_en_5ep.txt.vec
bend,0.23979416706591603,0.2953868143172693,0.055592647251353294,untrans_europarl_en_5ep.txt.vec
beneficial,0.02077049857483044,-0.001486052589008525,-0.022256551163838963,untrans_europarl_en_5ep.txt.vec
benefit,0.07009314923431408,0.07075525498052923,6.621057462151553e-4,untrans_europarl_en_5ep.txt.vec
bereavement,0.33343735950645614,0.3508497262801452,0.01741236677368907,untrans_europarl_en_5ep.txt.vec
best,0.14050510699192015,0.11891487242705887,-0.021590234564861283,untrans_europarl_en_5ep.txt.vec
betray,0.1770747660586074,0.24360887496343775,0.06653410890483036,untrans_europarl_en_5ep.txt.vec
betrayal,0.22718896103747185,0.2933443448069145,0.06615538376944266,untrans_europarl_en_5ep.txt.vec
beware,0.13450714186971477,0.17598749317703513,0.04148035130732036,untrans_europarl_en_5ep.txt.vec
bicycle,0.26757472802882165,0.27025892521952677,0.0026841971907051176,untrans_europarl_en_5ep.txt.vec
bid,0.11555941389534172,0.12996615063957717,0.014406736744235454,untrans_europarl_en_5ep.txt.vec
billion,0.06239507323285347,0.10355181636381805,0.04115674313096458,untrans_europarl_en_5ep.txt.vec
biology,0.09763827292851174,0.10379055417719261,0.006152281248680877,untrans_europarl_en_5ep.txt.vec
bird,0.266534316070668,0.21781972560174,-0.04871459046892801,untrans_europarl_en_5ep.txt.vec
birth,0.2818104390184125,0.23128559509977148,-0.05052484391864104,untrans_europarl_en_5ep.txt.vec
birthday,0.39688935179992973,0.3888761309220096,-0.008013220877920113,untrans_europarl_en_5ep.txt.vec
biscuit,0.3505050378734688,0.3800215735729741,0.029516535699505297,untrans_europarl_en_5ep.txt.vec
bishop,0.41035009360136016,0.4516712738013511,0.041321180199990926,untrans_europarl_en_5ep.txt.vec
bit,0.1790884816641204,0.18325972810432994,0.004171246440209553,untrans_europarl_en_5ep.txt.vec
bitter,0.23095060830579164,0.23405342589876102,0.0031028175929693758,untrans_europarl_en_5ep.txt.vec
