wiki_language_code,target_word,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250,V251,V252,V253,V254,V255,V256,V257,V258,V259,V260,V261,V262,V263,V264,V265,V266,V267,V268,V269,V270,V271,V272,V273,V274,V275,V276,V277,V278,V279,V280,V281,V282,V283,V284,V285,V286,V287,V288,V289,V290,V291,V292,V293,V294,V295,V296,V297,V298,V299,V300,V301
he,boy,0.063606,0.0016697,-0.046131,0.26863,0.57757,0.10725,-0.090172,0.17365,-0.10037,0.18242,-0.17606,-0.21387,-0.27839,-0.0095346,0.20429,0.016394,-0.29429,0.16366,0.10833,-0.37681,0.48182,0.26965,0.10177,-0.15592,-0.36667,0.21099,0.51398,0.049939,-0.33167,0.23652,-0.2039,0.14947,-0.017488,-0.19673,-0.42721,-0.33906,-0.21655,-0.43573,-0.38238,0.23429,-0.32541,0.20139,-0.22988,-0.3702,0.31167,-0.15957,-0.94168,0.041663,0.071747,0.085784,-0.17273,0.27129,0.20457,-0.31264,0.19491,-0.17195,0.31161,-0.13256,0.30879,0.27725,0.35132,0.022267,0.098855,-0.071408,0.11576,-0.0033069,0.69697,0.17369,-0.4001,-0.31175,0.043117,0.03583,0.081332,0.35809,0.025104,-0.19536,-0.55733,0.096746,0.078239,0.159,0.21998,0.17616,-0.010434,0.21305,0.31647,0.13182,-0.20215,0.18247,-0.038014,-0.13488,-0.43278,-0.64124,0.21861,-0.41022,0.17307,-0.099782,-0.17728,-0.34233,0.024765,-0.11115,0.15394,-0.028878,0.026362,0.031785,-0.38391,-0.20988,0.28575,0.078606,0.10076,0.38827,0.020129,0.056363,-0.11963,-0.027597,0.15131,0.040763,0.085248,0.1984,-0.44346,0.29519,-0.20875,0.44924,0.24457,-0.11844,-0.19486,-0.061551,-0.033673,-0.20377,0.39397,-0.20559,-0.22482,-0.053455,0.14549,-0.26816,0.026045,-0.095712,0.09698,-0.21622,-0.40965,-0.46017,-0.097429,0.25302,0.43166,0.066643,0.33139,0.43316,-0.36442,0.35723,-0.018419,0.069083,-0.14629,0.50091,0.26527,0.5017,0.0051544,-0.22368,0.014755,0.12505,-8.8332e-4,0.27949,0.15369,-0.13226,0.41797,-0.054108,0.011826,-0.13568,0.52789,0.25818,0.11591,-0.35328,0.096783,0.020313,-0.49733,-0.17553,-0.061792,-0.21292,-0.028488,-0.14528,0.021519,0.15795,-0.3107,0.11691,-0.027931,0.11567,-0.4014,0.3613,0.20401,-0.12401,-0.29067,-0.2395,-0.218,-0.059113,0.16603,-0.21702,0.48781,-0.25151,0.0313,0.16383,-0.48725,-0.17274,-0.29405,-0.50729,-0.46715,-0.27758,-0.12673,0.010132,-0.17178,-0.26262,-0.020861,-0.26755,-0.3693,0.0017557,-0.093352,0.087065,-0.18291,0.063231,0.012726,0.12905,-0.033733,0.31887,-0.018964,-0.10451,-0.16968,0.096724,-0.35161,-0.24516,-0.012738,0.12734,0.37165,0.057276,0.59863,-0.16649,-0.46575,-0.070655,0.096291,0.079865,0.26139,-0.14214,0.12572,-0.47046,0.35213,0.1959,0.11304,-0.059552,-0.085531,-0.22593,-0.23766,0.3159,0.022667,0.10737,0.24632,0.1683,-0.20004,-0.047778,-0.021833,-0.056467,0.28964,0.13699,0.26218,-0.23051,0.20285,0.15502,0.16315,-0.25553,0.21424,-0.19804,-0.11199,0.21059,-0.086678,-0.10194,0.51354,0.36876,0.22783,0.28942,-0.24281,0.17168,-0.30734,0.11602,-0.1172,0.11153,0.27647,-0.078693,0.18511,-0.0015712,0.18692,0.34865,0.017334,0.42999,-0.21782,-0.3059,0.27406,0.52377,-0.098717,0.32867,0.15636,0.29237,0.21179,-0.44472,0.083653,0.21948
he,brother,0.032891,-0.041079,-0.1373,0.45973,0.25365,0.085395,0.2117,0.064344,-0.24792,0.34416,-0.097118,-0.47987,-0.38628,-0.21418,0.072729,0.23006,-0.16232,-0.56681,0.12213,0.14734,0.21075,0.29097,-0.20712,-0.038598,0.055365,-0.22692,0.6527,0.022983,-0.16746,0.050398,-0.090648,-0.12894,0.31111,0.20822,-0.30008,-0.13856,-0.52529,-0.74554,-0.34657,-0.099218,-0.206,0.16712,-0.13246,-0.14332,0.30495,-0.46221,-0.46387,-0.18918,-0.14734,0.36472,-0.12444,0.21989,0.21171,-0.092092,-0.40954,0.055488,-0.23384,-0.19002,0.28315,0.030242,0.44483,0.10992,0.083907,-0.047355,0.09244,0.28717,0.3264,0.13222,-0.17643,-0.41985,-0.15366,-0.12376,0.30799,0.45733,-0.61285,-0.33814,-0.34608,-0.23095,0.17052,-0.017536,0.37052,0.561,-0.090806,0.26341,-0.056824,0.075029,-0.11885,0.47842,-0.022311,-0.42935,-0.21533,-0.43302,0.14392,-0.44007,0.52694,0.0034956,-0.10569,-0.40885,0.41707,-0.0071988,-0.16223,-0.055128,0.074803,-0.074063,0.14338,-0.1195,0.28845,-0.059196,0.42535,0.54094,-0.23075,0.27284,-0.065545,-0.014246,0.29516,-0.10132,-0.26363,0.097053,-0.50894,0.15733,-0.11445,0.60428,0.2599,-0.36215,-0.11241,-0.047239,-0.15628,0.13219,0.41948,-0.10608,0.12977,0.15565,0.12554,-0.35036,0.23357,0.026758,0.12519,0.13705,-0.12412,-0.33331,-0.20589,0.04182,-0.32716,0.24659,0.38024,-4.8583e-5,-0.29109,0.25493,0.044886,0.073237,0.0034074,0.25413,-0.14647,-0.025275,0.31405,-0.74085,0.26147,0.26577,-0.1359,0.29059,-0.022896,-0.12882,-0.13554,0.077866,0.24508,-0.19491,0.20333,-0.025451,0.19586,-0.39175,-0.1462,0.35656,-0.068144,-0.24045,-0.019249,-0.083221,0.18844,0.0022546,0.28068,0.079992,0.12127,0.099501,0.012542,0.4721,0.034626,0.22723,-0.13145,-0.12792,-0.06283,-0.24017,-0.16113,-0.0098784,0.5833,-0.17674,0.16206,0.0058121,0.16198,-0.054892,-0.41766,0.029439,0.21086,-1.0987,-0.088365,-0.29394,-0.45368000000000003,-0.089182,0.16673,-0.56337,0.50729,-0.36493,-0.028552,0.20718,-0.13565,0.098869,-0.10989,-0.0041327,-0.19626,0.2455,0.40502,0.21641,0.086408,-0.23816,-0.13704,-0.16353,-0.28405,0.012064,0.058754,-0.13001,0.36664,-0.19976,0.35942,-0.41639,-0.541,-0.15551,0.44561,-0.44414,-0.13529,0.12135,-0.044765,-0.15807,0.15508,0.15507,-0.030854,-0.34103,-0.064895,0.091099,0.38209,0.0085438,-0.14207,-0.25972,0.00904,3.7268e-4,-0.4121,0.44067,0.25171,-0.10395,-0.018922,0.34891,0.24331,-0.12421,0.019634,0.17489,0.22837,0.13642,-0.0583,-0.21087,-0.17689,0.40176,-0.15262,-0.17725,0.25377,-0.25847,0.21013,0.0090385,0.37104,0.43525,-0.078293,-0.2579,-0.06844,-0.024279,0.19844,0.16035,0.22772,-0.26141,0.27387,-0.08376,-0.51179,0.11558,-0.34115,-0.21563,-0.12966,0.43266,0.056203,0.34244,0.14856,0.60505,-0.088406,-0.065573,-0.38666,0.2314
he,business,-0.11658,9.2472e-4,-0.039401,0.37806,0.4404,-0.11454,-0.13605,0.023572,0.47719,0.34215,-0.099816,-0.34172,0.28399,-0.15123,-0.12931,0.32642,-0.32915,-0.16929,0.05961,0.35566,0.32706,-0.079966,-0.073468,0.025597,-0.035076,0.013173,0.45615,-0.15965,0.070835,-0.38909,0.43513,-0.090603,0.10801,0.089583,-0.17376,0.16528,-0.35372,0.41838,-0.017301,0.10382,-0.15778,-0.13535,0.25912,0.040538,0.23186,-0.13904,-0.0060729,-0.22611,-0.47833,-0.16903,-0.080127,0.13492,0.092097,0.10886,0.247,-0.17962,-0.24934,-0.39952,0.14513,-0.13272,0.1053,0.014882,-0.24231,0.12025,0.40004,0.12457,-0.25813,0.21376,-0.46087,-0.088108,-0.16121,0.086876,0.24314,-0.012857,0.078447,-1.5303e-4,-0.084266,-0.19839,0.0099088,0.24769,0.24312,-0.29493,0.52722,0.29576,-0.21167,-0.10780000000000001,-0.11948,-0.30368,0.054021,-0.0024733,0.027376,-0.059933,-0.0044561,-0.11362,-0.018452,-0.13779,-0.24524,0.018738,0.09868,-0.016908,-0.35411,0.26652,-0.054507,0.43312,-0.40976,-0.25056,-0.078581,-0.29896,0.45759,-0.17096,0.35464,-0.11606,-0.14855,-0.2477,0.03266,-0.049587,-0.092395,0.17372,-0.2855,-0.065741,0.076909,0.08362,-0.054493,-0.34679,0.1255,-0.18266,-0.02148,0.064239,0.32908,-0.034562,-0.065953,0.064301,0.0032925,-0.14219,0.093313,0.15232,-0.12593,0.097871,0.0047518,0.31759,-0.11873,0.26786,0.024233,0.07359,0.37473,-0.14239,0.34476,-0.28739,-0.016926,-0.0071832,-0.33075,0.18266,0.14046,0.52937,0.24733,-0.34315,-0.12061,0.45418,-0.27338,0.056323,-0.40625,-0.033688,-0.25909,0.50238,0.11534,0.014216,0.014487,0.30564,0.26092,0.37225,-0.01764,-0.063112,-0.10093,0.50238,-0.072551,-0.040066,-0.046697,0.26899,0.1164,-0.12107,-0.0084976,-0.13289,0.0062748,-0.059585,0.1271,0.29682,0.097721,0.12255,-0.14346,0.030571,-0.0075362,-0.019908,0.005132,0.066418,0.13057,0.23432,-0.15755,0.3821,-0.12283,-0.36315,0.092349,-0.47659,0.080252,0.60148,-0.22816,-0.0024222,0.11353,0.32597,-0.29389,-0.0033193,-0.1186,0.065628,0.27057,0.12934,-0.77298,0.026362,-0.1937,-0.044923,-0.45441,0.16539,-0.032513,-0.31475,-0.020323,0.038062,-0.39586,-0.25789,-0.13009,-0.44492,0.29814,-0.13308,0.24635,0.13543,0.23194,0.19729,0.011847,-0.30764,0.26219,0.14605,0.032459,0.17479,-0.11433,0.36211,0.0082426,0.070978,0.10704,0.15893,0.010074,0.20385,0.35562,0.18372,-0.20883,0.22291,0.28354,-0.43351,-0.24335,0.060967,-0.28906,-0.48361,0.15374,0.31014,0.07618,0.04789,-0.084221,-0.021728,-0.17761,-0.10878,-0.47394,0.11769,0.070056,-0.38896,0.2404,-0.31661,0.090819,-0.024715,-0.15221,-0.03758,0.13432,-0.059096,-0.19366,-0.21977,-0.21754,-0.017336,-0.28856,-0.30967,0.41953,0.25686,0.12301,0.064185,-0.24201,0.014971,-0.10373,-0.24033,0.25396,-0.1075,0.2846,0.025537,-0.31346,0.017008,-0.055165,-0.1379
he,career,-0.095978,-0.052477,-0.061242,0.0026251,0.1004,-0.30309,-0.67365,0.3763,-0.13847,0.17354,0.20442,-0.99805,0.036249,0.15849,0.58145,0.45624,0.10206,-0.48979,0.38874,0.037438,0.01366,0.096696,-0.24798,-0.48411,-0.4878,0.27707,0.58616,-0.22349,0.084004,-0.17669,-0.37776,0.0086388,-0.60251999999999994,-0.44107,0.1445,0.051078,6.2202e-4,0.09272,-0.16268,-0.19344,-0.20326,0.019193,-0.46274,0.25213,-0.096814,-0.69078,-0.2162,0.33154,-0.21662,-0.55346,-0.3309,0.55301,0.65416,-0.21284,0.096977,-0.11827,-0.071757,0.65877,0.14844,0.023035,0.41793,0.23115,0.0092338,-0.35308,0.55875,-0.058144,0.38476,-0.12085,-0.09915,-0.34741,-0.18233,0.32417,0.59368,0.77508,-0.020515,-0.20798,-0.050324,-0.27969,0.37013,0.26254,0.20379,-0.10697,0.032696,-0.10885,-0.15675,0.060643,-0.36595,0.062695,0.50749,-0.05253,0.65918,-0.13232,0.32657,-0.42429,0.42929,0.052758,-0.63424,-0.21837,0.37471,-0.16635,0.062411,-0.39891,0.4483,-0.5966,-0.027115,-0.28119,0.1734,-0.048419,0.31983,0.02476,0.49261,0.31093,-0.23393,-0.41196,-0.30746,-0.098858,0.31078,0.050132,-0.13049,0.44825,-0.05487,0.43141,0.4244,-0.72523,0.10249,-0.081849,0.49335,0.27524,0.45365,0.15341,-0.019729,0.2858,0.20236,-0.16484,0.5052,-0.065899,-0.053599,0.10035,-0.16992,0.0023741,-0.16476,-0.018193,0.031578,0.012821,-0.36076,0.017805,0.84062,0.044574,-0.77504,0.062473,-0.41607,-0.2157,0.31204,0.81979,0.28394,-0.54303,-0.049469,0.033568,-0.11615,-0.16847,0.052923,0.23521,-0.084144,0.045907,-0.1476,-0.79741,0.13561,0.17073,-0.41529,0.46856,0.30443,-0.41596,0.30677,-0.027663,-0.22023,0.054846,-0.075549,0.20734,0.1221,-0.084809,-0.11569,0.4598,-0.0083403,0.0074448,-0.25247000000000003,0.48721,0.02359,0.27426,-0.11271,0.46016,-0.10843,0.51604,0.16383,0.39486,0.057835,-0.1317,-0.31822,0.43226,0.19972,0.70165,-0.11134,-0.092465,-0.20796,-0.066681,0.030938,-0.12059,-0.55059,0.44498,-0.2972,0.06803,-0.15771,0.44448,0.051062,0.52342,-0.31679,-0.30912,0.11965,0.28954,3.6143e-4,-0.046983,0.051895,0.064753,0.010789,0.11977,0.24026,0.19878,-0.23286,-0.025833,-0.63791,-0.30224,0.8357,0.68007,0.2939,-0.29428,0.20796,-0.40939,0.52335,0.041399,-0.3689,-0.20769,-0.18853,-0.068073,-0.63231,-0.11306,-0.10775,-0.35522,0.07645,0.29157,0.71843,0.58776,-0.011083,0.14187,-0.37951,-0.33359,-0.22674,0.071088,-0.55225,-0.22549,-0.25011,-0.29625,0.17552,-0.072143,-0.11686,0.13906,0.032122,0.11358,-0.14225,0.27726,0.1173,-0.22925,0.40392,0.66104,0.4288,0.054471,0.090458,-0.016951,0.098918,0.32002,0.43157,0.10549,0.17424,-0.1602,0.14852,-0.64546,0.078805,0.11112,0.27031,-0.1466,-0.30898,-0.93825,-0.05863,0.30093,0.35778,-0.2285,0.36323,0.066977,-0.17789,-0.50965,-0.44888,0.10999
he,children,0.034564,0.038371,-0.076525,0.4108,4.4942e-4,-0.11253,-0.1314,-0.31872,0.12741,0.038363,0.073392,-0.17024,-0.16365,0.049995,-0.28154,-0.020626,-0.30201,-0.12524,0.088761,-0.14031,0.13127,0.25673,0.15056,-0.13251,-0.074421,-0.053106,0.12098,0.13144,0.54097,0.026452,-0.1014,0.039457,-0.24832,-0.40621,-0.24373,0.09743,-0.32344,-0.1897,-0.11502,0.12775,-0.6081,-0.059004,-0.25295,-0.023116,0.34035,0.007793,-0.27634,-0.19749,-0.24984,0.16699,-0.29787,-0.14321,0.12532,-0.13435,-0.084112,-0.23881,0.016267,-0.029045,0.33933,0.53042,0.2881,0.09786,0.0015699,-0.17647,-0.11495,-0.0041913,0.57374,-0.20267,-0.13274,-0.2871,0.048048,-0.16835,0.28677,0.15636,-0.4871,0.17279,-0.24034,-0.13146,-0.12857,0.012692,0.33783,0.44677,0.31927,-0.12233,0.028267,-0.19494,-0.35674,-0.010067,0.39295,0.31558,-0.052094,0.10302,0.077571,-0.040066,0.091986,0.16027,-0.27644,-0.069396,0.25841,0.27292,-0.3558,0.2779,-0.19688,0.1272,0.22604,-0.1337,0.55657,0.19911,0.016109,-0.091294,-0.024308,0.3638,0.075082,0.018698,0.03862,-0.15766,-0.075699,-0.019934,-0.26554,-0.28809,-0.31961,0.56893,-0.072084,-0.45982,-0.13434,0.10599,-0.020883,-0.0065456,0.25564,-0.48058,0.17932,-0.079292,0.13712,0.34719,0.13326,0.076647,0.29262,-0.063681,-0.437,-0.066802,0.055504,0.18088,0.10803,0.22327,0.32464,0.14956,-0.3767,-0.075695,-0.11929,0.1972,0.28023,0.66362,0.38401,0.32382,0.60583,-0.44068,0.03016,-0.19913,-0.14646,0.23489,-0.26939,-0.22726,0.39542,0.082614,0.16363,0.097442,0.033482,-0.04555,0.39762,0.20539,-0.032339,-0.27622,-0.43455,-0.23029,-0.054149,-0.1081,-0.087417,-0.37003,0.32435,0.038028,-0.195,-0.24785,0.31657,0.13144,0.07769,0.27053,0.39471,0.01943,-0.37862,-0.089014,-0.11138,-0.31537,0.55066,-0.20292,0.2842,0.14998,0.022922,-0.065145,0.01389,-0.22676,-0.12212,-0.56012,0.1062,-0.48359,-0.12465,0.12265,0.10753,-0.14733,0.090419,-0.034087,-0.33562,0.19203,0.17692,0.36011,-0.44333,-0.088547,-0.24225,0.22339,-0.24663,0.021755,0.16727,-0.11456,-0.2128,-0.18833,-0.02169,-0.19045,-0.096867,-0.066972,0.001041,-0.22657,1.0068,-0.16535,-0.25006,0.094871,0.027767,-0.12178,0.12766,-0.0042819,0.05257,-0.24355,0.29602,0.10676,0.30607,0.0014342,0.15147,-0.16261,0.039649,0.56903,0.11107,0.074532,0.29114,0.17282,-0.042283,-0.48246,-0.2456,-0.044456,-0.009074,0.085047,0.53558,-0.26412,-0.055233,0.21759,-0.031633,-0.17397,0.41111,-0.5089,0.084367,0.11248,0.15869,-0.071558,0.4925,0.14038,0.056256,0.073493,-0.68921,0.13825,-0.15107,0.019647,-0.031781,0.27188,0.17112,0.18948,0.14935,-0.045866,0.4707,0.24891,-0.30593,0.35408,-0.097457,-0.4599,-0.29264,-0.178,0.081467,-0.017974,-0.22057,-0.024831,0.12676,-0.43359,-0.13287,0.10139
he,corporation,-0.43241,0.23023,-0.072248,0.23096,-0.22719,0.13231,0.045971,-0.14421,-0.3493,0.023715,0.15431,-0.0094267,0.14065,-0.086729,0.032721,0.38168,-0.29855,-0.18098,-0.26551,0.45504,0.56514,0.59159,-0.047528,0.25539,-0.17032,0.023164,0.19924,-0.19488,0.33239,0.45025,-0.043438,0.11397,0.031976,0.29331,-0.15874,0.1807,0.3447,-0.35735,-0.093123,-0.30863,0.40446,-0.35967,0.25344,-0.049229,-0.53531,-0.04733,-0.084239,-0.25055,-0.57202,0.42263,0.097779,0.10094,0.61225,-0.071475,0.07593,-9.4704e-4,-0.19596,-0.52193,0.29336,0.052786,0.3114,-0.40859,-0.042969,0.34069,-0.082861,0.08958,0.45161,-0.014266,-0.17853,0.5095,0.14839,0.053282,-0.61592,0.11482,-0.44561,-0.2106,-0.21023,-0.17071,-0.248,0.31738,-0.14475,0.15801,-0.50381,0.19634,-0.2628,0.26482,-0.48246,-0.070214,0.22212,-0.15187,0.28319,0.34676,0.14354,0.13344,0.048215,0.31836,-0.21342,-0.05674,0.029747,0.22415,0.14031,0.048585,0.22151,0.25631,0.041317,0.51687,0.028431,-0.24433,0.1307,-0.082999,-0.21752,0.14704,-0.32045,-0.72914,-0.26132,-0.078938,0.34939,0.29522,-0.57062,0.049303,0.085805,0.07636,-0.054614,0.040729,0.13842,0.28622,0.28687,-0.078104,0.31908,0.39274,0.15428,-0.11429,-0.18662,0.2744,0.26446,-0.33808,0.39266,-0.3516,-0.39889,0.49956,0.23215,0.086399,-0.18684,0.26504,0.26456,0.13088,-0.12666,-0.31344,0.41656,-0.16479,-0.4983,0.52389,-0.19545,-0.34337,-0.55526,-0.33447,-0.36516,-0.25571,-0.011885,-0.63858,-0.21152,0.42747,-0.4579,0.29489,0.17503,-0.21243,0.24019,-0.12244,-0.14842,0.14417,-0.023165,0.60459,-0.039363,0.01772,-0.16524,0.26903,0.25068,-0.0027229,0.39651,-0.16682,-0.49995,0.23191,0.43216,-0.053106,-0.35437,0.24273,-0.079337,0.079435,-0.49888,0.25718,0.092869,0.14861,0.1717,0.34486,0.10431,-7.8574e-4,0.014645,0.19086,0.1496,0.25758,0.50092,0.053591,-0.11222,0.37546,-0.36958,-0.13827,0.13623,0.32524,0.2579,-0.18143,-0.47683,0.17889,-0.18695,-0.25573,-0.68955,-0.06359,-0.43093,0.27261,-0.20514,0.23995,-0.47949,-0.11101,0.48013,0.27628,-0.15009,-0.13721,0.13002,-0.037044,0.19786,-0.57016,0.61772,-0.069728,-0.23446,-0.016688,-0.057489,-0.48916,-0.053199,-0.025851,-0.036887,0.0048483,-0.028536,-0.3526,0.14358,0.27657,-0.43818,0.0063565,-0.11079,0.43926,0.08731,0.25173,-0.073307,0.074691,0.22933,-0.11613,-0.19649,0.4095,-0.37994,-0.02684,0.082916,-0.068323,-0.0083389,0.58938,0.30193,0.42042,-0.46752,0.057431,-0.23945,-0.21819,-0.28369,-0.60582,0.23239,-0.19364,0.37165,0.13902,0.4338,-0.92942,0.050396,-0.023219,0.066732,-0.15059,0.57189,0.31942,-0.31176,0.074295,-0.11763,-0.30021,0.50079,-0.37589,-0.33305,-0.38388,-0.1798,0.1956,-0.16903,-0.051465,0.29655,0.32929,0.29574,-0.04879,0.18065,0.030563
he,cousins,0.22928,-0.19036,0.0014336,0.21577,0.52938,0.16851,0.32091,-0.37503,-0.068146,0.58158,0.0081906,-0.27215,-0.35045,-0.026132,-0.25956,0.2348,-0.20973,-0.12956,0.29524,-0.49128,-0.059562,0.14116,-0.19998,-0.055624,-0.34436,0.04092,-0.11887,0.12859,-0.037213,-0.098932,0.055468,0.29,0.26046,0.054281,-0.12774,-0.07668,-0.34831,-0.058924,0.071983,-0.040558,-0.16244,0.16519,-0.151,-0.12318,0.28708,-0.38501,-0.080399,-0.20389,-0.33357,0.24611,-0.48263,0.078676,0.21187,0.097742,-0.26387,0.018529,-0.077704,-0.072764,0.39263,0.38907,0.48737,0.23174,0.28954,0.38443,0.1212,0.20976,0.21232,0.067556,0.25951,-0.16992,0.29746,0.12508,-0.44175,0.1469,-0.11471,-0.2999,-0.42166,-0.091597,-0.0316,-0.019303,0.065392,0.56852,0.090302,-0.20558,-0.062486,-0.37816,-0.097829,0.27312,0.143,0.078941,0.17873,-0.15742,-0.040342,0.03804,0.18864,0.075234,0.093939,0.060738,0.46822,0.35938,-0.1883,0.26212,0.22607,-0.18109,-0.043163,0.20014,0.41534,-0.081776,0.073276,0.29345,0.020123,-0.0036499,0.16722,-0.034314,0.03981,-0.25697,-0.09172,0.35172,-0.15618,0.09109,0.25351,0.69521,0.27221,-0.42736,-0.31697,-0.0208,0.019525,-0.05412,0.038648,-0.10896,-0.32735,-0.0056551,-0.0029443,-0.15305,-0.13614,0.2814,0.037342,-0.21057,-0.097364,-0.09726,-0.26991,0.23901,0.19233,0.32225,0.32877,0.073888,-0.12348,0.045716,-0.0060411,-0.054581,-0.17686,0.60216,-0.14642,0.061545,0.55512,-0.4317,0.21877,0.12207,-0.58891,0.51808,-0.26994,-0.0011721,0.33192,0.078975,0.035082,-0.17749,0.25958,0.4775,0.0697,-0.012486,-0.41829,0.13117,-0.5293,-0.29821,-0.23804,-0.13376,-0.023294,-0.068116,0.24943,0.012133,-0.23528,-0.078433,0.12681,0.075737,-0.34259,0.16959,0.26533,0.15439,-0.12745,-0.49564,-0.34036,-0.13625,0.40394,0.013367,0.14611,0.014945,-0.16508,-0.081025,-0.075927,0.12976,0.3332,-0.37273,-0.0058454,-0.67258,-0.10742,-0.037637,-0.068056,0.0013775,0.12006,-0.40393,-0.34913,0.15899,-0.36233,0.51641,0.14587,-0.13088,0.050321,0.078257,0.25805,0.15265,-0.38082,0.078836,0.18119,0.036095,0.18793,0.077806,-0.067404,-0.3125,0.18836,-0.083929,0.16248,0.081054,-0.0328,0.36672,0.30055,-0.25008,-0.082134,-0.047086,-0.09646,-0.43101,0.1467,-0.12015,0.036242,-0.12304,-0.086742,-0.022007,-0.054318,0.6589,-0.2556,0.32908,0.012353,-0.1168,0.064451,-0.067401,0.27678,-0.18418,-0.2433,0.099416,0.23316,-0.18434,-0.05566,0.27689,-0.11031,0.1218,0.10102,0.018892,-0.26638,0.47051,0.064378,-0.33712,0.35849,0.429,-0.0077711,0.12138,-0.084653,0.16084,0.15597,-0.065365,-0.16759,0.044537,0.084731,0.16874,0.22824,0.19961,0.38203,0.10992,-0.36292,0.29579,-0.21199,0.0045047,0.31723,0.29829,0.093607,-0.069671,-0.19119,-0.050104,-0.0543,0.14128,-0.24532,0.15304
