tsne_X,tsne_Y
0.4797836723135918,4.581257539714129
0.24765293215640385,-0.5690392994169963
0.7771988298636655,0.9928647262490777
-0.9017543571941922,0.48271798364688406
2.5207597228190184,0.5753229500779439
2.081728778785249,3.9629846776305646
1.3007498261074955,1.0901854484468299
0.22471500860112614,-4.2763880429473
-0.169276321190629,-1.7879850615878823
-2.291848948185999,1.9714214592498518
1.3346088160719434,4.621554075107319
-2.091497897475383,-3.0420119495489155
1.5628004949788683,-2.769363672561447
-1.91861869813095,1.1063446613472785
-0.901296796049016,-1.2060401266143024
0.8316633967483787,-2.6015274273959688
0.2985977717395448,-2.5392933867209875
-0.21051618461725807,4.963646161196424
0.21972472843834698,-4.639659582017327
-0.16881763637636465,-0.6401098379828783
-1.1660073797482546,3.29423140156399
-0.1373940823577347,0.6461728621299507
-0.7651449842237605,2.4662607515953967
-0.1785045717550708,3.1203568191902513
-0.6425069915734761,-2.973866761532807
-0.05449552612364656,-3.2171250443580814
-0.6364371026412408,-2.9644358782145095
-2.8736758982765944,-1.1709932556795792
-2.6755325564444754,-2.8825499242711095
0.6441272425184489,0.11166630571728188
1.1130139717616592,0.9100172134109277
1.732974575872643,0.9600558569917496
-0.3603526544196755,-3.5007870905621865
0.4089453863436743,-3.1935508402578936
3.0914834390181536,0.9765122712478914
-1.9171307323021605,-1.0019000242926652
-1.2120541426555795,2.0743883869660635
-0.197631241741351,-0.662970584928045
1.5521839503029529,3.709020468728685
-0.41431181386384774,-2.9111519590461037
1.4927174368592,0.44163797567400476
-1.0822906769529776,-2.147736255693354
-1.2572472550695029,-3.603582068486881
-1.3008299783479393,-3.587700433952399
-0.3830752008110708,-2.4443337512610235
-0.8172323104764521,1.1589113515964502
0.5971229860614418,4.87914896920897
0.43262190015792573,-1.9582508097219824
-1.4695452636217954,-4.210491183547866
-1.5989273809031461,-4.4985581048008445
-2.0578861043580243,0.6697383281048359
-0.1993119104599183,-0.43276484284124594
-0.07650895749428928,-2.7445099073772505
-0.4353408758199883,-2.2498477742482255
-0.9999379186657911,3.270898924893097
-1.7883938628621017,3.8100834102531187
-0.6125217312549801,4.01790939443554
-0.45341116241248036,-3.122061775653358
2.263039520743728,1.708170162158494
-0.9845608734366496,-1.488720980700145
-0.8209714010021403,-1.1914331248904364
-0.4163126213367656,1.9601659039896977
2.0851072114003584,-1.8887691387122498
1.0042281738851022,-0.9071283607174226
-0.4375278170675201,4.152762783239737
-0.0959842849950014,3.445099840962267
-0.9643784495862693,-2.8715172866202736
2.115839107301934,2.4151072288765314
2.0369577924903632,2.289477606644793
-0.2903805696144794,-2.8846816344322828
1.9517610855853937,3.516754580943061
1.736558723645689,2.071309196685795
-1.2318816938055612,-2.474095645293931
2.7374434764945077,2.298800280637867
2.3136864230168075,-0.046857825848356675
2.8666187906197376,-0.2713595305240056
-0.4390057089196031,-0.4843468588642462
-0.9655479384774118,2.0079271300289943
0.6024319656670409,1.9811389651387896
-1.4290846841717537,3.736640256544977
1.40422739642769,3.556974102084108
-2.257973850257665,-2.0328863729052737
-0.11235221373398149,1.0335396995903707
-0.7917313253376401,-0.3671330742466537
-1.2729247546825626,-2.5594304263115375
0.10197296309246744,2.1656235845146767
2.041947838757198,-0.5355407582647052
-0.17292979106836912,-1.2084263036631524
0.37727288125022546,2.990845017464293
-0.7328394166207395,2.132038937506898
-0.8421721565433464,2.5091034845898457
1.2142553174997033,1.687489218419887
-0.075694455802197,-2.257579775742898
-0.3792843939548813,-2.394415287222212
-0.8816639046866979,-2.26470141787913
-0.033371841996981545,1.530267917498289
1.2926052130898653,-3.6273902894396546
1.301517021114193,2.3187207889411003
0.5194204840982393,-1.3401363991351603
-0.8662249997446441,0.2738700881001703
