language_code,occupation,female_score,male_score,gender_diff_score
es,hunter,0.35446596243632655,0.34179779602984994,0.01266816640647661
es,journalist,0.29251546411310414,0.27673276107966344,0.015782703033440704
es,judge,0.31648438069314433,0.2907560329439174,0.025728347749226943
es,lawyer,0.383874044369387,0.32582071205940377,0.05805333230998322
es,mechanic,0.16046800843222084,0.29241722768949335,-0.13194921925727252
es,nurse,0.4289968776803919,0.30331270234813623,0.12568417533225568
es,postman/postwoman,0.2226378420489191,0.33578160611889046,-0.11314376406997137
es,professor,0.34422901401580425,0.27926675700000064,0.0649622570158036
es,sailor,0.24327744681947358,0.3449597300483884,-0.10168228322891484
es,secretary,0.3290539821737192,0.24187856389412798,0.08717541827959119
es,singer,0.3310144921146354,0.26696156163089185,0.06405293048374355
es,waiter,0.45935574634112375,0.3509401727499464,0.10841557359117737
fa,athlete,0.20623714105931812,0.2468695248284054,-0.04063238376908729
fa,author,0.2788123223581787,0.27130590234127777,0.007506420016900939
fa,baker,0.3121472187773705,0.2523650337673922,0.059782185009978284
fa,cleaner,0.35244894635754487,0.32208738501880846,0.03036156133873641
fa,dancer,0.3785883343439731,0.3510306027741864,0.027557731569786692
fa,doctor/physician,0.31180498138462354,0.29299718729237867,0.018807794092244867
fa,firefighter,0.34668380413360594,0.3137071763357842,0.032976627797821734
fa,governor,0.22916598921442674,0.2018566060299093,0.02730938318451745
fa,hunter,0.24623413257903531,0.25966993243836967,-0.013435799859334352
fa,journalist,0.3168940087487869,0.269119792229245,0.047774216519541945
fa,judge,0.30760754429184295,0.28709708210993606,0.020510462181906886
fa,lawyer,0.3214562776203102,0.27126819059071594,0.050188087029594264
fa,mechanic,0.1959914293381268,0.2088086350036849,-0.012817205665558107
fa,nurse,0.36778393921773794,0.296067289126429,0.07171665009130895
fa,postman/postwoman,0.3127913085913643,0.28714695566281634,0.025644352928547942
fa,professor,0.31472882340375913,0.2734711266290862,0.04125769677467295
fa,sailor,0.24663989121708643,0.25926866145987254,-0.012628770242786108
fa,secretary,0.25699075148491335,0.23970265505017993,0.01728809643473342
fa,singer,0.32883865146037145,0.27073228771225916,0.05810636374811229
fa,waiter,0.37237157814026384,0.3057387969405719,0.06663278119969196
fi,athlete,0.29693234262129975,0.3166823047391488,-0.019749962117849074
fi,author,0.1953774562005705,0.20362495417719018,-0.008247497976619667
fi,baker,0.2833573804296767,0.2526762305128639,0.030681149916812755
fi,cleaner,0.1596068951558965,0.14191678407534264,0.01769011108055385
fi,dancer,0.2806019076448245,0.20484839771057778,0.07575350993424673
fi,doctor/physician,0.2859410864592945,0.28582045570500886,1.206307542856444e-4
fi,firefighter,0.24779025205559418,0.26046133904314966,-0.01267108698755548
fi,governor,0.23767724261052903,0.2601140493539026,-0.02243680674337356
fi,hunter,0.21234147536951753,0.24726326758523973,-0.0349217922157222
fi,journalist,0.263213607682566,0.2576679462200423,0.005545661462523721
fi,judge,0.184238706479698,0.20426257393308064,-0.020023867453382638
fi,lawyer,0.30749705002867134,0.30708868554067775,4.083644879935844e-4
fi,mechanic,0.274760256599433,0.281029763902232,-0.006269507302799016
fi,nurse,0.3528499461140523,0.269721795303331,0.08312815081072128
fi,postman/postwoman,0.26142968526319876,0.2589797806994433,0.0024499045637554895
fi,professor,0.32130814915135764,0.3111276831895374,0.010180465961820262
fi,sailor,0.2565680225301396,0.27294793215691115,-0.01637990962677155
fi,secretary,0.25093406270188945,0.26102355691359824,-0.010089494211708794
fi,singer,0.28284210381781694,0.2267277315650441,0.056114372252772826
fi,waiter,0.34911426029146875,0.278627684631,0.07048657566046873
fr,athlete,0.2178707300041878,0.21369971592878828,0.004171014075399521
fr,author,0.2506190114702438,0.2540274953942501,-0.0034084839240063336
fr,baker,0.32300130288219914,0.25482591752329686,0.06817538535890227
fr,cleaner,0.531822472877769,0.4605208993605835,0.07130157351718547
fr,dancer,0.3502267903473493,0.25702137942562725,0.09320541092172208
fr,doctor/physician,0.30357717310152105,0.31298902093646913,-0.009411847834948084
fr,firefighter,0.20300237046196012,0.22088941043496266,-0.017887039973002533
fr,governor,0.31850073993920125,0.2316036685848248,0.08689707135437644
fr,hunter,0.38440289620191237,0.27651043243945966,0.1078924637624527
fr,journalist,0.2553921761021228,0.26276958078485596,-0.00737740468273318
fr,judge,0.24290259684547166,0.283055274794306,-0.040152677948834314
fr,lawyer,0.36141234377952947,0.3061374580429599,0.05527488573656958
fr,mechanic,0.3365241819011018,0.2887912884136715,0.04773289348743026
fr,nurse,0.3704355733980678,0.24126086272074296,0.12917471067732486
fr,postman/postwoman,0.17903928336837943,0.2207710175768219,-0.04173173420844248
fr,professor,0.24344101692232442,0.2587983331592668,-0.015357316236942392
fr,sailor,0.2480562365715379,0.2720516297139855,-0.023995393142447585
fr,secretary,0.25395992857977795,0.24260173440181956,0.011358194177958386
fr,singer,0.3270490266656881,0.2634833098250777,0.06356571684061035
fr,waiter,0.3724554420774129,0.17953909813175173,0.19291634394566115
he,athlete,0.3032827168615644,0.21261511932786378,0.0906675975337006
he,author,0.3130553570355146,0.18444022475009153,0.1286151322854231
he,baker,0.16741831349800765,0.20043570376620645,-0.033017390268198804
he,cleaner,0.20039620286196683,0.18443189204526753,0.0159643108166993
he,dancer,0.34615722289968026,0.22229828571594717,0.12385893718373309
he,doctor/physician,0.33853215619584676,0.2178389041170536,0.12069325207879317
he,firefighter,0.21671986829616585,0.21087990085735261,0.005839967438813237
he,governor,0.30397554685383854,0.18204556120435872,0.12192998564947982
he,hunter,0.291054255558967,0.22437325693380905,0.06668099862515797
he,journalist,0.29099904359976053,0.209170992488597,0.08182805111116354
he,judge,0.2516050371874534,0.1832045602245559,0.06840047696289753
he,lawyer,0.24799890954447906,0.21837780284982888,0.02962110669465018
he,mechanic,0.28568506844869185,0.2208143987570192,0.06487066969167266
he,nurse,0.40903958218604086,0.2562208351091604,0.15281874707688048
he,postman/postwoman,0.20715781931678323,0.17344773226503524,0.033710087051747994
he,professor,0.2661411754257146,0.20828284787186174,0.05785832755385284
he,sailor,0.1543395917981975,0.18027271981087353,-0.025933128012676027
he,secretary,0.2907266823879959,0.19462717438155863,0.0960995080064373
he,singer,0.32939601375207544,0.21024543817899635,0.11915057557307909
he,waiter,0.31816068573055883,0.20503702222890258,0.11312366350165626
hi,athlete,0.25185837429737024,0.22643025012333826,0.02542812417403198
hi,author,0.3182416605925546,0.23851971239314065,0.07972194819941394
hi,baker,0.23338951153137674,0.21072430028482747,0.02266521124654927
hi,cleaner,NaN,NaN,NaN
hi,dancer,0.31703794123976103,0.24531090370192718,0.07172703753783385
hi,doctor/physician,0.2533977913480044,0.21147836774457524,0.04191942360342915
hi,firefighter,0.25529320389174504,0.2310572441738364,0.024235959717908623
hi,governor,0.24229288399764298,0.20994346948551104,0.03234941451213194
hi,hunter,0.2699270898456571,0.3029798371316608,-0.033052747286003714
hi,journalist,0.28457482346910984,0.2451044650287179,0.03947035844039193
hi,judge,0.21889685154788976,0.21165345190512416,0.007243399642765602
hi,lawyer,0.290870957482295,0.2597017146697756,0.031169242812519427
hi,mechanic,0.2839029952561835,0.23897867666196046,0.04492431859422305
hi,nurse,0.2934640281172289,0.21789952643712862,0.07556450168010026
hi,postman/postwoman,0.3364879799548853,0.30576772466503915,0.03072025528984612
hi,professor,0.22344649767789096,0.20867035354033572,0.014776144137555236
hi,sailor,0.23905986929747622,0.2411423147855943,-0.00208244548811809
hi,secretary,0.2977638046006683,0.23815607639765354,0.05960772820301477
hi,singer,0.3019176628949767,0.2468609980316405,0.055056664863336185
hi,waiter,0.42514691048925846,0.25031495036194995,0.1748319601273085
hr,athlete,NaN,0.18227736484399046,NaN
hr,author,NaN,0.26113397010772316,NaN
hr,baker,NaN,0.2411396328438567,NaN
hr,cleaner,0.3585081080860118,0.2540864476125554,0.10442166047345641
hr,dancer,0.38720955736921336,0.28598863810132474,0.10122091926788862
hr,doctor/physician,NaN,0.2414166357348109,NaN
hr,firefighter,0.16623805783069664,0.23628288490979082,-0.07004482707909418
hr,governor,0.18955360992212789,0.22772820324271248,-0.03817459332058459
hr,hunter,0.15910349433541893,0.22858632401831763,-0.0694828296828987
hr,journalist,0.35546140274025684,0.25105515482268237,0.10440624791757447
hr,judge,0.24109542018500493,0.2390773000383383,0.0020181201466666354
hr,lawyer,NaN,0.3116565319038987,NaN
hr,mechanic,NaN,0.2434006162360726,NaN
hr,nurse,0.16650243576016482,0.29269620946063313,-0.1261937737004683
hr,postman/postwoman,0.18754540266461636,0.26884633449145257,-0.0813009318268362
hr,professor,NaN,0.24349416800922494,NaN
hr,sailor,0.18799226606426608,0.2392445036366385,-0.051252237572372406
hr,secretary,0.29248372155519536,0.2527515641093619,0.03973215744583347
hr,singer,NaN,NaN,NaN
hr,waiter,0.3296221233908197,0.2581554572830999,0.07146666610771979
id,athlete,0.27433651739066095,0.2699714778291052,0.004365039561555761
id,author,0.2713777239821594,0.2837444971688974,-0.012366773186737956
id,baker,0.30001956804364266,0.29574902273481757,0.004270545308825091
id,cleaner,0.28276516193813267,0.29137000921486267,-0.008604847276729999
id,dancer,0.35410236605808515,0.332098667431324,0.02200369862676116
id,doctor/physician,0.3017082834907097,0.29889155108937726,0.0028167324013324557
id,firefighter,0.23936204778872694,0.26194709166348373,-0.022585043874756794
id,governor,0.20294648805980395,0.2206924912556979,-0.01774600319589395
id,hunter,0.278131373923091,0.2986557473615217,-0.020524373438430665
id,journalist,0.2692216837240488,0.24354707372788292,0.025674609996165887
id,judge,0.26933721422470985,0.2890223408789185,-0.01968512665420863
id,lawyer,0.33306064588989037,0.3303770466058429,0.0026835992840474887
id,mechanic,0.34179209406134115,0.30577664307958075,0.0360154509817604
id,nurse,0.3559089606856178,0.30750552026349043,0.04840344042212735
id,postman/postwoman,0.26499319954656675,0.2588555968102159,0.006137602736350833
id,professor,0.21979086006793672,0.22650060186836965,-0.0067097418004329334
id,sailor,0.2884353641658616,0.30207032239793136,-0.013634958232069783
id,secretary,0.24438894880984946,0.21668665991385136,0.0277022888959981
id,singer,0.34811212805673253,0.3275583444964544,0.02055378356027815
id,waiter,0.3552052702267216,0.3621577046300138,-0.006952434403292185
it,athlete,0.2166355583081409,0.18904468905936594,0.027590869248774963
it,author,0.33806009195917436,0.2792355976704749,0.05882449428869946
it,baker,0.3737644404461856,0.3583186523183127,0.015445788127872895
it,cleaner,0.4139400253801502,0.408630831721161,0.005309193658989186
it,dancer,0.3542881754612765,0.2636985892480329,0.09058958621324359
it,doctor/physician,0.3963152540525451,0.34616244304661514,0.05015281100592994
it,firefighter,0.3001590067373449,0.3346086815670263,-0.034449674829681365
it,governor,0.4160555417271963,0.31850457401704907,0.09755096771014721
it,hunter,0.4367231852378322,0.3578031600305509,0.07892002520728131
it,journalist,0.2445993782785898,0.20981156483636818,0.03478781344222162
it,judge,0.23948446976533228,0.266399648235,-0.026915178469667733
it,lawyer,0.40326090922460756,0.25390301873603693,0.14935789048857062
it,mechanic,0.22977949891021573,0.2730928928340841,-0.043313393923868376
it,nurse,0.4413431301479383,0.2602585823393309,0.1810845478086074
it,postman/postwoman,0.4120009188687198,0.3264957746928011,0.0855051441759187
it,professor,0.42150625854365387,0.2871127429801983,0.13439351556345558
it,sailor,0.2800149115833726,0.29436271395055946,-0.014347802367186857
it,secretary,0.4364756931679759,0.23303372327135577,0.20344196989662014
it,singer,0.31835118280386887,0.23921098199136742,0.07914020081250145
it,waiter,0.5251013366804894,0.3538949700513786,0.17120636662911082
ja,athlete,0.9978703973537112,0.9979894034835116,-1.1900612980042524e-4
ja,author,0.9985077180968942,0.9985530623223672,-4.534422547297634e-5
ja,baker,NaN,NaN,NaN
ja,cleaner,NaN,NaN,NaN
ja,dancer,0.9963011185240119,0.9960448797851934,2.562387388185261e-4
ja,doctor/physician,0.998587362490836,0.9986398858436554,-5.252335281935583e-5
ja,firefighter,NaN,NaN,NaN
ja,governor,0.9974418046400382,0.9976145353468664,-1.727307068282169e-4
ja,hunter,0.9981549254907455,0.9982630887968742,-1.0816330612872793e-4
ja,journalist,0.9983330715670041,0.9983199566239745,1.3114943029579607e-5
ja,judge,0.995877273001369,0.996031734339904,-1.5446133853502797e-4
ja,lawyer,0.9961312202983489,0.9961142112776612,1.700902068768606e-5
ja,mechanic,0.9901459502799593,0.9903533916198478,-2.0744133988848112e-4
ja,nurse,0.9970585738643261,NaN,NaN
ja,postman/postwoman,NaN,NaN,NaN
ja,professor,0.9977900158802133,0.9978591052935996,-6.908941338623631e-5
ja,sailor,0.9981394182133918,0.9982264279803226,-8.70097669307679e-5
ja,secretary,0.9985952561683656,0.998504139453226,9.111671513961639e-5
ja,singer,0.9982801806614665,0.9980978126250813,1.8236803638516097e-4
ja,waiter,NaN,NaN,NaN
ko,athlete,0.29412517828517215,0.2962473248870691,-0.002122146601896968
ko,author,0.36478429293383796,0.33902755840015997,0.025756734533677994
ko,baker,0.38902972690805254,0.34788388885772203,0.04114583805033051
ko,cleaner,0.4111313427360716,0.3413587177633519,0.06977262497271969
ko,dancer,0.4176153668956456,0.33010381322282834,0.08751155367281727
ko,doctor/physician,0.28608418593097945,0.26931017302774685,0.016774012903232605
ko,firefighter,0.24736573532184233,0.22864430780473538,0.018721427517106953
ko,governor,0.2845973039831326,0.3157137713209237,-0.03111646733779111
ko,hunter,0.36165201537217206,0.3375312654891471,0.024120749883024983
ko,judge,0.23746235724362066,0.24968393799852517,-0.01222158075490451
ko,lawyer,0.3055852428020422,0.2809959651013696,0.024589277700672596
ko,mechanic,0.2363757469473387,0.24000722924425716,-0.0036314822969184535
ko,nurse,0.3915728869680826,0.26871573606945975,0.12285715089862287
ko,postman/postwoman,NaN,NaN,NaN
ko,professor,0.253616186466113,0.22937895966169153,0.024237226804421474
ko,sailor,0.2585492823082106,0.28487184691516393,-0.026322564606953314
ko,secretary,0.3788039850236755,0.34465196120793645,0.03415202381573906
ko,singer,0.39673766917699144,0.31757515095082145,0.07916251822616999
ko,waiter,0.4561752479011111,0.2759414379830037,0.1802338099181074
ms,athlete,0.22747095172310677,0.24353021796082436,-0.016059266237717584
ms,author,0.22468207082947667,0.21549207524962932,0.009189995579847343
ms,baker,0.21832743180545866,0.25146956102610235,-0.03314212922064369
ms,cleaner,0.1573683548650546,0.1490127643078469,0.008355590557207693
ms,dancer,0.2873504163309957,0.2883402233099261,-9.898069789304187e-4
ms,doctor/physician,0.27247198902961767,0.262163028471449,0.010308960558168656
ms,firefighter,0.2398680826533145,0.24306171137691135,-0.003193628723596853
ms,governor,0.20838183439846208,0.21301527667535072,-0.0046334422768886385
ms,hunter,0.22997528795059177,0.2296986305104913,2.7665744010046955e-4
ms,journalist,0.2506304379903337,0.2688613672607117,-0.018230929270378005
ms,judge,0.20991108047596224,0.21601419366922844,-0.006103113193266202
ms,lawyer,0.23862045190230463,0.22820203768689296,0.010418414215411675
ms,mechanic,0.1968829090858887,0.1891413212386875,0.00774158784720122
ms,nurse,0.2868203966513947,0.2623198721870808,0.02450052446431389
ms,postman/postwoman,0.34406817555667524,0.3137076384167005,0.03036053713997472
ms,professor,0.20665266059943121,0.1817600111372642,0.024892649462167016
ms,sailor,0.1756279298776643,0.18861029859186904,-0.012982368714204745
ms,secretary,0.19264410457083236,0.19299611139537245,-3.520068245400909e-4
ms,singer,0.29109366758282185,0.26932322412785065,0.0217704434549712
ms,waiter,0.2365159444631062,0.21262860884191442,0.023887335621191774
nl,athlete,0.3120273002223226,0.2610683372824977,0.05095896293982494
nl,author,0.3449394420526678,0.25992648936239876,0.08501295269026904
nl,baker,0.20161878659361798,0.22581711170174024,-0.024198325108122254
nl,cleaner,0.42562913295462174,0.31592084457311376,0.10970828838150798
nl,dancer,0.43898261624150764,0.27680996070241204,0.1621726555390956
nl,doctor/physician,0.3228357694171227,0.3172211144679387,0.005614654949184006
nl,firefighter,0.35926137107662603,0.2554569279504664,0.10380444312615966
nl,governor,0.24099823732351758,0.2712909574815523,-0.03029272015803472
nl,hunter,0.21394324256061106,0.24224264198248657,-0.02829939942187551
nl,journalist,0.34604158452219075,0.2789051737871899,0.06713641073500087
nl,judge,0.20714465544298102,0.2175059401591436,-0.010361284716162572
nl,lawyer,0.34085095889897304,0.31433110580685336,0.026519853092119683
nl,mechanic,0.23222829998533207,0.2919279047603249,-0.05969960477499281
nl,nurse,0.5441128252087768,0.3517394338124587,0.1923733913963181
nl,postman/postwoman,0.27384242804686454,0.2943990066463722,-0.020556578599507658
nl,professor,0.440192941879718,0.3899394640332014,0.050253477846516625
nl,sailor,0.35915094065173403,0.307954812886616,0.051196127765118005
nl,secretary,0.4427906499401215,0.23572340521103466,0.20706724472908686
nl,singer,0.3925710329761653,0.26832596140394155,0.12424507157222375
nl,waiter,0.45254639121219986,0.22408419130672974,0.22846219990547012
no,athlete,0.26559908689849343,0.27586862781293614,-0.01026954091444271
no,author,0.37747292990368236,0.28374574473600433,0.09372718516767803
no,baker,0.20267963953724694,0.187995741000754,0.014683898536492934
no,cleaner,0.38519528847288104,0.2593549218606771,0.12584036661220394
no,dancer,0.390417984120743,0.18658467721054306,0.20383330691019996
no,doctor/physician,0.24568164430539258,0.3066606451803228,-0.060979000874930245
no,firefighter,0.191488584472786,0.3370498624975677,-0.1455612780247817
no,governor,0.24962097317952336,0.33336675268989613,-0.08374577951037276
no,hunter,0.1903076103901215,0.22258649141775422,-0.03227888102763271
no,journalist,0.23524732321154646,0.2562077876590933,-0.020960464447546845
no,judge,0.16665164236683247,0.18937059932707115,-0.02271895696023868
no,lawyer,0.2578507879986741,0.3113169249697197,-0.053466136971045575
no,mechanic,0.2219154650617739,0.28113167738508466,-0.05921621232331076
no,nurse,0.3391126734284331,0.2655990246940133,0.07351364873441979
no,postman/postwoman,0.19949235926904943,0.30585596665159664,-0.10636360738254722
no,professor,0.23136376194690442,0.28327517519432766,-0.05191141324742324
no,sailor,0.23324295492446298,0.3226248171964215,-0.08938186227195852
no,secretary,0.2388677689964469,0.2697562965998017,-0.03088852760335481
no,singer,0.3797895002758644,0.20112845681120156,0.17866104346466283
no,waiter,0.30906182632181045,0.3459306750797745,-0.036868848757964034
pl,athlete,0.25142847352877534,0.20318709701386967,0.048241376514905676
pl,author,0.2897120617689964,0.20925044274108476,0.08046161902791163
pl,baker,0.28970640226818634,0.25658378139302157,0.033122620875164765
pl,cleaner,NaN,0.2528970995390868,NaN
pl,dancer,NaN,NaN,NaN
pl,doctor/physician,0.3401866668218134,0.21855115042689355,0.12163551639491987
pl,firefighter,0.18740052889166983,0.2357278675073768,-0.048327338615706955
pl,governor,0.1527113109561171,0.19571186258474463,-0.04300055162862754
pl,hunter,0.21936616526074484,0.2843789659146234,-0.06501280065387857
pl,journalist,0.3137251169000251,0.2174011493645741,0.09632396753545097
pl,judge,0.27375251062012546,0.1707008636054133,0.10305164701471214
pl,lawyer,0.3365064243469589,0.215869177917546,0.12063724642941287
pl,mechanic,0.1669251183157327,0.21725898398745086,-0.05033386567171816
pl,nurse,0.3546863246274175,0.2340100405904104,0.12067628403700711
pl,postman/postwoman,0.2804770054499212,0.2842358828927681,-0.003758877442846864
pl,professor,0.2920540768605012,0.2014563783456719,0.09059769851482932
pl,sailor,0.26715108264657755,0.2332778353588631,0.03387324728771446
pl,secretary,0.35560256625235004,0.1748857584324325,0.18071680781991753
pl,singer,NaN,0.20477818817557542,NaN
pl,waiter,0.36378191847017616,0.24428398063241588,0.11949793783776028
pt,athlete,0.2630255707208174,0.23864873509006984,0.02437683563074755
pt,author,0.3346716808862592,0.27024903495308616,0.06442264593317304
pt,baker,0.30898143025092445,0.3359915230126527,-0.027010092761728277
pt,cleaner,0.36482899475020764,0.32010758432353925,0.044721410426668384
pt,dancer,0.4003838157859509,0.2890547926930368,0.11132902309291409
pt,doctor/physician,0.2571564490909082,0.26565045255418385,-0.008494003463275668
pt,firefighter,0.23645640237749055,0.24504572930827562,-0.008589326930785068
pt,governor,0.357693872071053,0.27495379971852024,0.08274007235253278
pt,hunter,0.40011404873407036,0.2784725333603771,0.12164151537369328
pt,journalist,0.27297567030053993,0.25501880379957476,0.017956866500965174
pt,judge,0.33757045318006995,0.2424122091735462,0.09515824400652376
pt,lawyer,0.3711877729840371,0.2855111849773075,0.08567658800672961
pt,mechanic,0.16203831020439724,0.2657789725322919,-0.10374066232789464
pt,nurse,0.44757541306103016,0.26383853006836033,0.18373688299266983
pt,postman/postwoman,0.2616079522057458,0.31676968886928014,-0.055161736663534355
pt,professor,0.3942312197001627,0.2685065691878592,0.12572465051230353
pt,sailor,0.344968855127526,0.31895198620088305,0.026016868926642955
pt,secretary,0.3592940622089856,0.21624632095351923,0.14304774125546635
pt,singer,0.3662638885322781,0.2803830186464357,0.08588086988584237
pt,waiter,0.4207355876418894,0.2966467200252958,0.1240888676165936
ro,athlete,0.293747143134881,0.3089965847925413,-0.01524944165766029
ro,author,0.3089754774895459,0.2055363663706271,0.10343911111891879
ro,baker,NA,0.3010100704717595,NA
ro,cleaner,0.47984256267309533,NA,NA
ro,dancer,0.3592862338373248,0.2683617615762554,0.09092447226106937
ro,doctor/physician,0.22349768822406083,0.2716230414481352,-0.04812535322407438
ro,firefighter,NaN,0.16108543801952618,NaN
ro,governor,0.2974904689012518,0.24714534439982824,0.05034512450142356
ro,hunter,0.2228665708059812,0.2603620853705768,-0.0374955145645956
ro,journalist,0.30192628714449254,0.2647839288967824,0.03714235824771017
ro,judge,NaN,0.2871003988326546,NaN
ro,lawyer,0.27880481634108856,0.30040807180712686,-0.021603255466038307
ro,mechanic,0.19567115640718688,NaN,NaN
ro,nurse,0.30897747483706633,0.25780390384557744,0.05117357099148889
ro,postman/postwoman,NaN,NaN,NaN
ro,professor,0.3619697337744343,0.24783405453184312,0.11413567924259119
ro,sailor,NA,0.29867909459058073,NA
ro,secretary,0.3368530489333673,0.22438929101534263,0.11246375791802468
ro,singer,0.23208355725279514,NaN,NaN
