language_code,occupation,female_score,male_score,gender_diff_score
fi,doctor/physician,0.21473406355548885,0.21574061797024052,-0.0010065544147516703
fi,firefighter,0.19079545341366974,0.23096266808771282,-0.04016721467404308
fi,governor,0.14925312315683656,0.17436037235981788,-0.025107249202981324
fi,hunter,0.17008761516435303,0.20743412524643975,-0.037346510082086726
fi,journalist,0.2281206275432172,0.20426084720629878,0.023859780336918435
fi,judge,0.19999605143851576,0.17972594729151192,0.020270104147003837
fi,lawyer,0.18395571153293253,0.19180231809963166,-0.007846606566699138
fi,mechanic,0.1979656437372484,0.22982387970665363,-0.031858235969405235
fi,nurse,0.26374416949128987,0.2000123190844515,0.06373185040683838
fi,postman/postwoman,0.22575038841592415,0.22206033062078712,0.003690057795137036
fi,professor,0.24000422361756468,0.22127806270461586,0.01872616091294882
fi,sailor,0.22645446279282322,0.23862664137085807,-0.012172178578034848
fi,secretary,0.19815501588647771,0.21898368655517747,-0.020828670668699756
fi,singer,0.22631844541401175,0.2108646527693924,0.015453792644619352
fi,waiter,0.3190210183808937,0.2324168416840634,0.08660417669683029
fr,athlete,0.20510790088316985,0.1845697834821647,0.02053811740100514
fr,author,0.17980323336705134,0.18872634381648118,-0.008923110449429839
fr,baker,0.265625889677405,0.167988482911062,0.09763740676634303
fr,cleaner,0.4343210141742445,0.29493630142259786,0.13938471275164666
fr,dancer,0.2816186275486221,0.1820862460028398,0.09953238154578231
fr,doctor/physician,0.22742745392495253,0.18997205280531992,0.03745540111963261
fr,firefighter,0.19361834868328628,0.17159480491399073,0.02202354376929555
fr,governor,0.24432579490387746,0.18236541090760114,0.06196038399627632
fr,hunter,0.2559076190530664,0.19675817863993314,0.059149440413133275
fr,journalist,0.21102410004030325,0.17000667197843586,0.041017428061867395
fr,judge,0.18880224965902598,0.16129172359077495,0.027510526068251023
fr,lawyer,0.23400835381056506,0.1914685866289018,0.042539767181663274
fr,mechanic,0.27112770155955274,0.18451488270181798,0.08661281885773475
fr,nurse,0.28293469193739756,0.1788741886969642,0.10406050324043337
fr,postman/postwoman,0.186368171606296,0.16987365734216006,0.01649451426413595
fr,professor,0.2003188974375985,0.17719906119906334,0.02311983623853517
fr,sailor,0.20149629704630112,0.21642478288472275,-0.014928485838421629
fr,secretary,0.24590666873186756,0.1343383654498769,0.11156830328199066
fr,singer,0.28620433807238205,0.21775735249776998,0.06844698557461207
fr,waiter,0.3043668188036409,0.16108881001307185,0.14327800879056907
he,athlete,0.3059377037811757,0.22178237539709358,0.0841553283840821
he,author,0.2287522337183843,0.15036504468819534,0.07838718903018896
he,baker,0.17782038958787935,0.17128309673036232,0.00653729285751703
he,cleaner,0.1782436231282166,0.163654789858269,0.014588833269947588
he,dancer,0.284494039217641,0.208683333562957,0.07581070565468398
he,doctor/physician,0.30101694212776714,0.22006478338859375,0.08095215873917339
he,firefighter,0.23620259818394812,0.21949789455393054,0.01670470363001758
he,governor,0.22907739736350696,0.18061624888743438,0.04846114847607258
he,hunter,0.22103135766000837,0.1752151085711364,0.04581624908887197
he,journalist,0.2536769546091842,0.1820269242477075,0.07165003036147671
he,judge,0.22835776457870416,0.17102290993205257,0.057334854646651584
he,lawyer,0.2803182997410903,0.19308933109650284,0.08722896864458746
he,mechanic,0.26899585354112315,0.20646133468231753,0.06253451885880562
he,nurse,0.3873995780639112,0.2522671052269509,0.13513247283696028
he,postman/postwoman,0.22231956460414,0.16354068686122034,0.05877887774291968
he,professor,0.23176507856583436,0.13878513741175846,0.0929799411540759
he,sailor,0.11353497467090218,0.13742812568007445,-0.023893151009172275
he,secretary,0.25420376668403266,0.12981267935786958,0.12439108732616308
he,singer,0.2975051589695691,0.19410218706887583,0.10340297190069325
he,waiter,0.2901219916945337,0.21513518349665117,0.0749868081978825
id,athlete,0.22346745981841215,0.24938197051673136,-0.02591451069831921
id,author,0.24000718279173394,0.20170942858791308,0.038297754203820866
id,baker,0.23156921148448256,0.24952722944038971,-0.017958017955907152
id,cleaner,0.2358108483469542,0.26935540709335615,-0.03354455874640194
id,dancer,0.25960201799319604,0.23207321517581278,0.027528802817383263
id,doctor/physician,0.2540245611122293,0.26705178155240705,-0.013027220440177734
id,firefighter,0.2248319809943926,0.2568999975440232,-0.032068016549630596
id,governor,0.18233285849344336,0.18874560185857725,-0.006412743365133894
id,hunter,0.13095046535052748,0.1676212197701232,-0.03667075441959572
id,journalist,0.21018693743183844,0.18241558047157805,0.027771356960260396
id,judge,0.17711248877263733,0.18648285672070944,-0.009370367948072111
id,lawyer,0.240544886234999,0.24206818429871646,-0.0015232980637174542
id,mechanic,0.20672727228396226,0.22179086269682663,-0.01506359041286437
id,nurse,0.26059484753031925,0.26123440343476134,-6.395559044420907e-4
id,postman/postwoman,0.22802768076250035,0.21805951633369328,0.009968164428807075
id,professor,0.2124778257603703,0.18271132569351828,0.029766500066852025
id,sailor,0.16569089742974086,0.1811934304119234,-0.015502532982182543
id,secretary,0.2626611353484245,0.25046925360071165,0.012191881747712852
id,singer,0.24662855800629738,0.23118413687877723,0.015444421127520147
id,waiter,0.2599495375967163,0.2540131657987907,0.00593637179792561
it,athlete,0.22505852410628754,0.27299019234247424,-0.04793166823618669
it,author,0.2653937736954982,0.22061938681681595,0.044774386878682265
it,baker,0.29566451821924566,0.28064397601194363,0.015020542207302034
it,cleaner,0.2718238881069074,0.2731266269336778,-0.0013027388267703999
it,dancer,0.3217119958217109,0.25482813029253365,0.06688386552917724
it,doctor/physician,0.30955026358264515,0.2636979533727658,0.04585231020987934
it,firefighter,0.22904564359528368,0.276180133076762,-0.0471344894814783
it,governor,0.33822403105176513,0.2510616054270928,0.0871624256246723
it,hunter,0.28558293821225716,0.2538221443964026,0.03176079381585456
it,journalist,0.26053275683082355,0.22280704403951776,0.03772571279130579
it,judge,0.21809079529549333,0.23559083224680397,-0.017500036951310638
it,lawyer,0.29330905078154956,0.2590593557856711,0.03424969499587849
it,mechanic,0.19751796018539594,0.22931434785643887,-0.031796387671042925
it,nurse,0.33729998770575137,0.19596133621278267,0.1413386514929687
it,postman/postwoman,0.2839595003771646,0.2672724579643893,0.0166870424127753
it,professor,0.3009612786297068,0.2714702261671529,0.0294910524625539
it,sailor,0.20524466406123637,0.2601631739536521,-0.05491850989241576
it,secretary,0.3361366084700381,0.22990312218110706,0.10623348628893106
it,singer,0.26903238115576805,0.2169464588854861,0.05208592227028194
it,waiter,0.32934182616755364,0.21404653903097923,0.11529528713657441
ko,athlete,0.16214054243313678,0.17884943463866704,-0.016708892205530262
ko,author,0.20041847697010762,0.21421560396300185,-0.013797126992894232
ko,baker,NaN,NaN,NaN
ko,cleaner,0.2152378044215595,0.18514799927417774,0.030089805147381743
ko,dancer,0.2695193819322167,0.2625453133069835,0.0069740686252331985
ko,doctor/physician,0.1389098475024719,0.15735509404256237,-0.01844524654009047
ko,firefighter,0.22535119640745335,0.2107891319241138,0.014562064483339549
ko,governor,0.2170558350254309,0.24470836747905458,-0.027652532453623674
ko,hunter,0.22870639936301138,0.2470722210753362,-0.018365821712324815
ko,judge,0.22253257271756818,0.2515927900148762,-0.02906021729730804
ko,lawyer,0.14225533817347472,0.1630363344631009,-0.02078099628962618
ko,mechanic,NaN,NaN,NaN
ko,nurse,0.2160117083785082,0.16573929897039097,0.050272409408117225
ko,postman/postwoman,NaN,NaN,NaN
ko,professor,0.18685074734409207,0.1518911813166388,0.03495956602745326
ko,sailor,0.24684520281902322,0.22839421737912022,0.018450985439903006
ko,secretary,0.2344654922894221,0.23969090627947265,-0.005225413990050554
ko,singer,0.24681336148316313,0.20095671953244162,0.045856641950721505
ko,waiter,0.3129315494173042,0.258737260074491,0.05419428934281323
ms,athlete,0.20596883958007436,0.25205268082281673,-0.04608384124274237
ms,author,0.17303917278636038,0.19535928219686446,-0.02232010941050408
ms,baker,0.2009833690518923,0.237983756440747,-0.03700038738885472
ms,cleaner,0.12016398317933902,0.1277514033955306,-0.007587420216191576
ms,dancer,0.2062005021526107,0.2238481640730896,-0.017647661920478896
ms,doctor/physician,0.1699885934926256,0.2365357807099003,-0.0665471872172747
ms,firefighter,0.19693011676789207,0.2465811745740905,-0.04965105780619844
ms,governor,0.13639499722174622,0.1486037394534351,-0.012208742231688885
ms,hunter,0.16809482058931102,0.20885903984773038,-0.04076421925841936
ms,journalist,0.19086079609257212,0.2147974838788559,-0.023936687786283772
ms,judge,0.18100012582905678,0.24634691868955155,-0.06534679286049477
ms,lawyer,0.18611509333545928,0.22700726204467178,-0.0408921687092125
ms,mechanic,0.19485143838979405,0.22216931705664178,-0.027317878666847734
ms,nurse,0.21817792594559016,0.2615776205130789,-0.04339969456748877
ms,postman/postwoman,0.196249321245272,0.2376701546672361,-0.04142083342196409
ms,professor,0.18922610540559442,0.18089201591994358,0.008334089485650842
ms,sailor,0.15318720941166614,0.22310640932492465,-0.06991919991325851
ms,secretary,0.1801928879913792,0.20041297334974595,-0.02022008535836675
ms,singer,0.17647511534089055,0.1787710364890429,-0.002295921148152358
ms,waiter,0.2045157235184272,0.2512246374242036,-0.04670891390577639
nl,athlete,0.2634908487819772,0.267515359880567,-0.004024511098589811
nl,author,0.240437044102238,0.19355436558969447,0.046882678512543546
nl,baker,0.19163997239456035,0.18599601591984,0.005643956474720352
nl,cleaner,0.28021650661759767,0.2020497223571268,0.07816678426047088
nl,dancer,0.3095745967805555,0.1795150870729833,0.13005950970757219
nl,doctor/physician,0.258135248446868,0.2330594331716767,0.025075815275191315
nl,firefighter,0.27731371597007304,0.2309502372655317,0.04636347870454133
nl,governor,0.1663140076774703,0.17862212650622095,-0.012308118828750658
nl,hunter,0.1629354533668031,0.21495275743746228,-0.05201730407065919
nl,journalist,0.2544318032481525,0.1865131327946093,0.06791867045354322
nl,judge,0.19269788021785633,0.20548968075949464,-0.01279180054163831
nl,lawyer,0.2531357254249262,0.22201145644795034,0.031124268976975844
nl,mechanic,0.15113560112568483,0.22210624171298152,-0.070970640587296685
nl,nurse,0.4067193782615782,0.33880728429185203,0.0679120939697262
nl,postman/postwoman,0.20064691522873657,0.225216371723812,-0.024569456495075442
nl,professor,0.32132286393575005,0.2979532223967858,0.02336964153896426
nl,sailor,0.1947642225746488,0.2584886546356866,-0.06372443206103781
nl,secretary,0.2938389500046889,0.1641233235780956,0.12971562642659332
nl,singer,0.27346721805703134,0.2162053490843771,0.05726186897265423
nl,waiter,0.3121796928852727,0.2284448735305998,0.08373481935467289
no,athlete,0.1787312503170968,0.19123229462614122,-0.012501044309044418
no,author,NaN,0.25189388545515573,NaN
no,baker,0.18800071233423232,0.1710275127605577,0.01697319957367463
no,cleaner,0.24463099082963846,0.18379871035127618,0.06083228047836228
no,dancer,0.2970993778433057,0.14809123662978427,0.14900814121352143
no,doctor/physician,0.19494046782632096,0.2398159022717965,-0.04487543444547554
no,firefighter,0.20325288304806172,0.302944735674745,-0.09969185262668329
no,governor,0.20534148722474282,0.27319281742975754,-0.06785133020501471
no,hunter,0.19028988299716212,0.23925888999063233,-0.048969006993470204
no,journalist,0.18708628556209841,0.18151760334225003,0.005568682219848381
no,judge,0.15477155928684352,0.20507293361960985,-0.050301374332766324
no,lawyer,0.22786565125083022,0.2846224698722297,-0.0567568186213995
no,mechanic,0.13194376473384417,0.19428824680849727,-0.062344482074653096
no,nurse,0.28106515066177407,0.20188970418887314,0.07917544647290092
no,postman/postwoman,0.15419119136624468,0.2461803010345906,-0.09198910966834592
no,professor,0.1355671043252471,0.17598613505547894,-0.04041903073023184
no,sailor,0.22488191187862575,0.28456463605700993,-0.05968272417838419
no,secretary,0.20101577599047446,0.139760779308901,0.06125499668157347
no,singer,0.2831076019950074,0.1558790939061848,0.1272285080888226
no,waiter,0.22084815727197601,0.21606302095504043,0.004785136316935584
pl,athlete,0.28766638654340737,0.23748404698019712,0.05018233956321025
pl,author,0.276343128466868,0.2295669126791633,0.04677621578770469
pl,baker,0.3479131978773137,0.25808716750215954,0.08982603037515413
pl,cleaner,NaN,0.1925249071680943,NaN
pl,dancer,NaN,NaN,NaN
pl,doctor/physician,0.23442546803209763,0.18691324629147046,0.047512221740627164
pl,firefighter,0.1890258657789179,0.2329653800553635,-0.0439395142764456
pl,governor,0.16713408944743166,0.2625054933578387,-0.09537140391040702
pl,hunter,0.16951145959581038,0.22198024026001748,-0.0524687806642071
pl,journalist,0.29099584953804564,0.20938956267158357,0.08160628686646207
pl,judge,0.26209531863418595,0.21812563124916473,0.04396968738502122
pl,lawyer,0.34591412320697207,0.2455742006129611,0.10033992259401098
pl,mechanic,0.18379291774886677,0.21782391729103115,-0.034030999542164375
pl,nurse,0.3304231307578656,0.2709698731642638,0.059453257593601816
pl,postman/postwoman,0.25461165676079944,0.22263417164501814,0.0319774851157813
pl,professor,0.18407475832311954,0.17852304769398428,0.005551710629135259
pl,sailor,0.18459369468940098,0.22603592812200224,-0.041442233432601255
pl,secretary,0.30301372168860613,0.22393870705697883,0.0790750146316273
pl,singer,NaN,0.15882678012681087,NaN
pl,waiter,0.3232967374497669,0.21419912779841022,0.10909760965135668
pt,athlete,0.19474731183655788,0.2570264263019863,-0.062279114465428415
pt,author,0.2411625616258753,0.18248986900894482,0.05867269261693048
pt,baker,0.2609418824317911,0.2353114107658141,0.02563047166597701
pt,cleaner,0.26148142302340927,0.25495341831950136,0.006528004703907908
pt,dancer,0.31727461698361464,0.23649310596245046,0.08078151102116418
pt,doctor/physician,0.2734132144114767,0.23943034375782138,0.03398287065365532
pt,firefighter,0.23008003669571503,0.23912730873445326,-0.00904727203873823
pt,governor,0.2889525113691872,0.24464427979261474,0.04430823157657246
pt,hunter,0.26037747876853445,0.23843600706955378,0.02194147169898067
pt,journalist,0.20116525704426688,0.19151886706971616,0.009646389974550723
pt,judge,0.2812244924664834,0.2379807586489091,0.04324373381757429
pt,lawyer,0.3016510131490879,0.24136836795931155,0.06028264518977633
pt,mechanic,0.16794445889166545,0.2298068964450627,-0.06186243755339724
pt,nurse,0.3375164829886294,0.25023170144963475,0.08728478153899466
pt,postman/postwoman,0.2599977971571455,0.27373430529250065,-0.013736508135355152
pt,professor,0.31475067748523283,0.25887595802401026,0.05587471946122258
pt,sailor,0.30507322066861026,0.27055041953891174,0.03452280112969852
pt,secretary,0.2440662667705089,0.21296901197085438,0.031097254799654528
pt,singer,0.2926256277162547,0.2577656680005624,0.034859959715692335
pt,waiter,0.2732011805557102,0.24061749775099234,0.03258368280471785
ro,athlete,0.22862759606282265,0.2742277476208503,-0.04560015155802763
ro,author,0.24631137230741576,0.1801593210508019,0.06615205125661386
ro,baker,NA,0.22143634223635986,NA
ro,cleaner,0.4073816550764371,NA,NA
ro,dancer,0.27351912092219804,0.2543218067893363,0.019197314132861742
ro,doctor/physician,0.22540388479261647,0.22431888712700523,0.001084997665611237
ro,firefighter,NaN,0.2487150060848918,NaN
ro,governor,0.24806481375200348,0.16717599251958676,0.08088882123241672
ro,hunter,0.13391463079965538,0.23196034952175817,-0.0980457187221028
ro,journalist,0.2553224155348353,0.2114787189787541,0.043843696556081224
ro,judge,0.21030100196959936,0.2116798142969716,-0.0013788123273722475
ro,lawyer,0.25628738288395536,0.2144038512094097,0.04188353167454567
ro,mechanic,0.17498855485172934,0.19162888114775237,-0.016640326296023022
ro,nurse,0.20194466111370546,0.18137644210914883,0.02056821900455663
ro,postman/postwoman,0.23094077636440602,0.18760074206238403,0.04334003430202199
ro,professor,0.2546209848419443,0.23805689953648287,0.016564085305461412
ro,sailor,NA,0.2569539811930692,NA
ro,secretary,0.31007877104300474,0.18326479937272952,0.12681397167027522
ro,singer,0.2198494742144759,0.2586623871204747,-0.03881291290599878
ro,waiter,0.300750678750474,0.21550531621832092,0.08524536253215309
sv,athlete,0.17930830464319544,0.17602749794058753,0.0032808067026079135
sv,author,0.2701971585306231,0.18097209683129217,0.08922506169933092
sv,baker,0.16164456641035546,0.1847102478927997,-0.023065681482444228
sv,cleaner,0.31568807135377575,0.16449432331110694,0.1511937480426688
sv,dancer,0.2818667205215602,0.18494036281695705,0.09692635770460314
sv,doctor/physician,0.23941322104971585,0.23589170350212585,0.003521517547590003
sv,firefighter,0.24472231537571418,0.25691817917966653,-0.01219586380395235
sv,governor,0.15052766734805492,0.18994571996965948,-0.039418052621604555
sv,hunter,0.12596163321149664,0.19046256766314779,-0.06450093445165114
sv,journalist,0.21648320986368574,0.19031011839755363,0.026173091466132115
sv,judge,0.1666670315793471,0.21222224183377875,-0.045555210254431655
sv,lawyer,0.21038915918147624,0.20764145250864696,0.002747706672829281
sv,mechanic,0.1354642887340983,0.18991875947699852,-0.05445447074290022
sv,nurse,0.29512081230097187,0.22494207579401446,0.07017873650695741
sv,postman/postwoman,0.1592080042424668,0.22784704038384235,-0.06863903614137554
sv,professor,0.13307198055254738,0.15721778055313937,-0.024145800000591994
sv,sailor,0.23190759280270046,0.21438559104512447,0.017522001757575983
sv,secretary,0.15489930300252489,0.18159493611800137,-0.026695633115476486
sv,singer,0.29790762537850135,0.18409545566009286,0.11381216971840849
sv,waiter,0.30427960478665395,0.1934278379924023,0.11085176679425165
tr,athlete,0.23208981556321695,0.25209861496976416,-0.020008799406547206
tr,author,0.25160200381160414,0.19791227184722401,0.05368973196438012
tr,baker,0.19322264177684745,0.1913335915806074,0.0018890501962400552
tr,cleaner,0.16334256551619472,0.1594875617450993,0.0038550037710954332
tr,dancer,0.2278261678611065,0.22360941164786416,0.004216756213242329
tr,doctor/physician,0.24011889355598146,0.24278839592458346,-0.0026695023686020003
tr,firefighter,0.21225914961970868,0.23704056461757153,-0.02478141499786285
tr,governor,0.16041648575248993,0.18390013160405372,-0.02348364585156379
tr,hunter,0.24432610769606034,0.24700774677252768,-0.002681639076467346
tr,journalist,0.2320638341573818,0.235709334952402,-0.0036455007950202123
tr,judge,0.15286146478301238,0.16875305236394564,-0.01589158758093326
tr,lawyer,0.2342767328636569,0.24715570066616915,-0.012878967802512242
tr,mechanic,0.2238845013611318,0.23856457036062811,-0.01468006899949631
tr,nurse,0.29449102986075637,0.2622245636131714,0.032266466247584946
tr,postman/postwoman,0.2228007518586098,0.22418363921953038,-0.0013828873609205705
tr,professor,0.18507461091219296,0.16738799027322318,0.01768662063896978
tr,sailor,0.2437814589170996,0.27992233338502664,-0.03614087446792705
tr,secretary,0.24921553289667864,0.23616785361325202,0.013047679283426622
tr,singer,0.24529799618832493,0.21997398918905586,0.025324006999269066
tr,waiter,0.29153166962228466,0.23269013156605475,0.05884153805622991
